id,name,author,translator,publisher
63851,روزنامه اقتصاد برتر ـ شماره ۵۸۹ ـ ۱۴ آبان ۹۸,,,روزنامه اقتصاد برتر
63852,راه مردم - سه شنبه ۱۴ آبان ۱۳۹۸,,,روزنامه راه مردم
63853,خراسان - ۱۳۹۸ سه شنبه ۱۴ آبان,,,روزنامه خراسان
63854,کیهان - سه‌شنبه ۱۴ آبان ۱۳۹۸,,,روزنامه کیهان
63855,ابتکار - ۱۴ آبان ۱۳۹۸,,,روزنامه ابتکار
63856,وطن امروز - ۱۳۹۸ سه شنبه ۱۴ آبان,,,روزنامه وطن امروز
63857,در من برف می‌بارد,فائضه طیبات,,انتشارات پشتیبان
63858,آنِ دیگری من,فاطمه وکیلی,,انتشارات پشتیبان
63859,آشنایی با حروف عربی,یوسف صفی پور,,انتشارات پشتیبان
6386,کیهان - چهارشنبه ۰۲ دی ۱۳۹۴,,,روزنامه کیهان
63860,مسافران خورشید,رضا رستمی,,انتشارات صریر
63861,مقصد پرواز ۱,رضا رستمی,,انتشارات صریر
63862,مقصد پرواز ۲,رضا رستمی,,انتشارات صریر
63863,مقصد پرواز ۳,رضا رستمی,,انتشارات صریر
63864,یاس شکسته,رضا رستمی,,انتشارات صریر
63865,بهار - ۱۳۹۸ سه شنبه ۱۴ آبان,,,روزنامه بهار
63866,پیر پرنیان اندیش؛ جلد اول,,,انتشارات سخن
63867,پیرپرنیان اندیش؛ جلد دوم,,,انتشارات سخن
63868,یاس و زعفران,پریچهر بازرگان,,انتشارات سخن
63869,روزنامه سازندگی ـ شماره ۵۱۴ ـ ۱۴ آبان ۹۸,,,روزنامه سازندگی
6387,جوان - چهارشنبه ۰۲ دی ۱۳۹۴,,,روزنامه جوان
63870,روزهای جیوه‌ای,عبدالعظیم صاعدی,,انتشارات هنر رسانه اردیبهشت
63871,شاهنامه‌ی عبودیت,عبدالعظیم صاعدی,,انتشارات هنر رسانه اردیبهشت
63872,ارتفاع بیدار عشق,عبدالعظیم صاعدی,,انتشارات هنر رسانه اردیبهشت
63873,شهروند - ۱۳۹۸ سه شنبه ۱۴ آبان,,,روزنامه شهروند
63874,فلسفه‌ی سیاسی آیت‌الله خامنه‌ای,محسن مهاجرنیا,,سازمان انتشارات پژوهشگاه فرهنگ و اندیشه اسلامی
63875,شیشه غول چراغ جادو یا اهریمن خفته,علی فرهودیان $ حامد اختیاری $ آذرخش مکری,,انتشارات مهرسا
63876,هفته‌نامه همشهری جوان ـ شماره ۷۱۴ ـ دوشنبه ۱۳ آبان ۹۸,,,هفته‌نامه همشهری جوان
63877,ماجرای کله پاچه شیرینی خامه ای و اعتیاد!,حامد اختیاری $ آذرخش مکری,,انتشارات مهرسا
63878,پیشگیری از عود,معصومه معارف‌وند $ حامد اختیاری,,انتشارات مهرسا
63879,راهنمای درمان نگهدارنده با متادون و بوپرنورفین (برای خانواده ها),سید رامین رادفر $ حامد اختیاری $ آذرخش مکری,,انتشارات مهرسا
6388,آفتاب یزد - ۰۲ دی ۱۳۹۴,,,روزنامه آفتاب یزد
63880,چگونه بر خود مسلط شویم؟,پل ژاگو,ایرچ مهربان,نوین کتاب گویا
63881,شیشه چیست؟ و اعتیاد به آن چگونه درمان می شود؟,حامد اختیاری $ علی فرهودیان $ رضا دانشمند,,انتشارات مهرسا
63882,پایان درمان نگهدارنده با متادون در وابستگان به مواد مخدر,علی فرهودیان $ آذرخش مکری $ سعید صفاتیان,,انتشارات مهرسا
63883,راهنمای درمان نگهدارنده با متادون در وابستگان به مواد افیونی,آذرش مکری $ علیرضا نوروزی,,انتشارات مهرسا
63884,درمان نگه‌دارنده چیست و چگونه عمل می‌کند؟,رامین رادفر $ علی فرهودیان,,انتشارات مهرسا
63885,درمان وابستگی به «شیشه» چگونه انجام می شود؟,رضا دانشمند $ حامد اختیاری $ علی فرهودیان $ آذرخش مکری,,انتشارات مهرسا
63886,دندان‌های سفید و لثه‌های سالم,هاجر شکرچی‌زاده $ محمدرضا خامی,,انتشارات مهرسا
63887,ماجرای جدال فرشته‌ی متادون و دیو شیشه,حامد اختیاری $ علی فرهودیان $ آذرخش مکری $ سعید صفاتیان,,انتشارات مهرسا
6389,جمهوری اسلامی - ۰۲ دی ۱۳۹۴,,,روزنامه جمهوری اسلامی
63891,افراد موفق چگونه فکر می کنند؟,جان مکسول,سامان شاهین‌پور,انتشارات مهرسا
