name,author,translator,publisher
فراری ها,آله خو کارپانتیه $ میگل انخل استوریاس $ خولیو کورتاثار,قاسم صنعوی,انتشارات دوستان
کالئیدوسکوپ,مجموعه نويسندگان $ ری بردبری,,دیبایه
بوسه های غمگین یک سرخپوست,پابلو نرودا $ مجموعه نويسندگان,قاسم صنعوی,انتشارات آرادمان
پنج رکن تفکر موثر,مجموعه نويسندگان,محمدعلی جعفری,گروه انتشاراتی ققنوس
عمر خیام,مجموعه نويسندگان $ مهدی امین رضوی,,انتشارات نگاه معاصر
اساس الاقتباس,خواجه‌نصیرالدین طوسی,,انتشارات فردوس
تمام شب در کنار هم,گالاته کازانتزاکیس $ ژولی یاتیریدو $ آندره کدروس,قاسم صنعوی,انتشارات دوستان
نقد بازی,مجموعه نويسندگان,ایمان رئیسی,انتشارات کتابکده کسری
آن شرلی,ال. ام. مونتگمری,محدثه شبیری,انتشارات محراب قلم
درآمد بالا از شبکه های اجتماعی,مجموعه نويسندگان,,انتشارات نگاه نوین
تنها تو را می‌خواهم,فاطمه خلخالی استاد $ فرزانه خوش آهنگ قصر,,به نشر
نظربازی,مجموعه نويسندگان,ایمان رئیسی,انتشارات کتابکده کسری
برگ هایی از تاریخ تهران 1,داریوش شهبازی,,انتشارات ماهریس
قانون در طب,حسین بن عبدالله ابن سینا,,انتشارات مرسل
راهنمای بقا برای کودکان دارای اختلال کم توجهی,جان ف. تیلر,,انتشارات وانیا
طهران نامه (ب),داریوش شهبازی,,انتشارات ماهریس
کارنامه شاهان در روایات ایران باستان,آرتور کریستین سن,,آیدین
از الهیه تا دروازه غار,داریوش شهبازی,,انتشارات ماهریس
جهانی شدن,مجموعه نويسندگان $ سعیدرضا عاملی,,سازمان چاپ و انتشارات
قتل در پرستشگاه آنوبیس,لیندا اس. رابینسون,زهرا نی چین,نشر قطره
چه باید کرد؟,آلن بدیو $ مارسل گشه,احمد حسینی,انتشارات مانیاهنر
پیش‌‌رفتن با جمع: تجربه اقتصاد توده‌ای در آمریکای لاتین,آلبرت  هیرشمن,محمدرضا فرهادی‌پور,انتشارات دنیای اقتصاد تابان
هواهای نفسانی و منافع,آلبرت  هیرشمن,محمد مالجو,انتشارات شیرازه
معجزه بخشش,جی. پی. واسوانی,,نشر علم
فیلم همچون فلسفه,توماس ای. وارتنبرگ,,انتشارات نیلوفر
علل گریز مردان از زندگی زناشویی و نقش زنان در پایبندی مردان,ام. گری نیومن,,سبزان
دفترهای تئاتر,مجموعه نويسندگان,حمید احیاء,انتشارات نیلا
ماجراهای جورج میمون بازیگوش ۹,اچ. آ. ری,گروه فرهنگی پژواک دانش,پژواک دانش
شعر و تجربه,ویلهلم دیلتای,منوچهر صانعی دره بیدی,گروه انتشاراتی ققنوس
جیب بر,اشتفن تسوایک,رضا عزیزی,سرایش
دفترهای تئاتر (دفتر چهارم),آنتون چخوف,حمید احیاء,انتشارات نیلا
جام زرین,جان اشتاین‌بک,,انتشارات امیرکبیر
نفرت از دموکراسی,ژاک  رانسیر,,انتشارات گام نو
کیم جیانگ متولد 1982,چونام جو,,ابوعطا
آستریکس و طلای سیاه,آلبرت اودرزو,فریبرز افروزی,سامر
دین و معرفت,مجموعه نويسندگان $ برتراند راسل,اعظم پویا,صراط
تمرین نیروی حال,اکهارت  تله,فاطمه اکبری,آلاچیق
درمان گر نادیده,گری گریک,,انتشارات ذهن زیبا
زنان کوچک,لوییزا می‌الکوت,,انتشارات محراب قلم
شاهزاده قلابی,جنیفر ای.نیلسن,رقیه بهشتی,آفرینگان
گفتارهایی درباره آسمان و زندگی,هوبرت ریوز,عباس باقری,نشر فرزان روز
مرگ دنتون و داستان های دیگر,مجموعه نويسندگان,مجتبی ویسی,نشر آموت
شکستن الگوهای فکری منفی,مجموعه نويسندگان,,نسل آفتاب
مدیر عالی,جیم کلیفتون $ جیم هارتر,,انتشارات هورمزد
الهیات و تکامل داروینی,مجموعه نويسندگان,,انتشارات امیرکبیر
جوئل و ایتن کوئن,مجموعه نويسندگان,,انتشارات آوند دانش
حس غرور یعنی چه؟,مریم اسلامی $ دورلینگ کیندرزلی,شروین جوانبخت,انتشارات پرتقال
دفترهای شعر (دفتر یکم),مجموعه نويسندگان,,انتشارات نیلا
دردسرهای دامپزشک,جیمز هری‌یت,سیروس قهرمانی,انتشارات مروارید
مقدمه ای بر روش های تحقیق در روان شناسی و مشاوره,مجموعه نويسندگان $ دنیس هویت,,انتشارات سخن
تکامل آگاهانه انسان,پی. دی آسپنسکی,,انتشارات ذهن زیبا
امپراتوری تو در یک کوله پشتی,استن للو,محیا احمدی پور,انتشارات شمعدونی
ماجراهای جورج میمون بازیگوش 1,اچ. آ. ری,گروه فرهنگی پژواک دانش,پژواک دانش
خدای چیزهای کوچک,آرونداتی روی,,نقش جهان
شایعه,ژان نوئل کاپفرر,,انتشارات شیرازه
بازنشسته,فریدریش دورنِمْات,,نشر برج
سلام به هفتاد سالگی ام,عزیز  نسین,صابر حسینی,انتشارات مروارید
علمی تخیلی,مجموعه نويسندگان,حسین شهرابی,انتشارات مکتوب
نظریه ای در باب دین و شادی,حسن محدثی‌گیلوایی,,نقد فرهنگ
سه نمایشنامه ی تک پرده ای,جیسون میلر,,یکشنبه
سفیداندیش سیاه,مجموعه نويسندگان,,ذکر
فلسفه در قرن جدید,جان سرل,محمد یوسفی,گروه انتشاراتی ققنوس
آموزش نرم‌افزار واژه پرداز word,ایمان اشکاوندراد,,به نشر
ماهی طلایی,ژان ـ ماری گوستاو لوکلزیو,,عطائی
انسان نئاندرتال,حامد وحدتی‌نسب,,انتشارات ندای تاریخ
ریزه عادت های موثر,بی‌جِی فاگ,منصور بیگدلی,بهار سبز
اگر خورشید بمیرد,اوریانا  فالاچی,,انتشارات نگاه
فیگورهای تاریخ,ژاک  رانسیر,فرهاد اکبرزاده,انتشارات مانیاهنر
مرثیه های دوئینو,راینر  ماریا ریلکه,علی بهروزی,نشر فنجان
آینده تصویر,ژاک  رانسیر,فرهاد اکبرزاده,امید صبا
باز هم وینی پو,ای. ای. میلن,,کیمیا
آرتور شاه و دلاوران میزگرد,جان اشتاین‌بک,محمدرضا جعفری,فرهنگ نشر نو
روبرتو روسلینی,پیتر بوندانلا,رضا خلیلی,نقد فرهنگ
امام رضا (ع),فریبا کلهر,,به نشر
بلاتار، زمان بعد,ژاک  رانسیر,رضا خلیلی,نقد فرهنگ
قدردانی,لوئیز ال. هی $ مجموعه نويسندگان,مهین خالصی,انتشارات نسل نواندیش
مردم چیست؟,مجموعه نويسندگان,,نشر بان
اولیس و غول یک چشم,مجموعه نويسندگان,محمدرضا جعفری,فرهنگ نشر نو
ستاره ی دریایی باشید,نیل اندرسون,صدف حکیمی زاده,انتشارات آموخته
 مجموعه مقالاتی درباره گرهگاه جنسیت و دیگر نظام های سلطه,مجموعه نويسندگان,,انتشارات شیرازه
منطق یا فن اندیشیدن,مجموعه نويسندگان,علیرضا اسدی,گروه انتشاراتی ققنوس
آینده روابط عمومی - جلد سوم,مجموعه نويسندگان,,انتشارات آثار فکر
من می توانم,لوئیز ال. هی,امیر بهنام,پازینه
روابط عمومی تخصصی - جلد 2,مجموعه نويسندگان,,انتشارات آثار فکر
ماهنامه چوک ـ شماره ۴۷ـ تیر ۹۳,,,ماهنامه چوک
روابط عمومی بین المللی - جلد1,مجموعه نويسندگان,,انتشارات آثار فکر
کلیله و دمنه,ابوالمعالی نصرالله منشی,مجتبی مینوی,آوای مهدیس
ناخودآگاه استتیک,ژاک  رانسیر,مجید نظری,انتشارات ناهید
روان درمانی نوجوانان,آرتور ای. جانگسما $ ال. مارک پیترسون $ ویلیام پی. مک اینیز $ تیموتی جی. بروس,فرهاد چنگیزی $ سعیده محسنی راد,انتشارات پرنده
گوگل و حقوق,مجموعه نويسندگان,,انتشارات کتاب آمه
تمرین من,او هرمان,فریبا شریفی,دیبایه
حکایت دولت خردمند,مارک  فیشر,,آوای مهدیس
روان شناسی,مجموعه نويسندگان,,انتشارات ناهید
دیو در شیشه,حسن جعفری تبار,,انتشارات نگاه معاصر
زندانی خیابان دوم,نیل سایمون,شهرام زرگر,انتشارات نیلا
ضمیمه کلیک روزنامه جام‌جم ـ شماره ۶۰۰ ـ ۳ بهمن ۹۵,,,کلیک
آیینگر یوگا گوهری برای زنان,گیتا س. آینگار,امید اقتداری,چیمن
ماجراهای تازه تری از نیکلا کوچولو 2,رنه گوسینی,,انتشارات سروش
کودک درون,کریستین ای. آدامز,صدف شجیعی,ماهنامه طنز و کارتون خط خطی
اسکوییش 1,جنیفر اِل. هالم,,انتشارات قدیانی
شایعات,نیل سایمون,آهو خردمند,انتشارات نیلا
فاوست,فرناندو پسوآ,,انتشارات نگاه معاصر
خانم ساندویچ یخ,میه کو کاواکامی,,انتشارات کتاب سده
زندگی پس از زندگی,کیت اتکینسون,,نشر آناپنا
آینده ادیان,پل تیلیش,احمدرضا جلیلی,ادیان و مذاهب
رهایی از تله اطاعت,رابرت آلبرتی $ مایکل امونز,,نشر اسبار
معجزه گفت‌وگو: راز دستیابی به زندگی مشترک عاشقانه و مستحکم,سوزان  هِیت‌لر,اکرم کرمی,انتشارات صابرین
پدربزرگ من,نویل استلی $ مارک بیکر,,گوهر اندیشه
میلدرد پیرس,جیمز ام. کین,,مینو
انتقام,جو کریگ,,نشر پیدایش
دستنامه استرس و سلامتی,کری ال‌ کوپر,,انتشارات نسل نواندیش
فیزیک,مجموعه نويسندگان,منیژه رهبر,انتشارات علمی و فرهنگی
ازدواج به مثابه ی هنر,ژولیا  کریستوا,مهرداد پارسا,انتشارات شوند
کسب و کار بازاریابی شبکه ای خود را متحول کنید,سارا رابینز,مهرداد فروزنده,انتشارات آموخته
رهایی از اضافه وزن,مجموعه نويسندگان $ راس هریس,سحر محمدی,انتشارات سایه سخن
مدیر یک دقیقه ای جدید,اسپنسر جانسون $ کنت بلانچارد,,نشر پیکان
هشت قرار عاشقانه,جان گاتمن $ مجموعه نويسندگان,سحر محمدی,انتشارات سایه سخن
استفاده از وبلاگ برای کسب ثروت و شهرت,جیسون. آر. ریچ,هنگامه  خدابنده,انتشارات طاهریان
پترپان,مجموعه نويسندگان,,نشر مسیر دانشگاه
پرنده آبی,مجموعه نويسندگان,,نشر مسیر دانشگاه
مهمترین فیلسوفان به ساده ترین زبان,حسین سلیمانی آملی,,زوار
درمان اختلال دو قطبی,مجموعه نويسندگان,میرجواد سیدحسینی,نشر دانژه
تامبلینا,مجموعه نويسندگان,,نشر مسیر دانشگاه
بررسی و نقد وجود شناسی فلسفی,حسین سلیمانی آملی,,زوار
راهنمای سیستم تجارت جهانی,مجموعه نويسندگان,,انتشارات سروش
ایگو محور مداخلات تکنیکی,فرد بوش,سمانه غفوری $ سیدابوالقاسم حسام,نشر قطره
راهنمای تنظیم هیجانات برای همه,ونسا ون ادواردز,,انتشارات پرنده
همزیستی با اژدها,دارل کوئن,,نشر هنوز
ضمیمه کلیک روزنامه جام‌جم ـ شماره ۶۰۱ ـ ۱۰ بهمن ۹۵,,,کلیک
خیال کشتن,پی.دی. جیمز,,نشر برج
نقاشی از روی آثار مشاهیر,خوزه پارامون,قاسم روبین,انتشارات ناهید
منطق باب فلسفه,حسین سلیمانی آملی,,زوار
مرگ اندیشی و زندگی راستین,حسین سلیمانی آملی,,زوار
بانو با سگ ملوس,آنتون چخوف,عبدالحسین نوشین,اساطیر
کوتوله های زیرزمینی و قصه های دیگر,یاکوب گریم $ ویلهلم گریم,پرستو پنجه شاهی,نشر پیدایش
افروز بیگ قهرمان,عمر سیف‌الدین,,انتشارات علمی و فرهنگی
ذن و هنر آگاهی,سوزان  بلکمور,,انتشارات مثلث
افروزبیگ قهرمان,عمر سیف‌الدین,,انتشارات امیرکبیر
آشپزخانه کم چربی,آرمین روسمایر,,نشر پیدایش
ضمیمه کلیک روزنامه جام‌جم ـ شماره ۶۰۲ ـ ۱۷ بهمن ۹۵,,,کلیک
نگاهی از درون به جنبش چپ ایران,حمید شوکت,,انتشارات اختران
داستان های پلیسی,مجموعه نويسندگان,نیکی خوگر,نشر مهاجر
شانزدهم هپ ورث سال 1924,جی. دی. سلینجر,رحیم قاسمیان,انتشارات نیلا
بوطیقای عربی,آدونیس ‍,,انتشارات امیرکبیر
کوهستان پاییزی,مجموعه نويسندگان,محمد شهبا,انتشارات نیلا
مطالعه ی قرآن به منزله ی اثری ادبی,مجموعه نويسندگان,ابوالفضل حری,انتشارات نیلوفر
در آفریقا همه چیز سیاه است,ساسان  ناطق,,انتشارات شهرستان ادب
جولیان,آر. جی. پلاچیو,کوروش ساسانی,انتشارات محراب قلم
صورتش را بپوشان,پی.دی. جیمز,لیدا صدرالعلمایی,نشر برج
تاتی تاتی,سولماز نراقی,,بازی و اندیشه
نمایش در حریم هشتم,رضا  عباسی $ احسان  مقدسی $ پیام  فروتن $ علی امیر ریاحی $ سعید  خواجه افضلی  $ لیلا  حسین‌زاده ,,انتشارات نمایش
بختک,غزل پورنسایی,,یوپا
تحولات حکمرانی در عصر جهانی شدن,مجموعه نويسندگان $ مانوئل کاستلز,,انتشارات نگاه معاصر
ردپای عشق در شعر زنان جهان,مارگارت اتوود,فریده حسن زاده,نشر زرین اندیشمند
مداخلات بوم شناختی برای کودکان دارای مشکلات حرکتی,مجموعه نويسندگان,,انتشارات ورجاوند
شرح حال ابوسعید ابوالخیر,عباسعلی کیوان قزوینی,,آفرینش
جهان انزوا و واپسین سه شنبه,مجموعه نويسندگان,رکسانا مهرافزون,انتشارات نیلا
ضیافت شام برای احمق ها,فرانسیس وبر,,شب خیز
المباحثات,حسین بن عبدالله ابن سینا,,حکمت و فلسفه
آژیر حمله,هموند اینس,عبدالحسین شریفیان,انتشارات علمی و فرهنگی
صداها,آلیس  مونرو,,انتشارات نگاه
آلواتان,حسین سهرابی,,نشر ستاره‌ها
جستاری در فلسفه زرتشتی,مجموعه نويسندگان $ مری بویس,,ادیان و مذاهب
رهایی عاطفی,دیوید ویسکات,مهدی قراچه داغی,انتشارات شباهنگ
لذت فرزندپروری,لیزا کوین,,نشر نوشته
مجموعه مفاهیم روانکاوی (10 جلدی),مجموعه نويسندگان $ جولیا بوروسا,,انتشارات نگاه
رودخانه وحشی,جوی فیلدینگ,,شادان
کارواش خانگی,شیلا بیر,سودابه فرخنده,انتشارات قدیانی
نوآوری چابک,مجموعه نويسندگان,,نشر اشراقی
مدیران مو جو گندمی,باب گارت,مجید کرمی,انتشارات گندمان
پیشگفتار پدیدارشناسی روح,گئورگ‌ویلهلم‌فریدریش  هگل,,انتشارات لوح فکر
زن پشت پنجره,ای.جی فین,,انتشارات کتابسرای تندیس
اندلس، تیغ برهنه,ابوالفضل ورمزیار,,انتشارات نمایش
اخلاق,ادگار مورن,امیر نیک پی,انتشارات نگاه معاصر
روان شناسی برای معلم,دیوید فونتانا,,انتشارات شباهنگ
من می توانم آن را انجام دهم,لوئیز ال. هی,مینا اعظامی,صورتگر
کشتی های پر قدرت,مجموعه نويسندگان,,پیام مشرق
مدار جذب,استر هیکس $ جری هیکس,مینا اعظامی,صورتگر
اهرم ها,کریس اکسلید,احسان کاظم,انتشارات نسل نواندیش
چرخ ها,کریس اکسلید,احسان کاظم,انتشارات نسل نواندیش
کودک درون ما,دوغان جوجل اوغلو,شهرام دشتی,رسپینا
دانشگاه تا بازار,مجموعه نويسندگان,هاشم راعی,انتشارات دنیای اقتصاد تابان
سیلماریلیون,جی. آر. آر. تالکین,,سبزان
ضمیمه کلیک روزنامه جام‌جم ـ شماره ۶۰۳ ـ ۲۴ بهمن ۹۵,,,کلیک
عبور از سرزمین مرگ,آر.ال استاین,,انتشارات آسمان خیال
آدولف هیتلر و ژوزف استالین,مجموعه نويسندگان,,نشر ترنگ
دیدار با حکیمان جان,سرمد قباد,,انتشارات ماهریس
نماهایی از ایران,سر جان ملکم,شهلا طهماسبی,گروه انتشاراتی ققنوس
جبار,استیون گرین‌بلت,,همان
زندگی در لحظه,گیل هاسون,,ابوعطا
جهش,مجموعه نويسندگان $ جیک نپ,,ابوعطا
حکمت الاشراق,شهاب الدین یحیی سهروردی,,نشر علم
سوپر مگس 1,تاد اچ. دودلر,مینا قنواتی,نشر افق
اساطیر جهان 1,پی یر گریمال,مانی صالحی علامه,نشر مهاجر
ماهنامه بزنگاه ـ شماره ۳۰ ـ بهمن ۱۳۹۵,,,مجله طنز و کاریکاتور بزنگاه
اساطیر جهان 2,پی یر گریمال,مانی صالحی علامه,نشر مهاجر
سبک ادبی از دیدگاه زبان شناسی,ضیا قاسمی,,انتشارات امیرکبیر
چرند پرند,علی اکبر  دهخدا,,چهل کلاغ
خاطره,جوی فیلدینگ,شهناز مجیدی,روشا
خاطرات قاتل,جوی فیلدینگ,شهناز مجیدی,روشا
وقتی شمعدانی ها گل می دهند,زهره فصل بهار,,شادان
و… تن عاریه,زهره فصل بهار,,شادان
مقیاس آخر,رضوان نیلی‌پور,,انتشارات افراز
قم رو بیشتر دوست داری یا نیویورک؟,راضیه  مهدی زاده,,هیلا
340 بازی موثر در پرورش هوش کودکان,داریوش صادقی $ گروه نویسندگان,,انتشارات شهر قلم
طبیعت در کلاس درس: راهنمای آموزش تنوع زیستی برای آموزگاران,انجمن یوزپلنگ ایرانی,,انتشارات فنی ایران (کتاب های نردبان)
افسانه محبت,صمد  بهرنگی,,جامه دران
قصه های بهرنگ,صمد  بهرنگی,,بهزاد
ماهی سیاه کوچولو,صمد  بهرنگی,,انتشارات نظام الملک
گنجشک های غم,ر. اعتمادی,,شادان
به هنگام و به ناهنگام,روح‌الله خالقی,,انتشارات شیرازه
جیبی پر از بادام و ماه,ژیلا تقی‌زاده,,حوض نقره
ماه خونین,الیستا آقایی,,نشر باژ
جشن نامه ابوالحسن نجفی,امید طبیب‌زاده,,انتشارات نیلوفر
چشم بد دور,امیر امجد,,انتشارات نیلا
زبان در گستره فرهنگ,امیلیا  نرسیسیانس,,نشر افکار
جان لوگی بیرد,مایک گلد‌اسمیت $ مهین مهتاج,,انتشارات دلهام
پیاده ها,امید مهدی‌نژاد,,انتشارات شهرستان ادب
مجموعه طنز حالی وو,امید مهدی‌نژاد,,انتشارات مروارید
آتش گردان,امید مهدی‌نژاد,,انتشارات شهرستان ادب
اقتدا به کفر,اردلان عطارپور,,نشر علم
هفت خط ز جام حافظ,اردلان عطارپور,,نشر علم
تحلیل دیوان و شرح حال عمادالدین فقیه کرمانی,احمد  ناظرزاده کرمانی,,انتشارات سروش
روش های اشاعه و ترویج نماز,اسماعیل سعدی‌پور,,انتشارات سروش
کلیله و دمنه,ابوالمعالی نصرالله منشی,,بهزاد
گزیده کلیله و دمنه,ابوالمعالی نصرالله منشی,,آیدین
خیام نیشابوری,ابراهیم زنجانی,,انتشارات نیلوفر
بوی بهشت: زندگی‌نامه ۱۵ تن از شهدای تخریب خراسان,مرحمت کامیابی,,نشر ستاره‌ها
آتش زندان,ابراهیم  دمشناس,,انتشارات نیلوفر
سکوتی که شنیده شد ...,بهار کرباسی,,شادان
شهر فرنگ تا لاله زار,تینا  محمدحسینی,,انتشارات امیرکبیر
زیر سایه ی افرا,بهاره باقری,,نشر آسیم
اسپیدژ,بهاره باقری,,نشر آسیم
آسمان تو چه رنگ است امروز؟,بهاره باقری,,نشر آسیم
عروس مه,پروانه شفاعی,,انتشارات پرسمان
سبز پری,پرویز  دوایی,,پارس کتاب
بهشت متروکه,پروانه شفاعی,,شادان
شیرین برای فرهاد,پروانه شفاعی,,نشر شالان
تماشاگران امروز ـ ۲۶ بهمن ۹۵,,,تماشاگران امروز
تعلیم و تربیت از منظر عشق و عرفان,بابک  شمشیری,,طهوری
کلاغ آبی,داوود غفارزادگان,,انتشارات سوره مهر
رویت هلال,جمشید قنبری,,سبزان
The Pearl,جان اشتاین‌بک,,فرهنگ زبان
بزغاله خانم,تقی متقی,,نشر قو
علم النفس فلسفی,علی کریمیان صیقلانی,,ادیان و مذاهب
برندسازی گردشگری با تبلیغات شگفت انگیز,فرزاد مقدم,,انتشارات سیته
تاریخ مذهب تشیع,عبدالرفیع حقیقت,,کومش
سیر اندیشه انسان سالاری در ایران,عبدالرفیع حقیقت,,کومش
تاریخ سنگسر,عبدالرفیع حقیقت,,کومش
صبح نو ـ شماره ۱۸۵ ـ سه شنبه ، ۲۶ بهمن ۱۳۹۵,,,روزنامه صبح نو
آزاد اندیشی و مردم گرایی در ایران,عبدالرفیع حقیقت,,کومش
هفت گنج کومش,عبدالرفیع حقیقت,,کومش
فرهنگ هنرمندان ایرانی,عبدالرفیع حقیقت,,کومش
حاج ملاعلی حکیم الهی,عبدالرفیع حقیقت,,کومش
مولانا,عبدالرفیع حقیقت,,کومش
پنجاه سال دوستی,عبدالرفیع حقیقت,,کومش
بی تو مهتاب,فرخنده موحد راد,,انتشارات پرسمان
فرهنگ آثار ایرانی-اسلامی 3,مجموعه نويسندگان $ احمد سمیعی,,انتشارات سروش
فرهنگ آثار ایرانی-اسلامی 2,مجموعه نويسندگان $ احمد سمیعی,,انتشارات سروش
گردشگری ورزشی,مجموعه نويسندگان $ میثم شفیعی رودپشتی,,شهرآب
وطن امروز - ۱۳۹۵ سه شنبه ۲۶ بهمن,,,روزنامه وطن امروز
غول دو شاخ و دختر گیس بلند,لاله  جعفری,,خانه ادبیات
در برف پیری,مجموعه نويسندگان,,اطلاعات
دایره المعارف تشیع ( 16 ),مجموعه نويسندگان,,انتشارات حکمت
نگاهی به تاریخ هنر ایران و جهان,عربعلی شروه,,انتشارات شباهنگ
عطریات,علی محمد بیدار مغز,,انتشارات مرسل
اندیشه های حقوقی شهید بهشتی,فرج‌الله هدایت‌نیا,,کانون اندیشه جوان
علیه ایدئولوژی های پایان,فواد  حبیبی,,انتشارات کتاب آمه
ساعت عشق,فائزه حبابی,,آوای مهدیس
فرایندهای طراحی دیجیتال,زوبین خبازی,,انتشارات کتابکده کسری
عرب «خائن » نیست ،مدعی مفتری است,علی الطائی,,شادگان
مردم‌سالاری - ۲۶ بهمن ۱۳۹۵,,,روزنامه مردم سالاری
جنبش های سیاسی معاصر ایران,سعید زاهد,,انتشارات کتاب طه
دلوز، ایده، زمان,عادل مشایخی $ محسن آزموده,,انتشارات ناهید
تناسخ گذشته و امروز,علی موحدیان عطار,,ادیان و مذاهب
فراسوی فرزانگی,ع. پاشایی,,انتشارات نگاه معاصر
هینه یانه,ع. پاشایی,,انتشارات نگاه معاصر
راه آیین,ع. پاشایی,,انتشارات نگاه معاصر
آزادی و سیاست,عبدالرحیم طالبوف,,انتشارات امید فردا
اندیشه مستقبل مقالاتی در باب,علی پایا,,پژوهشکده مطالعات فرهنگی و اجتماعی
فروپاشی قاجار و برآمدن پهلوی,غلامحسین  میرزاصالح,,انتشارات نگاه معاصر
حدیث غربت سعدی,رضا فرخ فال,,نشر مرکز
ایران - ۱۳۹۵ سه شنبه ۲۶ بهمن,,,روزنامه ایران
میرزا صالح شیرازی,غلامحسین  میرزاصالح,,انتشارات نگاه معاصر
پرسش از حقیقت انسان,علی‌اصغر مصلح,,انتشارات کتاب طه
 بررسی جامع عملکرد و کاربردهای سیستمهای شناسایی خودکار مبتنی بر امواج,مجموعه نويسندگان,,شهرآب
بازاریابی رسانه های اجتماعی,مجموعه نويسندگان $ نگین سنگری,,انتشارات ادیبان روز
SEO,مجموعه نويسندگان $ نگین سنگری,,انتشارات ادیبان روز
بازاریابی موتور جوستجو,مجموعه نويسندگان $ نگین سنگری,,انتشارات ادیبان روز
بازاریابی محتوا,مجموعه نويسندگان $ نگین سنگری,,انتشارات ادیبان روز
زیر چتر اقاقی,مجید شفق,,آفرینش
نمایشی برای تو,محمد رحمانیان,,انتشارات نیلا
اسب ها سال 59 هجری شمسی,محمد رحمانیان,,انتشارات نیلا
راه مردم - ۱۳۹۵ سه شنبه ۲۶ بهمن,,,روزنامه راه مردم
سلوک شقایق,مجموعه نويسندگان $ مجید شاه حسینی,,انتشارات سوره مهر
چرخه های افول اخلاق و اقتصاد,محسن رنانی $ رزیتا موید فر,,انتشارات طرح نقد
تحول در آداب ت و ترسل,مجموعه نويسندگان,,انتشارات سخن
جامعه شناسی ارتباطات در جهان معاصر,مجموعه نويسندگان $ باقر ساروخانی,,بهمن برنا
کی قباد,محمود مشرف آزاد تهرانی (م.آزاد) $ ابوالقاسم فردوسی,,نشر مهاجر
راز سر به مهر,مجموعه نويسندگان $ حسین حداد,,انتشارات سوره مهر
حکایت بلوچ,محمود زند مقدم,,انتشارات دنیای اقتصاد تابان
ماه در آب,محمد یعقوبی,,انتشارات افراز
المختارات من الرسائل,مجموعه نويسندگان $ ایرج افشار,,انتشارات سخن
فرامرز نامه بزرگ,مجموعه نويسندگان,,انتشارات سخن
ابرار ورزشی - ۱۳۹۵/۱۱/۲۶,,,روزنامه ابرار ورزشی
امنیت در تجارت الکترونیکی,مجموعه نويسندگان,,انتشارات ادیبان روز
من ارزشمندم,مجموعه نويسندگان $ مصطفی تبریزی,,آوای هانا
مبانی سیاست گذاری و برنامه ریزی فرهنگی,مجموعه نويسندگان,,گروه انتشاراتی ققنوس
وزارت فکر و دانش سیاست,شهریار وقفی‌پور $ محرم محمدی,,نشر نیماژ
لوگو تایپ های ایرانی 3,مجموعه نويسندگان,,انتشارات کتاب آبان
پیشتازان ایرانی - جلد دوم,مجموعه نويسندگان,,نشر شهر
هخامنشی ها,مجموعه نويسندگان,,آریابان
افتراقات روان شناختی,مجموعه نويسندگان,,شهرآب
مدیریت ارتباط با مشتری,مجموعه نويسندگان,,انتشارات ادیبان روز
دفترهای تئاتر,مجموعه نويسندگان,,انتشارات نیلا
شهروند - ۱۳۹۵ سه شنبه ۲۶ بهمن,,,روزنامه شهروند
جوانان و ازدواج,مجموعه نويسندگان $ علی کریمی,,نشر دانژه
دفترهای تئاتر,مجموعه نويسندگان,,انتشارات نیلا
رازها و نیازها,مجموعه نويسندگان,,با هدف
سلفیه از گذشته تا حال,مجموعه نويسندگان,,ادیان و مذاهب
ایران در قرن 21,مجموعه نويسندگان,,موسسه تحقیقات و توسعه علوم انسانی
کاربرد آزمون های تحصیلی و شغلی در مشاوره,مجموعه نويسندگان,,نشر نوشته
اندرزهای کورش بزرگ,علی اصغر شریعت زاده,,پازینه
دفترهای تئاتر (دفتر دهم),مجموعه نويسندگان $ حمید امجد,,انتشارات نیلا
از بامداد,مهدی  مظفری ساوجی,,انتشارات مروارید
آخرین حکایت فرهاد,مهدی  میرباقری,,انتشارات افراز
جهان صنعت -  ۲۶ بهمن ۱۳۹۵,,,روزنامه جهان صنعت
من آن جا نیستم,مهدی  میرباقری,,انتشارات افراز
نقش و جایگاه واحدهای صنفی کوچک و متوسط,مجموعه نويسندگان,,انتشارات ادیبان روز
سبز و بنفش و نارنجی,مهدی  مظفری ساوجی,,انتشارات نگاه
باغ گل اهل بیت (ع),محمد مهاجرانی,,نشر جمال
نگاه با محبت,محمد مهاجرانی,,نشر جمال
همنشین گل ها باش,محمد مهاجرانی,,نشر جمال
خدای خوب و مهربان,محمد مهاجرانی,,نشر جمال
غریب در خانه,وحید پرست‌تاش,,انتشارات پرنده
شبح میکونوس,محسن  کاظمی,,انتشارات سوره مهر
فرهنگ احزاب و جمعیت های سیاسی,محسن مدیرشانه‌چی,,انتشارات نگاه معاصر
اعتماد - ۱۳۹۵ سه شنبه ۲۶ بهمن,,,روزنامه اعتماد
اسطوره متن بینانشانه ای,مجموعه نويسندگان,,انتشارات علمی و فرهنگی
راز موفقیت برندهای برتر جهان,محمود سمیعی نصر,,انتشارات وانیا
مشارکت سیاسی,مجموعه نويسندگان $ محسن نیازی,,نقد فرهنگ
بهداشت,مجموعه نويسندگان $ مهدی ضرغامیان,,انتشارات محراب قلم
شهر,مجموعه نويسندگان $ مهدی ضرغامیان,,انتشارات محراب قلم
