name,author,translator,publisher
من ملاله هستم,کریستینا  لمب $ مَلاله  یوسف‌زی ,هانیه چوپانی,استودیو نوار
ناپدیدشدگان,آریل دورفمن,احمد گلشیری,استودیو نوار
ربکا,دافنه دوموریه,صدف محسنی,بنگاه ترجمه و نشر کتاب پارسه
در عمق صحنه,فریبا وفی,,استودیو نوار
زلال پارسایی,عباس  خواجه پیری,,انتشارات آثار سبز
طوفان دریا,جوزف کنراد,سهیل سمی,استودیو نوار
راه مردم - ۱۳۹۴ چهارشنبه ۵ اسفند,,,روزنامه راه مردم
صید قزل آلا در آمریکا,ریچارد براتیگان,هوشیار انصاری,استودیو نوار
دختر ذرت,جویس‌کرول اُتس,ناهید طباطبایی,رادیو گوشه
چگونه با هر کسی، هر زمانی و در هر مکانی گفتگو کنیم,کریس وایدنر,سهیلا کریم بیگی,شادن پژواک
رازهایی درباره مردان که هر زنی باید بداند,باربارا دی‌آنجلیس,گروه مترجمان,استودیو نوار
یک آغوش گرم برای مرغابی کوچولو,Claire Freedman,مجید عاطفی,دانش نگاران برنا
جایی بسیار دور از خانه,Elizabeth Baguley,مجید عاطفی,دانش نگاران برنا
دختری به نام سونیا,مهسا پاشایی,,انتشارات نظری
چگونه به جایگاه مطلوبمان برسیم,کریستین گادفری,سارا طاهر,استودیو نوار
عفونی ۴,ایمان وفایی,,انتشارات رزیدنت یار
شهر شناور,ژول ورن,ادریس برجسته,بنگاه ترجمه و نشر کتاب پارسه
ابرار ورزشی - ۱۳۹۴/۱۲/۵,,,روزنامه ابرار ورزشی
بهترین پدر در دریا,Amy j.tyler,مجید عاطفی,دانش نگاران برنا
بلوغ به زبان ساده,ماندانا  سلحشور,,استودیو نوار
داگلاس و یک آغوش مهربان,David Melling,مجید عاطفی,دانش نگاران برنا
تولد در لس آنجلس,بهزاد دانشگر,,عهد مانا
تولد در توکیو,حامد علی‌بیگی,,عهد مانا
ظواهر یک زن,محمدرضا بردبار,,انتشارات گوی
دوهفته نامه موفقیت - شماره ۴۰۵ - شهریور ۹۹ (مجله موفقیت),,,مجله همه راز موفقیت
مه‌یار,فائزه عیدی‌پور,,انتشارات نسل روشن
سایه‌ی سازمانی,سیدحمید آتش‌پور,,روانشناسی و هنر
شهروند - ۱۳۹۴ چهارشنبه ۵ اسفند,,,روزنامه شهروند
الفبای روان‌درمانی,سیدحمید آتش‌پور $ نسرین سلحشوری,,روانشناسی و هنر
تمرین‌هایی برای پرورش ذهن‌آگاهی,تامس رابرتز,غزال گلشنی $ لولو شقاقی,روانشناسی و هنر
ذهن‌آگاهی برای آغازگران,جان کابات‌زین,غزال گلشنی,روانشناسی و هنر
روان‌درمانی مثبت‌نگر,جرج دبلیو‌. برنز,پیمان رحیمی‌نژاد $ معصومه محمدی,روانشناسی و هنر
رفتار‌ درمانی دیالکتیکی برای اختلال شخصیت مرزی,دیوید‌‌اچ بارلو,امیرهوشنگ مهریار,روانشناسی و هنر
نارنجی رقیق,رویا شاه حسین زاده,,انتشارات چلچله
اسپیکتولاماسوس‌ها,حسین کربلایی‌طاهر,,روانشناسی و هنر
روانشناسی و آموزش کودکان ناشنوا,هادی هاشمی‌رزینی $ باقر حسنوند $ یوسف اعظمی,,روانشناسی و هنر
مداخله‌ی ذهن‌آگاهی برای اختلال طیف اوتیسم,یون‌ساک هانگ $ پاتریک کرنی,هادی هاشمی‌رزینی,روانشناسی و هنر
قانون - ۱۳۹۴ چهارشنبه ۵ اسفند,,,روزنامه قانون
روزنامه سازندگی ـ شماره ۷۳۱ ـ ۲۸ مرداد ۹۹,,,روزنامه سازندگی
مبانی راهنمای تشخیصی و آماری اختلالات روانی DSM-5,لری‌دبلیو ریچنبرگ,اسحق رحیمیان بوگر $ هادی صفری,روانشناسی و هنر
شادکامی ماندگار,ریک هانسون,پیمان رحیمی‌نژاد,روانشناسی و هنر
راه مردم - ۱۳۹۴ دوشنبه ۱۷ فروردين,,,روزنامه راه مردم
اعتماد - ۱۳۹۴ چهارشنبه ۵ اسفند,,,روزنامه اعتماد
ماهنامه زیست‌بان آب ـ شماره ۴۷ ـ مرداد ۱۳۹۹,,,زیست‌بان آب
عشق والا,باربارا فردریکسون,سید‌پیمان رحیمی‌نژاد,روانشناسی و هنر
مشاهیر ایران زمین,مریم تنباکویی $ تقی حمیدی,,انتشارات آثار سبز
عکاسی از محصول برای تبلیغات,فرشید خیرآبادی,,فرشید خیرآبادی
سیاره‌ یشم,مود لوآزیه,علی بشر دانش,انتشارات آثار سبز
جهان صنعت -  ۰۵ اسفند ۱۳۹۴,,,روزنامه جهان صنعت
کبوتران نوحه‌خوان,سیّدمحمّد سادات اخوی,,موسسه هلال
نوای خیمه‌گاه ۵,,,موسسه هلال
ارولوژی عمومی,ناصر سیم‌فروش $ اکبر نورعلیزاده $ محمدحسین سلطانی,,تیمورزاده
هر برند یک قصه است,دانلد میلر,رسول بابایی,نشر اطراف
داگلاس و یک خواب عمیق,David Melling,مجید عاطفی,دانش نگاران برنا
داگلاس ما عاشقت هستیم,David Melling,مجید عاطفی,دانش نگاران برنا
من و پدرم,Alison Ritchie,مجید عاطفی,دانش نگاران برنا
مجله دانشمند _شماره ۶۸۳ ـ شهریور ۱۳۹۹,,,انتشارات دانشمند
شرق - ۱۳۹۴ چهارشنبه ۵ اسفند,,,روزنامه شرق
تصویرسازی های خلاق,پدرام حکیم زاده,,شهر پدرام
سورنا شعبده‌باز بزرگ,میترا جوکار,,انتشارات نسل روشن
الهام فرشتگان,دایانا کوپر,سایه ابوالحسنی,انتشارات دیجیتال آوای موج کتاب (نشر صوتی)
پرسش‌های چهارگزینه‌ای مرآت؛ ریاضی و حسابان جامع,امین کعبه منور $ سیدمهدی رضوی $ مرتضی فهیم علوی,,انتشارات مرآت
ماهنامه سرزمین من ـ شماره ۱۰۶ ـ مهر ۱۳۹۷,,,ماهنامه سرزمین من
پرسش‌های چهارگزینه‌ای مرآت؛ ریاضیات جامع,امین کعبه منور $ سیدمهدی رضوی $ مرتضی فهیم علوی,,انتشارات مرآت
۹ قانون موفقیت‬,استرمی ولینگتن,یاسین قاسمی‌بجد,انتشارات پل
روح عاشق من,معصومه زرین‌جو,,انتشارات نسل روشن
پرسش‌های چهارگزینه‌ای مرآت؛ هندسه ۳,یاران رزمی,,انتشارات مرآت
بیست سالگی,منیژه کریم‌داد,,انتشارات نسل روشن
آرمان - ۱۳۹۴ چهارشنبه ۵ اسفند,,,روزنامه آرمان ملی
تحلیل حجم - قیمت در معاملات، کلید مخفی موفقیت در بورس,سیاوش قنبرنژادمغانلو,,میعاد اندیشه
تصویرسازی معاصر,پدرام حکیم زاده,,شهر پدرام
قدرت سکوت,هوراشیو ویلیس درسر,ندا دانش‌فرید,انتشارات نارون دانش
همصدا با جبرئیل,,,موسسه هلال
یکیشون و یکی دیگشون,محمود خیرخواه,,انتشارات کاوش قلم
آدمکش حرفه‌ای (کتاب هفتم),یو وو,آرمان دیانت مهر,انتشارات طلوع ققنوس
روزنامه اقتصاد برتر ـ شماره ٧٧٣ ـ ٢٩ مرداد ٩٩,,,روزنامه اقتصاد برتر
اعتماد به نفس به زبان ساده,کیت بورتون $ برینلی ان. پلاتس,مهدی قراچه داغی,نشر آسیم
نقش روشنفکر,ادوارد سعید,حمید عضدانلو,استودیو نوار
کلیک-شماره ۵۵۷ -یکشنبه ۲ اسفند ۱۳۹۴,,,کلیک
دیوید کاپرفیلد,چارلز دیکنز,محسن سلیمانی,استودیو نوار
لک‌لک دانا و نقشه‌ی مسافرت,حمیدرضا فرزاد,,انتشارات مرسل
فصلنامه ترجمان علوم انسانی ـ شماره ۱۵ ـ تابستان ۹۹,,,فصلنامه ترجمان علوم انسانی
شوالیه ناموجود,ایتالو کالوینو,پرویز شهدی,استودیو نوار
مجله صدای خاک ـ شماره ۱۹ ـ شهریور 1399,,,ماهنامه صدای خاک
نبات,سحر رستگار,,انتشارات نسل روشن
آرزوی خاص خرس کوچولو,GilliAN Lobel,مجید عاطفی,دانش نگاران برنا
نهنگ‌ها اعتماد می‌کنند!,کن بلانچارد $ تاد لاچیناک $ چاک تامپکینز $ جیم بالارد,ثریا رضایی,شادن پژواک
تنهاتر از تنها,حمیدرضا مالکی,,انتشارات نسل روشن
بازاریابی شبکه‌ای یا کلاهبرداری مرموز,ابوالقاسم علیان‌نژادی,,انتشارات امام علی بن ابی طالب (ع)
هدیه‌ی سهراب سپهری,سهراب  سپهری,,نشر آسیم
خانه‌ی بُز کوهی مادر,Lauren Bird,مجید عاطفی,دانش نگاران برنا
ظلم بر بره‌ها,میترا مجموعه,,انتشارات نسل روشن
کوه پنجم,پائولو کوئیلو,دل‌آرا قهرمان,نشر آسیم
سایه‌ی تام,Sope Martins,مجید عاطفی,دانش نگاران برنا
ماجرای چتر سبز,Jackie Kramer,مجید عاطفی,دانش نگاران برنا
ناخوانده,نیلوفر لاری,,نشر آسیم
لاکپشت خانه‌اش را پیدا کرد,Maya Fowler,مجید عاطفی,دانش نگاران برنا
مکتوب,پائولو کوئیلو,وحید بهلول,نشر آسیم
کلاه دودو,Stephen Wallace,مجید عاطفی,دانش نگاران برنا
قله‌ی فریاد,محمدعلی  آقامیرزایی,,انتشارات سوره مهر
ورونیکا تصمیم می‌گیرد بمیرد,پائولو کوئیلو,شیرین لارودی (افراشی),نشر آسیم
از آسمان طلا می‌بارد,,,نشر آسیم
مسابقه‌ی خرگوش و خوردن فلفل,Fortune Tazvivinga,مجید عاطفی,دانش نگاران برنا
پدر من,Anthony Browne,مجید عاطفی,دانش نگاران برنا
ماجرای قوباغه و مگس,Ken Miles,مجید عاطفی,دانش نگاران برنا
سرباز بی‌سرزمین,هادی خورشاهیان,,انتشارات چلچله
تکیه خیابان فرات,,,موسسه هلال
روزنامه سازندگی ـ شماره ۷۳۲ ـ ۲۹ مرداد ۹۹,,,روزنامه سازندگی
انقلاب در مصر: الازهر، اخوان، حاکمیت، سلفی‎ها، جوانان,سیدهادی  خسروشاهی,,انتشارات بین‌المللی الهدی
دانه‌ی قهوه,جان گوردون $ دیمون وست,ملیکا شایسته,نشر کتاب مهربان
بازی نامحدود,سایمون سینک,اعظم امراه‌نژاد,نشر کتاب مهربان
نشریه تهران شهر ـ شماره ۵ ـ مرداد ۱۳۹۹,,,تهران شهر
بلند شو قهرمان,علیرضا جوانمرد,,نشر اسم
دوهفته‌نامه همشهری دانستنیها ـ شماره ۲۵۱ ـ نیمه دوم مرداد ۱۳۹۹,,,مجله دانستنیها
شجاع باش، نه همه چی تموم,ریشما سوجانی,فرزانه کاشانی $ محمد مرندی,نشر کتاب مهربان
هنر تفکر,امی ویتاکر,حسین صفرزاده $ محمد مرندی,نشر کتاب مهربان
۱۰ ستون ثروت,الکس بکر,میترا دانشور,استودیو نوار
نقره‌ی موی مادربزرگ,احمد پدرام,,انتشارات ترانه پدرام
اصول زندگی و کار,ری دالیو,قاسم سعادت,نشر کتاب مهربان
موسیقی و عروسان دشت: (جلد ۱ آثار جبران خلیل جبران),جبران خلیل جبران,مهدی  سرحدی,کلیدر
گل آبی سلام!,احمد پدرام,,انتشارات ترانه پدرام
اعتماد به نفس و مهارت های اجتماعی,احمد پدرام,,انتشارات ترانه پدرام
بوسه,ایزاک بابل,شادمان شکروی,استودیو نوار
اسرار موفقیت,ا. س ماردن,ابوالقاسم پاینده,استودیو نوار
هفته نامه چلچراغ ـ شماره ۷۸۶ ـ ۲۵ مردادماه ۱۳۹۹,,,نشریه چلچراغ
دیالوگ پیروزی؛ جلد اول,فرشید خیرآبادی $ شادی زهره وندی,,فرشید خیرآبادی
سم‌زدایی دیجیتال,دیمون زاهاریادس,سیدعلی موسوی,انتشارات نسل روشن
بزم اهریمن؛ جلد اول,,,انتشارات مرکز اسناد تاریخی
آرزوهای بزرگ,چارلز دیکنز,حمیدرضا بلوچ,انتشارات مجید
سایه‌ی شوم,مهناز رئوفی,,عهد مانا
فریب,مهناز رئوفی,,عهد مانا
مسلخ عشق,مهناز رئوفی,,عهد مانا
افسانه‌های آرام‌بخش,سعید زیباکلام,,نشر اسم
۳۶۵ راز فنگ‌شویی,کارول ام. اولمستد,یاسین قاسمی‌بجد,انتشارات پل
مرگ به معنای خداحافظی نیست‮‬‌‫,کیم ویور,یاسین قاسمی‌بجد,انتشارات پل
نگاه کن من یک آشپزم,گروه نویسندگان دی کی,حوا میرمحمدیان,نشر تازه‌ها
مهسا دختری افسانه‌ای,مهسا پاشایی,,انتشارات نظری
ابرار ورزشی - ۱۳۹۴/۱/۱۷,,,روزنامه ابرار ورزشی
بزم اهریمن: جلد دوم,,,انتشارات مرکز اسناد تاریخی
خنیای دختران خزر,پرویز حسینی,,انتشارات هزاره ققنوس
ماه منیر، حامی دین: اباالفضل (ع),علی محمد سلطانی گرفرامرزی,,انتشارات نظری
محرم همین جاست,اشرف‌السادات سادات,,انتشارات نظری
نشریه گنجینه تجارت _ شماره ۱ / ۴/ پیاپی ۱۳,,,دوهفته نامه فرهنگ شریف
نشریه گنجینه تجارت _ شماره ۱ / ۴ / پیاپی ۱۴,,,دوهفته نامه فرهنگ شریف
اخگر گداخته‌ی حکومت,علی‌طاهر الحمود,سیدحسین مرکبی,نشر آرما
نشریه گنجینه تجارت,,,دوهفته نامه فرهنگ شریف
دوراهی روحانیت,کمال رضوی,,نشر آرما
نشریه گنجینه تجارت ـ شماره ۴ / پیاپی ۱۲,,,دوهفته نامه فرهنگ شریف
بزم اهریمن؛ جلد سوم,,,انتشارات مرکز اسناد تاریخی
آیین‌های تلویزیونی و بازنمایی «حزن و فرح مذهبی»,علی  جعفری,,نشر آرما
جهان اسلام از نگاه شاخص‌های جهانی,موسسه آینده‌پژوهی جهان اسلام,,موسسه آینده پژوهی جهان اسلام
چگونه درست تولید کنیم,آرین افشار,,انتشارات نسل روشن
روزنامه سازندگی ـ شماره ۷۳۳ ـ ۳۰ مرداد ۹۹,,,روزنامه سازندگی
نشریه اقتصاد کلان ـ شماره ۳ ـ مرداد ۹۹,,,دوهفته نامه فرهنگ شریف
دموع و دماء ۱,,,موسسه هلال
نگاه کن من یک دانشمندم,گروه نویسندگان دی کی,حوا میرمحمدیان,نشر تازه‌ها
نگاه کن من یک مهندسم,گروه نویسندگان دی کی,حوا میرمحمدیان,نشر تازه‌ها
اسکندر مقدونی,هارولد آلبرت‌لمب,صادق  رضازاده شفق,انتشارات پر
داستان‌های جذاب دخترانه,گروه نویسندگان ایگلو,شهرزاد امینیان,نشر تازه‌ها
داستان‌های ویژه برای پسران ماجراجو,گروه نویسندگان ایگلو,شهرزاد امینیان,نشر تازه‌ها
بخیل‌نامه,رحمت پوریزدی,,انتشارات قدس قم
بهترین داستان‌های وقت خواب,گروه نویسندگان ایگلو,شهرزاد امینیان,نشر تازه‌ها
قصه های شاهزاده خانم ها,گروه نویسندگان ایگلو,شهرزاد امینیان,نشر تازه‌ها
قصه‌های ۱ ساله‌ها,گروه نویسندگان ایگلو,عطیه نیک‌آئین کوپائی,نشر تازه‌ها
قصه های ۲ ساله ها,گروه نویسندگان ایگلو,عطیه نیک‌آئین کوپائی,نشر تازه‌ها
سنجاب و کلاغ ناقلا,سرور محمدی,,انتشارات اساطیر پارسی
ماهنامه ادبیات داستانی چوک ـ شماره ۱۲۱ ـ شهریور ۱۳۹۹,,,خانه داستان چوک
مجله کسب و کار هاروارد _ مارس و آوریل ۲۰۱۹,,,نشر نوین
هواپیمایی به آرامی سنجاقک: برگزیده‌ای از دوازده شاعر از آسیای دور,,مانا  آقایی,بوتیمار
شگرد گرگ,جردن بلفورت,زهره نوروزی,ره‌آورد مدیریت
هشت قدم اول، برای ماماندکتر شدن,خدیجه ظریفی,,خدیجه ظریفی
سیستم هدفگذاری آنتونی رابینز,آنتونی رابینز,,نشر مسیر سبز رشد
روزنامه اقتصاد برتر ـ شماره ٧٧۴ ـ ١ شهریور ۱۳۹۹,,,روزنامه اقتصاد برتر
۳۶۵ راز فنگ‌شویی,کارول ام اومستد,یاسین قاسمی بجد,انتشارات پل
شگرد گرگ,جردن بلفورت,زهره نوروزی,ره‌آورد مدیریت
قصه‌های ۳ ساله‌ها,گروه نویسندگان ایگلو,عطیه نیک‌آئین کوپائی,نشر تازه‌ها
قصه‌های ۴ ساله‌ها,گروه نویسندگان ایگلو,عطیه نیک‌آئین کوپائی,نشر تازه‌ها
قصه‌های ۵ ساله‌ها,گروه نویسندگان ایگلو,عطیه نیک‌آئین کوپائی,نشر تازه‌ها
قصه‌های ۶ ساله‌ها,گروه نویسندگان ایگلو,عطیه نیک‌آئین کوپائی,نشر تازه‌ها
تکاپوی ملیت ایرانی در قرن دوازدهم هجری,محمد علی  فتح الهی,,پژوهشگاه علوم انسانی و مطالعات فرهنگی
نمونه‌های موفق,عباس رحیمی,,نشر جمال
مردی که هادلبرگ را به تباهی کشاند,مارک تواین,فریده ایزدی,استودیو نوار
رازهایی درباره زنان که هر مردی باید بداند,باربارا دی‌آنجلیس,گروه مترجمان,استودیو نوار
برگزاری جلسات موثر به روش اساتید هاروارد,تیم چطور,میترا دانشور,استودیو نوار
عجیب‌ترین راز,ارل نایتینگل,شاهین غفاری,شادن پژواک
ماشین زمان,اچ.جی. ولز,پروین ادیب,بنگاه ترجمه و نشر کتاب پارسه
دوهفته‌نامه فصل نو ـ‌ شماره ۲۱۴ ـ نیمه اول شهریور ماه ۹۹,,,دوهفته‌نامه فصل نو
پیاده‌روی اربعین,محسن حسام مظاهری,,نشر آرما
پل تا جزیره,مهدی سلیمانیه,,نشر آرما
اعتماد - ۱۳۹۴ پنج شنبه ۶ اسفند,,,روزنامه اعتماد
مهدیِ (ع) فقرا,فهیمه بهرامی,,نشر آرما
دوهفته‌نامه پیشخوان -شماره ۲۵۳ ـ  نیمه اول شهریور ۹۹,,,مجله پیشخوان
کلاه‌پوستی‌ها,سیدمیثم موسویان,,نشر صاد
یک انسان، یک حیوان,ژروم فراری,بهمن یغمایی $ محمدهادی خلیل‌نژاد,رادیو گوشه
ماجراجو در البرز,,,انتشارات شکیب
ماجراجو در کهگیلویه و بویراحمد,,,انتشارات شکیب
ماجراجو در کردستان,,,انتشارات شکیب
ماجراجو در سمنان,,,انتشارات شکیب
ماجراجو در زنجان,,,انتشارات شکیب
ماجراجو در خراسان شمالی,,,انتشارات شکیب
خراسان - ۱۳۹۴ پنج شنبه ۶ اسفند,,,روزنامه خراسان
ماجراجو در خراسان جنوبی,,,انتشارات شکیب
ماجراجو در چهارمحال و بختیاری,,,انتشارات شکیب
ماجراجو در اردبیل,,,انتشارات شکیب
ماجراجو در آذربایجان غربی,,,انتشارات شکیب
ماجراجو در آذربایجان شرقی,,,انتشارات شکیب
روزنامه سازندگی ـ شماره ۷۳۴ ـ ۱ شهریور ۹۹,,,روزنامه سازندگی
سوره های صغیر عاشورا,ستاد برگزاری مراسم شب شعر عاشورا,,انتشارات نوید شیراز
منظومه‌ی آینه‌داران آفتاب؛ دفتر سوم,اعظم حسینی,,انتشارات نوید شیراز
منحنی خلاقیت,الن گنت,هما قناد,انتشارات میلکان
منظومه‌ی آینه‌داران آفتاب؛ دفتر دوم,اعظم حسینی,,انتشارات نوید شیراز
کیهان - پنجشنبه ۰۶ اسفند ۱۳۹۴,,,روزنامه کیهان
منظومه‌ی آینه‌داران آفتاب؛ دفتر اول,اعظم حسینی,,انتشارات نوید شیراز
دموع و دماء ۲,مرتضی حیدری‌آل کثیر,,موسسه هلال
برنده‌ی این بازی باش (خلاصه کتاب),ای. جی. لَفلی $ راجر ال. مارتین,,سبکتو
قرار بر مدار,محمدرضا سنگری,,انتشارات نوید شیراز
به سیما محمد به (ص) به سیرت پیمبر,ستاد برگزاری مراسم شب شعر عاشورا,,انتشارات نوید شیراز
جز حیرتم نیفزود,ستاد برگزاری مراسم شب شعر عاشورا,,انتشارات نوید شیراز
فرزندان حسن (ع) یاران حسین (ع),ستاد برگزاری مراسم شب شعر عاشورا,,انتشارات نوید شیراز
جستجوگران شمشیر عدالت,داوود امیریان,,عهد مانا
پایگاه سری,داوود امیریان,,عهد مانا
مهمانی باغ سیب,داوود امیریان,,عهد مانا
جوان - پنجشنبه ۰۶ اسفند ۱۳۹۴,,,روزنامه جوان
ناکامی چپ در ایران,مازیار بهروز,مهدی پرتوی,استودیو نوار
راهنمای کارآفرینان,استیو بلنک $ باب دورف,سید رضا علوی,استودیو نوار
تعبیر قصه‌های پریان و آنیما و آنیموس در قصه‌های پریان,ماری لوییز فن فرانتس,مهدی سررشته داری,انتشارات مهراندیش
نشریه اقتصاد کلان ـ شماره ۲ ـ تیر ماه ۹۹,,,دوهفته نامه فرهنگ شریف
ایمان یا بی‌ایمانی,اومبرتو اکو $ کاردینال مارتینی,علی اصغر بهرامی,استودیو نوار
من بدون تو,کلی ریمر,باران عابدنیا,انتشارات مهراندیش
نشریه اقتصاد کلان ـ شماره ۱ ـ خرداد ۹۹,,,دوهفته نامه فرهنگ شریف
نشریه اقتصاد کلان ـ شماره ۴ ـ شهریور ۹۹,,,دوهفته نامه فرهنگ شریف
داستان یک مناظره,احمد یاری,,انتشارات زائر رضوی
بابک خرم دین,سعید نفیسی,,انتشارات چلچله
آفتاب یزد - ۰۶ اسفند ۱۳۹۴,,,روزنامه آفتاب یزد
نگارش دانشگاهی؛ مقاله نویسی,سیدعلی‌اصغر سلطانی,,انتشارات لوگوس
من هم کورونا گرفتم,روح‌الله حسینی (عطش),,انتشارات لوگوس
اصول ایمنی کودک با ماماندکتر,خدیجه ظریفی $ نرگس مظلومی,,خدیجه ظریفی
روزنامه اقتصاد برتر ـ شماره ٧٧۵ ـ ٢ شهریور ٩٩,,,روزنامه اقتصاد برتر
کتاب‌های جادو؛ قسمت هجدهم,کت هاوارد,محسن شکاری,کمیک سیتی
مجموعه‌ی شعر یاد تو,طاهره قربانی,,انتشارات ماهواره
کامیون‌ها,محمدحسین نیک‌آئین,,نشر تازه‌ها
داستان‌هایی با عطر چای,,شهرزاد صدر,انتشارات اریش
قطارها!,محمدحسین نیک‌آئین,,نشر تازه‌ها
داستان‌هایی با عطر قهوه,,شهرزاد صدر,انتشارات اریش
شهروند - ۱۳۹۴ دوشنبه ۱۷ فروردين,,,روزنامه شهروند
مردم‌سالاری - ۱۳۹۴/۱۲/۰۶,,,روزنامه مردم سالاری
هواپیماها!,محمدحسین نیک‌آئین,,نشر تازه‌ها
بال گردها!,محمدحسین نیک‌آئین,,نشر تازه‌ها
ماشین‌های مسابقه,محمدحسین نیک‌آئین,,نشر تازه‌ها
قایق‌های یدک‌کش!,محمدحسین نیک‌آئین,,نشر تازه‌ها
مدل‌های نویز در تصاویر دیجیتال,هادی صالحی $ جواد وحیدی $ رمضان عباس نژادورزی,,انتشارات فناوری نوین
مردی با کت قهوه‌ای,شروود  اندرسن,شادمان شکروی,استودیو نوار
مسیح باز مصلوب,نیکوس کازانتزاکیس,محمود سلطانیه,استودیو نوار
ارتباط موثر؛ به زبان آدمیزاد,مارتی برونستاین,نرگس یزدی,استودیو نوار
کودتا,یرواند آبراهامیان,ناصر زرافشان,استودیو نوار
فهم فلسفه؛ فلسفه در قرون وسطی و دوران تجدد,جون. ا پرایس,رضا علیزاده,استودیو نوار
ایران ورزشی - ۱۳۹۴ پنج شنبه ۶ اسفند,,,روزنامه ایران ورزشی
فانوس خیال,مریم طلایی,,انتشارات نظری
هفته‌نامه اطلاعات بورس,,,هفته نامه شرکت نیکان رسانه بازار سرمایه
چکامه‌ی تقدیر,مریم طلایی,,انتشارات نظری
از آسمان,زهرا محمدی,,انتشارات نظری
چه کسی تغییر را کشت؟,کن بلانچارد $ جان بریت $ جود هوکسترا $ پت زیگارمی,رحمت ربیع‌پور,شادن پژواک
زهراگین,سیده‌زهرا حسینی,,انتشارات نظری
زندگی خصوصی آقای توکلی,پوریا مهریزی,,انتشارات نظری
آخرین آواز قو,فروغ علی‌شاهرودی,,انتشارات نظری
ایران - ۱۳۹۴ پنج شنبه ۶ اسفند,,,روزنامه ایران
روانشناسی زنان,کارن هورنای,سهیل سمی,استودیو نوار
برنامه بازاریابی در یک صفحه,آلن دیب,مجید ناصری $ بهنود چوبینه,استودیو نوار
بی‌باد، بی‌پارو,فریبا وفی,,استودیو نوار
نشریه گنجینه تجارت _ شماره ۵ و ۶ / پیاپی ۱۷ و ۱۸,,,دوهفته نامه فرهنگ شریف
فهم فلسفه، اندیشه معاصر,جون. ا پرایس,رضا علیزاده,استودیو نوار
مدیریت زمان؛ به روش اساتید هاروارد,تیم چطور,,استودیو نوار
روزنامه سازندگی ـ شماره ۷۳۵ ـ ۲ شهریور ۹۹,,,روزنامه سازندگی
راه مردم - ۱۳۹۴ پنج شنبه ۶ اسفند,,,روزنامه راه مردم
ماهنامه همشهری ۲۴ ـ شماره ۱۰۳ ـ مهر ۹۷,,,ماهنامه همشهری ۲۴
جامعه‌شناسی در محکمه‌ی جامعه‌شناسان,موریس استین $ آرتور ویدیچ,لطیف عیوضی,انتشارات ترجمان علوم انسانی
از آسیب رساندن بپرهیز,هنری مارش,مهدی وثوق,انتشارات پرکاس
راه ناهموار تمدن,برت باودن,محمد ملاعباسی,انتشارات ترجمان علوم انسانی
ساعت‌های استخوانی,دیوید میچل,آرش خوش‌صفا,نشر روزگار
خواهر من قاتل زنجیره‌ای,اوینکن بریث‌ویت,زهرا چفلکی,نشر روزگار
علوم اجتماعی نیندیشیدنی,امانوئل والرشتاین,احمد  نادری,انتشارات ترجمان علوم انسانی
ماهنامه همشهری ۲۴ ـ شماره ۱۲۱ ـ شهریور ۹۹,,,ماهنامه همشهری ۲۴
ابرار ورزشی - ۱۳۹۴/۱۲/۶,,,روزنامه ابرار ورزشی
مایکل وی؛ جلد اول,ریچارد پل اونز,فرانک معنوی‌امین,انتشارات پرتقال
کاکاسیاه کشتی نارسیسوس,جوزف کنراد,سهیل سمی,استودیو نوار
مجله شیرازه کتاب ـ شماره ۴۴ و ۴۵ ـ تیر و مرداد ۱۳۹۹,,,مجله شیرازه کتاب
دو فصلنامه کتیبه میراث شیعه ـ شماره ۳ ـ بهار و تابستان ۱۳۹۹,,,دوفصلنامه کتیبه میراث شیعه
فرمانروای مه,مهدیه ارطایفه,,عهد مانا
دو فصلنامه کتیبه میراث شیعه ـ شماره ۴ ـ پاییز و زمستان ۱۳۹۹,,,دوفصلنامه کتیبه میراث شیعه
حرف‌های آبدار,سیدسعید هاشمی,,عهد مانا
چای خوش‌عطر پیرمرد,سید سعید هاشمی,,عهد مانا
استعدادیابی در دوچرخه‌سواری,معین بنی‌اسدی $ هانیه مسلمی مهنی $ کبرا رنجبران,,انتشارات اکبرزاده
آموزش و استعدادیابی در شیرجه,کبرا رنجبران $ مجتبی یوسفی کاخکی $ نازیلا رنجبران,,انتشارات اکبرزاده
شهروند - ۱۳۹۴ پنج شنبه ۶ اسفند,,,روزنامه شهروند
مایکل وی؛ جلد دوم,ریچارد پل اونز,فرانک معنوی‌امین,انتشارات پرتقال
دموع و دماء ۳,مرتضی حیدری‌آل کثیر,,موسسه هلال
آموزش و استعدادیابی در کبدی,کبرا رنجبران $ علی تقی‌زاده $ لیدا قربانی,,انتشارات اکبرزاده
استعدادیابی در ژیمناستیک,سیدعلی ترحمی $ کبرا رنجبران $ زهرا ملاحی کوهستکی $ معین بنی اسدی,,انتشارات اکبرزاده
کمک‌های اولیه در ورزش,معین بنی‌اسدی $ طاهره حق‌جو $ مجتبی اکبری $ کبرا رنجبران,,انتشارات اکبرزاده
ماساژدرمانی,کبرا رنجبران,,انتشارات اکبرزاده
اعتیاد و ورزش,معین بنی‌اسدی $ محمد رحیمی $ حمید دستجردی $ زهرا ملاحی کوهستکی,,انتشارات اکبرزاده
افسردگی و ورزش,محمد رحیمی $ حمید دستجردی $ سامره تشکری,,انتشارات اکبرزاده
