name,author,translator,publisher
فرهنگ کنایات دیوان خواجه حافظ شیرازی,علی رزاقی شانی,,نشر تیرگان
کودک و نوجوان در سروده های شاملو,علی رزاقی شانی,,نشر تیرگان
کودکانه های فروغ فرخزاد,علی رزاقی شانی,,نشر تیرگان
آشنایی با ملاصدرا,علی رزاقی شانی,,نشر تیرگان
ابرار ورزشی - ۱۳۹۴/۱/۳۰,,,روزنامه ابرار ورزشی
کیهان - پنجشنبه ۳۰ ارديبهشت ۱۳۹۵,,,روزنامه کیهان
راهبی که فراری اش را فروخت (خلاصه کتاب),رابین شارما,فاطمه فراهانی,سبکتو
روزنامه سراسری خوزی‌ها ـ شماره ۱۰۵ ـ چهارشنبه ۲۵ فروردین ۱۴۰۰,,,روزنامه خوزی ها
موسم هجرت به شمال,طیب صالح,رضا عامری,رادیو گوشه
ایران - ۲۵ فروردین ۱۴۰۰,,,روزنامه ایران
خراسان - ۱۴۰۰ چهارشنبه ۲۵ فروردين,,,روزنامه خراسان
کیهان - چهارشنبه ۲۵ فروردين ۱۴۰۰,,,روزنامه کیهان
جوان - چهارشنبه ۲۵ فروردين ۱۴۰۰,,,روزنامه جوان
آفتاب یزد - ۲۵ فروردین ۱۴۰۰,,,روزنامه آفتاب یزد
ابتکار - ۲۵ فروردین ۱۴۰۰,,,روزنامه ابتکار
وطن امروز - ۱۴۰۰ چهارشنبه ۲۵ فروردين,,,روزنامه وطن امروز
جوان - پنجشنبه ۳۰ ارديبهشت ۱۳۹۵,,,روزنامه جوان
ایران ورزشی - ۱۴۰۰ چهارشنبه ۲۵ فروردين,,,روزنامه ایران ورزشی
کلاغ سفید,فریده جهاندیده,,انتشارات آناپل
آن سوی رویا,لیلا عیدی‌فراش,,انتشارات اهورا قلم
حرکت اسلامی در عراق,عبدالهادی الفضلی,علیرضا اشرفی‌نسب,نشر معارف
Python for Finance,Yves Hilpisch,,انتشارات مولفین طلایی
Python for Kids,jason R Briggs,,انتشارات مولفین طلایی
Python for Unix and Linux System Administration,Noah Gift $ Jeremy M. Jones,,انتشارات مولفین طلایی
آفتاب یزد - ۳۰ اردیبهشت ۱۳۹۵,,,روزنامه آفتاب یزد
Python Geospatial Development,Erik Westra,,انتشارات مولفین طلایی
Python GUI Programming Cookbook,Burkhard A Meier,,انتشارات مولفین طلایی
Python in Practice,Mark Summerfield,,انتشارات مولفین طلایی
حقوق اجتماعی از منظر اندیشمندان اسلامی,شمس‌الله مریجی,,نشر معارف
Python Network Programming Cookbook,M. O Faruque Sarker,,انتشارات مولفین طلایی
Python Programming for Arduino,Pratik Desai,,انتشارات مولفین طلایی
Python Projects,Laura Cassell $ Alan Gauld,,انتشارات مولفین طلایی
Python Tools for Visual Studio,Martino Sabia $ Cathy Wang,,انتشارات مولفین طلایی
Real World Instrumentation with Python,J. M Hughes,,انتشارات مولفین طلایی
Spark for Python Developers,Amit Nandi,,انتشارات مولفین طلایی
ابتکار - ۳۰ اردیبهشت ۱۳۹۵,,,روزنامه ابتکار
Test-Driven Development with Python,Harry Percival,,انتشارات مولفین طلایی
Think Python,Allen B Downey,,انتشارات مولفین طلایی
Web Scraping with Python,Richard Lawson,,انتشارات مولفین طلایی
آشنایی با ابوریحان بیرونی,علی رزاقی شانی,,نشر تیرگان
آشنایی با ابوعلی سینا,علی سهامی,,نشر تیرگان
بهار - ۱۴۰۰ چهارشنبه ۲۵ فروردين,,,روزنامه بهار
خشونت بدون مرز,روح‌‌الله سعیدی فاضل $ مرتضی طاهری,,نشر معارف
آشنایی با انوری,حیدر کریم‌پور,,نشر تیرگان
Python in a Nutshell,Alex Martelli,,انتشارات مولفین طلایی
Python Essential Reference,David Beazley,,انتشارات مولفین طلایی
جمهوری اسلامی - ۳۰ اردیبهشت ۱۳۹۵,,,روزنامه جمهوری اسلامی
Python for Data Analysis,Wes McKinney,,انتشارات مولفین طلایی
آشنایی با باباطاهر همدانی,مصطفی فخرایی,,نشر تیرگان
Learning Python,Mark Lutz,,انتشارات مولفین طلایی
بدون سایت,فرانسوا بلنسیک,پویان روحی $ شانای ظهرابی,انتشارات کتابکده کسری
خمینی؛ پدیده انسانی پیچیده,روح‌الله نامداری,,نشر معارف
آشنایی با ملک الشعرای بهار,علی رزاقی شانی,,نشر تیرگان
Python Cookbook,David Ascher $ Alex Martelli $ Anna Ravenscroft,,انتشارات مولفین طلایی
"Python Programming, An Introduction to Computer Science",John M Zelle,,انتشارات مولفین طلایی
آشنایی با بیدل دهلوی,حیدر کریم‌پور,,نشر تیرگان
Violent Python,TJ O’Connor,,انتشارات مولفین طلایی
وطن امروز - ۱۳۹۵ پنج شنبه ۳۰ ارديبهشت,,,روزنامه وطن امروز
سفرنامه کاشان تا کربلا با  ققنوس ها,احمد رضایی,,انتشارات مرسل
خنجر سپید شب,مسلم ناصری,,نشر معارف
آشنایی با جامی,علی رزاقی شانی,,نشر تیرگان
سفر زیارتی قرن بیست و یکم هارولد فرای,ریچل جویس,هما بینا,انتشارات کتاب خورشید
DENTAL RADIOGRAPHY,Joen M Iannucci $ Laura Jansen Howerton,,انتشارات مولفین طلایی
در مکتب پدر,محسن اراکی,,نشر معارف
"IMPLANT PROSTHODONTICS, A PATENT-ORENTED CONCEPT",Stefan Wolfar $ Sonke Harder $ Sven Reich,,انتشارات مولفین طلایی
آشنایی با خواجه نصیرالدین توسی,علی رزاقی شانی,,نشر تیرگان
دوگانه های سرنوشت ساز,سیدمحمدحسین راجی,,نشر معارف
شرق - ۱۳۹۵ پنج شنبه ۳۰ ارديبهشت,,,روزنامه شرق
Clinical Textbook of Dental Hygiene and Therapy,Robert Ireland,,انتشارات مولفین طلایی
DHCA LICENSING EXAM GUIDE FOR PROFESSIONALS,Professional Licensing Department,,انتشارات مولفین طلایی
Psychology Themes and Variations,Wayne Weiten,,انتشارات مولفین طلایی
!Nursing Now,Joseph T Catalano,,انتشارات مولفین طلایی
New Publication Announcement,John D Pfeifer $ Louis P Dehner $ Peter A Humphrey,,انتشارات مولفین طلایی
Wilkins' Clinical Practice of the Dental Hygienist,Lisa F. Mallonee $ Linda D. Boyd $ Esther M. Wilkins,,انتشارات مولفین طلایی
Applied Pharmacology for the Dental Hygienist,Elena Bablenis Haveles,,انتشارات مولفین طلایی
"Oral Health, Nursing Assessment and Interventions",Toba Miller $ Lisebeth Gatkowski $ Marina Kaufman $ Donna Bowes,,انتشارات مولفین طلایی
Introduction to Nuclear Engineering,John R Lamarsh $ Anthony J Baratta,,انتشارات مولفین طلایی
Drug Information Handbook for Dentistry,Richard L. Wynn $ Timothy F. Meiller $ Harold L. Crossley,,انتشارات مولفین طلایی
آرمان - ۱۳۹۵ پنج شنبه ۳۰ ارديبهشت,,,روزنامه آرمان ملی
Dental Materials,Carol Dixon Hatrick $ W. Stephan Eakle,,انتشارات مولفین طلایی
DENTAL RULES OF NORTH CAROLINA STATE BOARD OF DENTAL EXAMINERS,هیات آزمون‌گران دندان‌پزشکی کارلونیای شمالی,,انتشارات مولفین طلایی
سه روز و یک عمر,پی‌یر  لومتر,پرویز شهدی,انتشارات مجید
پانزده ساله ام و نمی خواهم بمیرم,کریستین آرنوتی,پرویز شهدی,انتشارات مجید
Local Anesthesia Manual,Barry Krall,,انتشارات مولفین طلایی
هزار خورشید تابان,خالد حسینی,حمیدرضا بلوچ,انتشارات مجید
Essentials of Huan Anatomy & Physiology,Elaine N Marieb $ Suzanne M Keller,,انتشارات مولفین طلایی
عاشیق قربانی بیدار جام عشق,دلاور محمدپور,,انتشارات بین‌المللی الهدی
Essentials of Dental Radiography,Evelyn Thomson $ Orlen Johnson $ Ninth Edition,,انتشارات مولفین طلایی
نگاهی به ابعاد و آثار ویروس کرونا در جهان,علیرضا دانش‌نیا,,انتشارات بین‌المللی الهدی
در کشور مردان,هشام  مطر,شبنم  سمیعیان,کتاب کوله پشتی
ابله؛ جلد اول,فئودور داستایفسکی,پرویز شهدی,انتشارات مجید
تاریخ روابط ایران و فرانسه از سده های میانی تاکنون,صفورا ترک لادانی,,انتشارات بین‌المللی الهدی
ابله؛ جلد دوم,فئودور داستایفسکی,پرویز شهدی,انتشارات مجید
پینگ؛ نجات برکه‌ی عدن,استوارت ایوری گلد,هنگامه  خدابنده,شادن پژواک
از عشق با من حرف بزن,اریش ماریا رمارک,پرویز شهدی,انتشارات مجید
بالزاک، زندگی و آثارش,آندره موروا,پرویز شهدی,انتشارات مجید
ویکتور هوگو، زندگی و آثارش,آندره موروا,پرویز شهدی,انتشارات مجید
بادبادک باز,خالد حسینی,غلامرضا اسکندری,انتشارات مجید
چرند پرند,علی اکبر  دهخدا,,انتشارات مجید
سفید برفی,جین  جرارد,بی‌تا حسینی,نشر اسحاق
چشم سوم,لوبسانگ رامپا,فرامرز جواهری‌نیا,انتشارات مجید
روزنامه سازندگی ـ شماره ۹۱۱ ـ ۲۵ فروردین ۱۴۰۰,,,روزنامه سازندگی
سفر به دوزخ,دینو بوتزاتی,پرویز شهدی,انتشارات مجید
انزجار,آلبرتو موراویا,پرویز شهدی,انتشارات مجید
حکایت دو شهر,چارلز دیکنز,سیدجلیل  شاهری لنگرودی,انتشارات مجید
شکستگی اندام تحتانی ۱ (2020),حسین احمدزاده $ مهدی کمیجانی $ مهدی حشمتی‌فر,,انتشارات رزیدنت یار
Sturdevant’s Art and Science of Operative Dentistry,Andre V Ritter $ Lee W Boushell $ Ricardo Walter,,انتشارات مولفین طلایی
دیدار با زندگی,ج. کریشنامورتی,قاسم کبیری,انتشارات مجید
شهروند - ۱۳۹۴ يکشنبه ۳۰ فروردين,,,روزنامه شهروند
زنان دات آی‌تی,طاهره  مشایخ,,انتشارات سپیدرود
Atlas of Human Anatomy,Frank H Netter,,انتشارات مولفین طلایی
آمیز قلمدون (نمایشنامه),اکبر رادی,,نوین کتاب گویا
اولین و آخرین رهایی,ج. کریشنامورتی,قاسم کبیری,انتشارات مجید
Local Anesthesia for Dental Professionals,Kathy Bassett $ Arthur Dimarco $ Doreen Naughton,,انتشارات مولفین طلایی
پرواز عقاب,ج. کریشنامورتی,قاسم کبیری,انتشارات مجید
ده گفتار,عفیف نابلسی,,نشر معارف
McDONALD AND AVERY’S DENTISTRY FOR THE CHILD AND ADOLESCENT,Jeffrey A Dean $ James E Jones $ LaQuia A Walker Vinson,,انتشارات مولفین طلایی
پیرمرد و دریا,ارنست همینگوی,مهدی افشار,انتشارات مجید
MISCH’S CONTEMPORARY IMPLANT DENTISTRY,Randolph R Resnik,,انتشارات مولفین طلایی
سوء تفاهم,آلبر کامو,جلال آل‌ احمد,انتشارات مجید
اندازه شناسی در یک نگاه,پریبن  هوارث  $ فیونا  ردگریو ,احد  محمدی لیواری $ مرتضی  پویان,نشر افکار
Modern Dental Assisting,Doni L. Bird $ Debbie S. Robinson,,انتشارات مولفین طلایی
Pediatric Dentistry,Arthur J. Nowak $ John R. Christensen $ Tad R. Mabry $ Janice A. Townsend $ Martha H. Wells,,انتشارات مولفین طلایی
"WHEELER’S Dental Anatomy, Physiology, and Occlusion",Stanley J Nelson,,انتشارات مولفین طلایی
تاراس بولبا,نیکلای گوگول,پرویز شهدی,انتشارات مجید
ماجرای شگفت انگیز توتان خامون,کریستین ژاک,پرویز شهدی,انتشارات مجید
... یا به عزایم خواهی نشست,دومینیک لاپی‌یر $ لاری کالینز,پرویز شهدی,انتشارات مجید
شکستگی اندام فوقانی ۱ (2020),حسین احمدزاده $ مهدی کمیجانی $ مهدی حشمتی‌فر,,انتشارات رزیدنت یار
توراکس، سر و گردن، جراحی پلاستیک، جراحی دست (2020),عادل زینال‌پور $ حسین نگهبان,,انتشارات رزیدنت یار
بابا گوریو,انوره دوبالزاک,م. به آذین,نوین کتاب گویا
شعله‌های هوس,جیمز کازنس,احمد کریمی,نوین کتاب گویا
حتی شعر هم جای خالی تو را پر نکرد,یداله  رحیمی,,ماه باران
نه آدمی,اوسامو دازای,مرتضی صانع,نوین کتاب گویا
Fundamentals of Periodontal Instrumentation & Advanced Root Instrumentation,Jill S Gehrig $ Rebecca Sroda $ Darlene Saccuzzo,,انتشارات مولفین طلایی
Illustrated Anatomy of the Head and Neck,MARGARET J FEHRENBACH $ SUSAN W HERRING,,انتشارات مولفین طلایی
Primary Preventive Dentistry,Norman o.Harris $ Franklin Garcia - Godoy $ Christine Nielsen Nathe,,انتشارات مولفین طلایی
Clinical Aspects of Dental Materials,Marcia Gladwin $ Michael Bagby,,انتشارات مولفین طلایی
principles of language learning and teaching,H Douglas Brown,,انتشارات مولفین طلایی
زنجیره را رها کن,مهدیه حلوایی,,انتشارات رزا
بیداری اسلامی: مبانی، زمینه‌ها و پیامدهای ژئوپلیتیک,علی  اسماعیلی $ حمید  نیکو $ مهدی  گل محمدی,,انتشارات سوره مهر
Testing for language teachers,Arthur Hughes,,انتشارات مولفین طلایی
شیرین قصه های من باش,شقایق دانش‌آموز,,انتشارات رزا
نامه ای به سرباز من,ملیکا دستاری,,انتشارات رزا
The Study Of Language,George Yulle,,انتشارات مولفین طلایی
Introduction to Discourse Studies,Jan Renkema,,انتشارات مولفین طلایی
نظام ولایی,بهاءالدین قهرمانی‌نژاد شائق,,انتشارات راه ابریشم
ضمیمه کلیک روزنامه جام‌جم - شماره ۵۶۶ - ۲۶ اردیبهشت ۹۵,,,کلیک
ملودی شهر بارانی (نمایشنامه),اکبر رادی,,نوین کتاب گویا
شهر گم شده,جمعی از نویسندگان,,انتشارات قصه باران
خطی بر دیوار,محمدارسلان محمدی,,نوین کتاب گویا
خاک بکر,ایوان تورگنیف,مصطفی جمشیدی,نوین کتاب گویا
قوی سیاه,نسیم نیکلاس طالب,مریم بردبار,نوین کتاب گویا
گمشده در کوچه قصه ها,,,انتشارات قصه باران
نبض داستان,امیر عربلو $ بهنام کسب‌پرست $ کاملیا کوشش $ بهاره نوربخش,,انتشارات قصه باران
آشنایی با علی اکبر دهخدا,علی رزاقی شانی,,نشر تیرگان
آشنایی با سنایی غزنوی,شهلا شریفی,,نشر تیرگان
آشنایی با سیمین بهبهانی,مهناز ابوطالبی,,نشر تیرگان
شرح احوال زردشت,ماجد اخوت,,انتشارات پژوهش اخوت
آشنایی با عین القضات همدانی,مصطفی علی‌پور,,نشر تیرگان
آشنایی با میرداماد,علی رزاقی شانی,,نشر تیرگان
راز عمارت متروک,محمد‌علی گودینی,,نشر معارف
آشنایی با نسیم شمال,زکریا مهرور,,نشر تیرگان
ریزش خواص در حکومت امیرمومنان (ع),جواد سلیمانی,,نشر معارف
زبان مشکلات,مهدی جهانشاهی,,نشر معارف
زبان زد,محمد عبداللهی (جاجانی),,نشر معارف
زندگی به سبک باران,امیرهوشنگ میرابی قشونی,,نشر معارف
پیتر در شهر غول های گردن دراز,زهرا خدامرادی,,نشر بید
خواص  برخی میوه ها، سبزیجات و گیاهان,سید راشد اخوت,,انتشارات پژوهش اخوت
کاریزماتیک بودن با قانون جذب,نازنین آذرسا,,ناشر مؤلف
همسایه بغلی ۲,گری گیزلین,عاطفه حق‌وردی,نشر قناری
قانون ۱۰ برابر (خلاصه کتاب),گرنت کاردون,فاطمه فراهانی,سبکتو
ایران - ۲۶ فروردین ۱۴۰۰,,,روزنامه ایران
خراسان - ۱۴۰۰ پنج شنبه ۲۶ فروردين,,,روزنامه خراسان
کیهان - پنجشنبه ۲۶ فروردين ۱۴۰۰,,,روزنامه کیهان
جوان - پنجشنبه ۲۶ فروردين ۱۴۰۰,,,روزنامه جوان
آفتاب یزد - ۲۶ فروردین ۱۴۰۰,,,روزنامه آفتاب یزد
وطن امروز - ۱۴۰۰ پنج شنبه ۲۶ فروردين,,,روزنامه وطن امروز
مفاهیم و روش کار با اینترنت، وب سایت و ساخت ایمیل,سید راشد اخوت,,انتشارات پژوهش اخوت
ایران ورزشی - ۱۴۰۰ پنج شنبه ۲۶ فروردين,,,روزنامه ایران ورزشی
‌‫اندر حکایت عالیجناب عشق,مریم فرهادی,,انتشارات مولفین طلایی
پنج ستاره,کارمین گالو,ایوار .,ره‌آورد مدیریت
سرفه قلم,فریدون حیدریان,,انتشارات طلوع مجد
هنر شفاف اندیشیدن (خلاصه کتاب),رولف دوبلی,,نشر مسیر سبز رشد
راه های جذب ثروت,پریسا آقارفیعی,,انتشارات نظری
روزنامه سازندگی ـ شماره ۹۱۲ ـ ۲۶ فروردین ۱۴۰۰,,,روزنامه سازندگی
هفته نامه اطلاعات بورس ـ شماره ۳۹۵ ـ ۲۸ فروردین ۹۹,,,هفته نامه شرکت نیکان رسانه بازار سرمایه
راهنمای پمپ قوچ آبی به منظور پمپاژ آب,اس. بی وات,مجتبی برزگری,انتشارات پژوهش اخوت
چگونه مانند یک امپراطور رومی بیندیشیم,دونالد رابرتسون,ماندانا افتخار,نشر سایلاو
هشت قدم دوم، برای ماماندکتر شدن,خدیجه ظریفی,,خدیجه ظریفی
حکایت دولت و فرزانگی,مارک  فیشر,,نشر مسیر سبز رشد
تاریخ امیدبخش نوع بشر,روتگر برگمن,سهراب خلیلی شورینی,انتشارات لوگوس
کارپف از زبان کارپف,آناتولی کارپوف,نیما فرحی,انتشارات کتاب یار مهربان
روزنامه سراسری خوزی‌ها ـ شماره ۱۰۶ ـ شنبه ۲۸ فروردین ۱۴۰۰,,,روزنامه خوزی ها
ایران - ۲۸ فروردین ۱۴۰۰,,,روزنامه ایران
راهنمای تلاوت قرآن و نماز شب,ماجد اخوت,,انتشارات پژوهش اخوت
خراسان - ۱۴۰۰ شنبه ۲۸ فروردين,,,روزنامه خراسان
کیهان - شنبه ۲۸ فروردين ۱۴۰۰,,,روزنامه کیهان
جوان - شنبه ۲۸ فروردين ۱۴۰۰,,,روزنامه جوان
آفتاب یزد - ۲۸ فروردین ۱۴۰۰,,,روزنامه آفتاب یزد
ابتکار - ۲۸ فروردین ۱۴۰۰,,,روزنامه ابتکار
بهار - ۱۴۰۰ شنبه ۲۸ فروردين,,,روزنامه بهار
وطن امروز - ۱۴۰۰ شنبه ۲۸ فروردين,,,روزنامه وطن امروز
ایران ورزشی - ۱۴۰۰ شنبه ۲۸ فروردين,,,روزنامه ایران ورزشی
فصلنامهٔ گفتگو ـ شماره ۸۶ ـ آذر ۱۳۹۹,,,فصلنامه گفتگو
جوشن کبیر,,,انتشارات گوی
مردم‌سالاری - ۱۳۹۴/۰۱/۳۰,,,روزنامه مردم سالاری
۱۶ تست خودشناسی,محمد موسوی,,انتشارات پژوهش اخوت
متمتیکا برای همه,سیدهاشم طبسی $ امین فتحعلی نژادفانی $ زهرا رضائی برون,,انتشارات دانشگاه سمنان
چگونه بر تنبلی غلبه کنیم,,سینا رجبی,انتشارات نوژین
نجوم در چند دقیقه,جایلز اسپارو,سیدعلی‌اکبر رضوی حائری,نشر شهر
رازهای زندگی,نیل برتن,محمد نظمی,انتشارات نوژین
فصلنامهٔ گفتگو ـ شماره ۸۵ ـ شهریور ۱۳۹۹,,,فصلنامه گفتگو
ارقام کلیدی آمار حوزه فرهنگ و ارتباطات فرانسه,,جمال کامیاب,انتشارات بین‌المللی الهدی
مدیریت در چند دقیقه,فیلیپا اندرسون,سیدعلی‌اکبر رضوی حائری,نشر شهر
هیچ ایده ای نداریم!,جورج چم $ دنیل وایتسن,اشکان روشن,انتشارات ذهن آویز
فصلنامهٔ گفتگو ـ شماره ۸۴ ـ خرداد ۱۳۹۹,,,فصلنامه گفتگو
زندگی خانوادگی,آخیل شارما,سمیه نصرالهی,مهرگان خرد
اضافه ولتاژها و هماهنگی عایقی در شبکه های قدرت,محسن نیاستی $ احمد غلامی,,انتشارات دانشگاه سمنان
فرهنگ تطبیقی نهج البلاغه,,,انتشارات دانشگاه سمنان
سردار بزرگ از نگاه اندیشمندان عراقی,,حسین حجتی,انتشارات بین‌المللی الهدی
مقدمه ای بر نظریه زبان ها و محاسبات,جان مارتین,فاطمه هل اتائی $ مارال صالحی,انتشارات دانشگاه سمنان
فصلنامهٔ گفتگو ـ شماره ۸۳ ـ اسفند ۱۳۹۸,,,فصلنامه گفتگو
ایران شناسان ادبی چین,,,انتشارات بین‌المللی الهدی
دیپلماسی امام خمینی (رحمه الله علیه),علی سروش,,نشر معارف
هفته‌نامه شنبه ـ شماره ۲۱۱ ـ ۲۸ فروردین ۱۴۰۰,,,هفته نامه شنبه
چین در آیینه فرهنگ,,,انتشارات بین‌المللی الهدی
وطن امروز - ۱۳۹۵ شنبه ۱ خرداد,,,روزنامه وطن امروز
ستیز با خویشتن ستیز با جهان,روح الله نامداری,,نشر معارف
فصلنامهٔ گفتگو ـ شماره ۸۲ ـ دی ۱۳۹۸,,,فصلنامه گفتگو
از دیدبانی تا شبیه سازی,آنتونلو پاسینی,محمد رحیمی,انتشارات دانشگاه سمنان
مارلی,سامان شفیعی,,نشر زرین اندیشمند
محافظت از یخ بندان در کشاورزی؛ جلد اول,ریچارد ال اسنایدر,محمد رحیمی,انتشارات دانشگاه سمنان
محافظت از یخ بندان در کشاورزی؛ جلد دوم,ریچارد ال اسنایدر,محمد رحیمی,انتشارات دانشگاه سمنان
فصلنامه گفتگو ـ شماره ۸۱ ـ مهر ۱۳۹۸,,,فصلنامه گفتگو
تغییر اقلیم و منابع آب,محمدرضا یزدانی,,انتشارات دانشگاه سمنان
فیزیک در چند دقیقه,جایلز اسپارو,مائده گلچین عارفی $ فاطمه اربابی‌فر,نشر شهر
گروهبان موزی و دردسر هله هوله,سالی صالحی,,انتشارات شکلات
ایران ورزشی - ۱۳۹۵ شنبه ۱ خرداد,,,روزنامه ایران ورزشی
غنا در آیینه فرهنگ,رایزنی فرهنگی جمهوری اسلامی ایران در غنا,,انتشارات بین‌المللی الهدی
طرح و نقش در فرش های عشایری روستایی خراسان شمالی,حسین کمندلو,,انتشارات دانشگاه سمنان
فصلنامه گفتگو ـ شماره ۸۰ ـ خرداد ۱۳۹۸,,,فصلنامه گفتگو
تکریت با طعم پنج پنج,محمد علی‌زاده,,انتشارات نکوآفرین
فرش های ترکمن,النا تزاروا,حسین کمندلو,انتشارات دانشگاه سمنان
راه و روش مینیمالیستی,اریکا لین,نوشین دیانتی,انتشارات ذهن آویز
حقوق بشر در شعر شاعران منتخب معاصر,رسول خالدی,,انتشارات نظری
سر دلبران,حجت‌الله فسنقری $ ناهید رازقندی,,نشر معارف
سیری در تاریخ هنر و معماری ورامین,نوید کدخدا,,انتشارات نظری
عادت مربی گری,مایکل بانگی استانیر,شهاب حاجی‌زاده,انتشارات ذهن آویز
ایران - ۱۳۹۵ شنبه ۱ خرداد,,,روزنامه ایران
مدیریت استراتژیک هوایی,داوود صادقی,,انتشارات نظری
این هم مثالی دیگر,دیوید فاستر والاس,معین فرخی,انتشارات شرکت توسعه محتوای لحن دیگر
مدیریت تحول سازمان ها (استراتژی ها و روش ها),تیموتی جی کتنر,عباسعلی رستگار $ علی علی‌مددی $ سیدمجتبی حسینی‌فرد,انتشارات دانشگاه سمنان
فرهنگ در عرصه مدیریت رفتار سازمانی بین الملل,ریچارد دی لوئیس,عباسعلی رستگار $ حنظله زینوندلرستانی $ معین کلوشانی,انتشارات دانشگاه سمنان
ماهی ها نمی توانند آب را ببینند,ریچارد دی لوئیس $ کای همریچ,عباسعلی رستگار $ حنظله زینوندلرستانی $ معین کلوشانی,انتشارات دانشگاه سمنان
سرشناسی، همسرشناسی,رضا مهکام $ سعید شریف یزدی,,نشر معارف
مهر گردون,نرگس مومنی,,انتشارات ذهن آویز
دردسر دوست داشتنی,حسین سروقامت,,نشر معارف
ماجراهای اتاق بازی,رقیه زراعتی ایده‌‌لو $ سهیلا سبزعلی یمقانی,,کلید پژوه
اعتماد - ۱۳۹۵ شنبه ۱ خرداد,,,روزنامه اعتماد
سمیولوژی تحجر,داوود عرفانی فر,,نشر معارف
آموزش نیکوکاری و صداقت,علی رنجبر,,انتشارات نظری
روزنامه سازندگی ـ شماره ۹۱۳ ـ ۲۸ فروردین ۱۴۰۰,,,روزنامه سازندگی
دویدن با چشمان بسته,فرانک فیوم,فرزان حسنی,شادن پژواک
اگر به خودم برگردم,والریا لوئیزلی,کیوان سررشته,انتشارات شرکت توسعه محتوای لحن دیگر
خوابم چه می گوید,جین ترزا اندرسون,طناز شهیدی,انتشارات شمعدونی
بمانم یا بروم,بورلی استون,میترا نادری,انتشارات شمعدونی
هفته نامه همشهری جوان ـ شماره ۷۵۷ ـ شنبه ۲۸ فروردین ۱۴۰۰,,,هفته‌نامه همشهری جوان
آس و پاس در پاریس و لندن,جورج اورول,عاطفه میرزایی ملک‌آباد,انتشارات پر
خراسان - ۱۳۹۵ شنبه ۱ خرداد,,,روزنامه خراسان
صوفیسم و تائوئیسم,توشیهیکو ایزوتسو,م‍ح‍م‍دج‍واد گوهری,انتشارات روزنه
محصول و مدیریت محصول,حسن سلطانی صفت,,انتشارات آفتاب گیتی
مجله دانشمند ـ شماره ۶۹۱ ـ اردیبهشت ۱۴۰۰,,,انتشارات دانشمند
سه انقلاب در داستان بلند و رمان,محمدرضا سرشار,,نشر معارف
رباعی فونت,شهاب سیاوش,,انتشارات رسم
امپراتوری اپ (خلاصه کتاب),چاد مورتا,فاطمه فراهانی $ گروه گردآوری و ترجمه سبکتو,سبکتو
کیهان - شنبه ۰۱ خرداد ۱۳۹۵,,,روزنامه کیهان
آشنایی با دکتر محمد معین,علی رزاقی شانی,,نشر تیرگان
آشنایی با محمد زهری,سمائه دلیرکوهی,,نشر تیرگان
آشنایی با سهراب سپهری,منوچهر علی‌پور,,نشر تیرگان
آشنایی با صائب تبریزی,حیدر کریم‌پور,,نشر تیرگان
آشنایی با عنصری,حیدر کریم‌پور,,نشر تیرگان
روزنامه سراسری خوزی‌ها ـ شماره ۱۰۷ ـ یک‌شنبه ۲۹ فروردین ۱۴۰۰,,,روزنامه خوزی ها
مراقبه تزکیه نفس,احمد علامه فلسفی,,انتشارات فراروان‌شناسی
امام روح الله خمینی,احمد علامه فلسفی,,انتشارات فراروان‌شناسی
Parapsychology,احمد علامه فلسفی,,انتشارات فراروان‌شناسی
ایران - ۲۹ فروردین ۱۴۰۰,,,روزنامه ایران
جوان - شنبه ۰۱ خرداد ۱۳۹۵,,,روزنامه جوان
خراسان - ۱۴۰۰ يکشنبه ۲۹ فروردين,,,روزنامه خراسان
کیهان - يکشنبه ۲۹ فروردين ۱۴۰۰,,,روزنامه کیهان
جوان - يکشنبه ۲۹ فروردين ۱۴۰۰,,,روزنامه جوان
آفتاب یزد - ۲۹ فروردین ۱۴۰۰,,,روزنامه آفتاب یزد
ابتکار - ۲۹ فروردین ۱۴۰۰,,,روزنامه ابتکار
وطن امروز - ۱۴۰۰ يکشنبه ۲۹ فروردين,,,روزنامه وطن امروز
ایران ورزشی - ۱۴۰۰ يکشنبه ۲۹ فروردين,,,روزنامه ایران ورزشی
نان و شراب,اینیاتسیو سیلونه,محمد قاضی,انتشارات امیرکبیر
قرقیزستان در آیینه فرهنگ,رایزنی فرهنگی جمهوری اسلامی ایران در قرقیزستان,,انتشارات بین‌المللی الهدی
منهج مناظرات الانبیاء و الامام الصادق (علیهم السلام),فاطمه حسینی میرصفی,,انتشارات بین‌المللی الهدی
آفتاب یزد - ۰۱ خرداد ۱۳۹۵,,,روزنامه آفتاب یزد
الجزایر در آیینه فرهنگ,رایزنی فرهنگی جمهوری اسلامی ایران در الجزایر,,انتشارات بین‌المللی الهدی
آلمان در آیینه فرهنگ,رایزنی فرهنگی جمهوری اسلامی ایران در آلمان,,انتشارات بین‌المللی الهدی
دانه زیر برف,اینیاتسیو سیلونه,مهدی سحابی,انتشارات امیرکبیر
پژوهش در کلاس درس (راهنمای معلمان),دیوید هاپکینز,مسعود وفایی $ سیدعلی‌اکبر مرعشی,انتشارات دفتر پژوهش‌های فرهنگی
یک مشت تمشک,اینیاتسیو سیلونه,بهمن فرزانه,انتشارات امیرکبیر
