name,author,translator,publisher
در جست‌وجوی گنج: قصه‌های شمس,شهاب‌الدین عباسی,,انتشارات مازیار
فقط یک مشت استخوان,,علی ملایجردی,انتشارات خردگان
قصر قطره ها,,,انتشارات طاووسانه
۱۰۱ راه برای ایجاد ارتباط موفق با دیگران,الیزابت تیرنی,قدیر گلکاریان,انتشارات طلایه
نیمه خالی لیوان همیشه پر است...,مری کاراپتیان آلورد $ آن مک گارت,علی ملایجردی,انتشارات خردگان
فرشته های باران,,,انتشارات طاووسانه
درخت شگفت انگیز,نیک بلاند,مانلی شیرگیری,کتاب چ
مریم و نازپری,فرح روزی‌طلب,,انتشارات طاووسانه
ارجنامه علی اشرف مجتهد شبستری (جلد نخست، سفیر کبیر),,,انتشارات خردگان
آدم ها را مثل کتاب ورق بزن!,پاتریک کینگ,سکینه فرجمند امیرآبادی,نشر تیرگان
آشنایی با قرآن کریم برای نوجوانان: شرح و ترجمه جزء سیزدهم,فرزانه زنبقی,,انتشارات لک لک
قهرمان,برنارد مالامود,شیما الهی,نشر چشمه
ارجنامه علی اشرف مجتهد شبستری (جلد دوم، سفیر فرهنگ و دوستی),,,انتشارات خردگان
موج کوچولو,پیپ هری,حشمت سادات میرعابدینی,کتاب چ
حساس ها,جن گرانمن $ آندره سولو,علی (علیتا) تهمتن,نشر دیوار
طیف سنجی در شیمی معدنی,محمد یوسفی $ امیر شکوه سلجوقی $ مسعود میرزائی شهرابی,,انتشارات دانشگاه فردوسی مشهد
СаФири каьир (سفیر کبیر),,,انتشارات خردگان
ما تمامش می کنیم,کالین هوور,تیم امید آینده,انتشارات امید آینده
سوره احزاب,,حسین انصاریان,انتشارات امید آینده
دو دهه با اقتصاد ایران,علیرضا بختیاری,,انتشارات دنیای اقتصاد تابان
چطور با هر جور آدمی ارتباط برقرار کنیم؟,لیل لوندز,فرخ بافنده,کتاب‌های صوتی کتابسرای نیک
رابین هود و تیر نقره ای,تونی بردمن,مسعود ملک یاری,انتشارات دنیای اقتصاد تابان
اسپاین اطفال,,,انتشارات رزیدنت یار
تاج سیاه,مهرداد فرهادی,,انتشارات متخصصان
جیسون و سفر به انتهای جهان,تونی بردمن,مسعود ملک یاری,انتشارات دنیای اقتصاد تابان
چگونه میشا اهل کسب و کار شد؟,تاتیانا پاپوا $ الگا منشیکوا $ لاریسا کنیشوا,آبتین  گلکار,انتشارات دنیای اقتصاد تابان
آفرینش نوآوری فناورانه,بنوا گودین,محمدرضا عطارپور $ ابوالفضل نصری,انتشارات دنیای اقتصاد تابان
سکوت باران,لوئیس آلفردو $ گارسیا روزا,زهره دباغ,نشر راه طلایی
قدرتمندترین ذهن,کاظم راهداری,,انتشارات متخصصان
غریب قریب: زندگینامه مهاجر افغانی شهید رجب غلامی,گروه نویسندگان,,انتشارات شهید ابراهیم هادی
مبانی تعادل درمانی روهان (جلد اول),روح الله علی دوست,,انتشارات متخصصان
با یک فکر بکر چه کار می توان کرد؟,کوبی یامادا,نیلوفر امرایی,انتشارات دنیای اقتصاد تابان
تسلا,جیم جیلیوتی,محمدرضا افضلی,انتشارات فنی ایران (کتاب های نردبان)
راهبری فرزند بیش فعال و کم توجه (ویژه والدین),رات آردین,حسین ایزانلو,انتشارات متخصصان
ماهنامه توسعه فناوری های نوین پزشکی ـ شماره ۵۲ ـ فروردین ماه ۱۴۰۳,,,ماهنامه توسعه فناوری های نوین پزشکی
درآمدی بر چین مدرن,رانا میتر,وحید قربانی,انتشارات دنیای اقتصاد تابان
داستان گویی برندسازی در عمل,کلوس فاگ $ کریستین بوتز $ فیلیپ مانخ $ استیون بلانشت,احمدرضا معماریان,انتشارات دنیای اقتصاد تابان
کلیات مفاتیح نوین,,محمدرضا حامدی $ مسعود مکارم,انتشارات امام علی بن ابی طالب (ع)
بیل گیتس,پاتریشیا برنان دموت,محمدرضا افضلی,انتشارات فنی ایران (کتاب های نردبان)
اقتصاد در دو درس,جان گوئیگن,هانیه سادات جعفریه,انتشارات دنیای اقتصاد تابان
گم گشته در ماه,محمد بیات بابلقانی,,انتشارات متخصصان
اقتصاد منابع طبیعی و محیط زیست در ایران,سروش کیانی قلعه سرد,,انتشارات دنیای اقتصاد تابان
فلسفه حسابرسی,رابرت ماوتز $ حسین شرف,جواد رضازاده,انتشارات دنیای اقتصاد تابان
جنبش حقوق مدنی,شری ال. اسمیت,محمدرضا افضلی,انتشارات فنی ایران (کتاب های نردبان)
فیل دریایی و قهرمان بیس بال,بن لوری,اسدالله امرایی,انتشارات دنیای اقتصاد تابان
اینترنت اشیا,آنابث آگارد,مصطفی مرشدی,انتشارات دنیای اقتصاد تابان
موازنه,مایکل سولیوان,رسول فروغ فرد $ مریم هوشنگی,انتشارات دنیای اقتصاد تابان
سرمایه داری پس از کرونا,لوئیس گاریکانو,علی اصغر قائمی نیا $ رامینه سلیمان زاده,انتشارات دنیای اقتصاد تابان
کشتن زن مرده,آزاده فخری,,نشر ادبیات نمایشی
واژه نامه برند,رضا مهدوی $ محمد قاضی زاده,,انتشارات دنیای اقتصاد تابان
تاریخ مختصر اقتصاد,نیل کیشتینی,علی فروتن,انتشارات دنیای اقتصاد تابان
دولت های توسعه گرا,استفان هاگارد,محسن محمدی ایوانکی,انتشارات دنیای اقتصاد تابان
دومین درس مالی و سرمایه گذاری برای کودکان و نوجوانان,والتر اندل,اصغر ادبی $ آرمیتی ادبی,انتشارات دنیای اقتصاد تابان
هدف گذاری تورم و ثبات اقتصادی,مایکل هیث,محمد پورسردار $ آرش صدیقی,انتشارات دنیای اقتصاد تابان
جادوی رمان  (بررسی تطبیقی رئالیسم جادویی در صدسال تنهایی و اهل غرق),معصومه صحرائی,,انتشارات عاصم
چگونه با هر کسی در هر کجا صحبت کنید,لیل لوندز,مرجان رزمی,انتشارات کهکشان دانش
مرزبندی = آزادی,جوزف انگوین,شاهین غفاری,موسسه انتشارات فلسفه
سازگاری با تغییرات ناخواسته,ام.جی. ریان,زهره زاهدی,کتاب‌های صوتی کتابسرای نیک
آثار، احوال و اقوال حسین منصور حلاج,جمیله رضایی $ ناهید باقری مدینه,,انتشارات فروغ سیمرغ
سبک رهبری فراگیر در مقابل رهبری زهرآگین,,,انتشارات شمس دانش
آنومی با رویکرد سازمانی,حاجیه رجبی فرجاد,,انتشارات شمس دانش
من به جای او,لی گئوم یی,پرنیان نصوری,انتشارات دانش‌آفرین
ماهنامه خیمه ـ شماره ۱۶۶ ـ اردیبهشت ماه ۱۴۰۳,,,ماهنامه خیمه
کیک تولد پردردسر,کتی هادسن,آیدا عباسی,انتشارات مهرسا
رودخانه,تام پرسیوال,سمیه حیدری,انتشارات مهرسا
میز خانه ما,پیتر اچ. زیپفل,لیلا کاشانی وحید,انتشارات مهرسا
اگرهای ناقلا,امیلی کیلگور,فاطمه مهدیان,انتشارات مهرسا
اژدها کوچولو و شوالیه ریزه میزه,الی وولارد,ابوالفضل نظاری,انتشارات مهرسا
هوش محیط زیستی,دانیل گلمن,,کتاب‌های صوتی کتابسرای نیک
استرس را به زانو درآوریم,لیونل کودرون,فاطمه صالحی طالقانی,انتشارات طلایه
بغلی ناسور,ریچل برایت,سیده هستی حسینی,انتشارات مهرسا
نگراناسور,ریچل برایت,سیده هستی حسینی,انتشارات مهرسا
اشکمهر,نیره امینی,,انتشارات طلایه
متابولیسم چربی در نشخوارکنندگان,,,انتشارات دانشگاه فردوسی مشهد
دستیابی و پیوند با مخاطبین در احزاب سیاسی,توماس کارلهد $ یسپر بنگتسون,زهره رحیمی $ آزاده قاسمی,انتشارات حزب اراده ملت
اطلس دایناسورها,نیکولاس هریس,آزاد تیموری,انتشارات طلایه
پرسه ای در حوالی سیاست,حسن اکبری بیرق,,انتشارات حزب اراده ملت
A Tale of Two Cities,Charles Dickens,,Taaghche
فصلنامه موسیقی ماهور ـ شماره ۹۹ ـ بهار ۱۴۰۲,,,فصلنامه موسیقی ماهور
شهرزاد,مریم حیدری,,خانه داستان چوک
زن حذف شدنی نیست,مریم رفیعی,,خانه داستان چوک
مامان دینا دایناسور,معصومه یزدانی,,نشر افق
خانه‌ ای میان امواج,گلبرگ فیروزی,,خانه داستان چوک
ابریشم (۵),رابی تامپسون,احمد کلاتیانی,کمیک سیتی
غریبه ها,گلبرگ فیروزی,,خانه داستان چوک
موسیقی,جبران خلیل جبران,موسی بیدج,نشر افق
گلوله‌ های داغ و خاک سرد,آزاده جمشیدپور,,خانه داستان چوک
توران خانم و رضا موتوری,مهرداد وحدتی,,خانه داستان چوک
صادق,مهرداد وحدتی,,خانه داستان چوک
ویچر (کتاب پنجم: غسل آتش),آندره ساپکوفسکی,امیرحسین خداکرمی,آوانامه
من نوکر بابا نیستم!,احمد اکبرپور,,نشر افق
موجودی به نام بامانی,اسماعیل همتی,,انتشارات کتاب سمنگان
آبی خاک‌ خورده,شهناز شهبازی,,خانه داستان چوک
پپا عینک می زند,نویل استلی $ مارک بیکر,مهسا خسروی,نشر افق
پپا به دندان پزشکی می رود,نویل استلی $ مارک بیکر,مهسا خسروی,نشر افق
قاب,زینب قادری,,خانه داستان چوک
پپا فوتبال بازی می کند,نویل استلی $ مارک بیکر,مهسا خسروی,نشر افق
اینجا چه خبره؟,الهام بیاتی مقدم,,خانه داستان چوک
بهره گیری از قرآن، آداب ظاهری و باطنی,اعظم وفسیان,,انتشارات عاصم
خانه آفتابی,آرزو معظمی,,خانه داستان چوک
پپا به آکواریوم می رود,نویل استلی $ مارک بیکر,مهسا خسروی,نشر افق
راهنمای موفقیت افراد خیلی تنبل,مارک الن,شهاب شالچیان,کتاب‌های صوتی کتابسرای نیک
خیالت راحت رئیس,احمد پورامینی,,نشر افق
رویای بزرگم (جلد اول),سارا مرتضوی,,انتشارات ادب امروز
دنیای رنگی رنگی (جلد اول),سارا مرتضوی,,انتشارات ادب امروز
دنیای جادویی رنگی رنگی- صوتی- جلد اول,سارا مرتضوی,,انتشارات ادب امروز
مغازه جادویی,جیمز دوتی,زهرا رنج کش,رمانو
گلستان نهج البلاغه (جلد اول),سیدعباس حسینی باقرآبادی,,انتشارات زائر آستانه مقدسه
عصر ساسانی (جلد سوم),,محمدتقی ایمان پور $ کیومرث علی زاده,انتشارات دانشگاه فردوسی مشهد
دشمن عزیز,جین  وبستر,سوسن اردکانی,رمانو
بازسازی زندگی,شریل ریچاردسون,هایده  غلامی,انتشارات طلایه
Ulysses,James Joyce,,Taaghche
آموزش نجوم برای کودکان همراه با کاردستی؛ من یک منجم هستم,فاطمه بحرانی,,انتشارات طلایه
پیری,کلثوم حسینی,,خانه داستان چوک
خاکستر گنجشک ها,حامد عسکری,,نشر معارف
علم به زبان کودکانه؛ بازی ها,نورا گایدوس,زینب صفوی,انتشارات طلایه
محرمانه های مردانه,علیرضا تراشیون,,نشر معارف
رنگ زندگی,مهناز پارسا,,خانه داستان چوک
Adventures of Huckleberry Finn,Mark Twain,,Taaghche
علم به زبان کودکانه؛ ورزش ها,نورا گایدوس,زینب صفوی,انتشارات طلایه
کمی تا قسمتی معمولی,باربارا دی,محبوبه نجف‌خانی,نشر سماوا
داستان های دلنشین از مولانا,فاطما جنگیز,شهرزاد صدر,نشر گویا
علم به زبان کودکانه؛ داستان های کوتاه علمی,نورا گایدوس,زینب صفوی,انتشارات طلایه
شش روز تا پایان,مهسا مدنی,,خانه داستان چوک
سرگذشت صبا,صدیقه پاشایی,,خانه داستان چوک
علم به زبان کودکانه؛ وسایل نقلیه,نورا گایدوس,زینب صفوی,انتشارات طلایه
غنیمت از دست‌ رفته,زهره شکرالهی,,خانه داستان چوک
سس تک‌ نفره,علی پاینده,,خانه داستان چوک
Alice's Adventures in Wonderland,Lewis Carroll,,Taaghche
اولین شب آرامش,مریم رفیعی,,خانه داستان چوک
گایدلاین جراحی 1,,,کامران احمدی
درونت جاری می‌ شوم تا عشق را زمزمه کنم,آزاده سوری,,خانه داستان چوک
کتاب کوچک عشق...!,زینب گرزالدین,,انتشارات طلایه
با کسی حرف نمی‌ زنم,محسن رئیسی,,خانه داستان چوک
ماری کوری,مگان استاین,محمدرضا افضلی,انتشارات فنی ایران (کتاب های نردبان)
زندان سفید,مونا مزینانی,,خانه داستان چوک
زندگی معنوی,دنیس لین,حسین معارف وند,انتشارات طلایه
دختری که هرگز دیده نشد,آوا صباغی,,خانه داستان چوک
مجموعه داستان‌های کوتاه شبراه,,,گروه فرهنگی هنری اقاقیا
نسخه‌ پیچ,شهناز یکتا,,خانه داستان چوک
پسرک و دریا,آوا صباغی,,خانه داستان چوک
توازن,فائزه قبادیان,,خانه داستان چوک
من کی نیستم؟,نسرین عطیفی آذر,,خانه داستان چوک
راه ا ب ج د,نوشین صحیه گر,,خانه داستان چوک
آخرین بازی آنلاین,فاطمه حیدری مراغه,,خانه داستان چوک
یک جای کار می لنگد,زهرا بابلی,,خانه داستان چوک
ماساژ کودکان,ویمالامک کلور,فریبا جعفری نمینی,انتشارات طلایه
شرق - ۱۳۹۶ سه شنبه ۹ خرداد,,,روزنامه شرق
مگر بدون عشق می شود شعر گفت؟,سارا خوشابی,,خانه داستان چوک
باور کنید دلم می خواهد تنها باشم,غزال شاه پناه,,خانه داستان چوک
مردهای برای پرت شدن,رضا خوشوقت,,خانه داستان چوک
ماه روی سر لوبیا,محدثه محمودآبادی,,خانه داستان چوک
دیوارهای خبرچین,معصومه موسوی دولت آبادی,,خانه داستان چوک
آقایان علیه آقایان,صفورا رهبری,,رادیو گوشه
آخرین گردنبند سیاه,امین نذرپور,,انتشارات زهره علوی
آدم کسی نبودن,,,انتشارات حزب اراده ملت
۱۰۱ جمله معجزه گر,نائره پاسخی,,انتشارات امید کویر
ایران - ۱۳۹۶ سه شنبه ۹ خرداد,,,روزنامه ایران
آموزش مهارت خودآگاهی به کودکان,فاطمه آقاسی کرمانی,,انتشارات امید کویر
کتاب کار مهارت های ارتباطی زوجین,لیندا هیل,مهدی عرب کلمری $ گل مهر احمدی $ عماد ایمانی راد,نشر برگ و باد
هفته نامه صدای خاک ـ شماره ۱۶۰ ـ شنبه ۸ اردیبهشت ماه ۱۴۰۳,,,ماهنامه صدای خاک
وصیت نامه شرعی و قانونی,سیدعباس حسینی باقرآبادی,,انتشارات زائر آستانه مقدسه
قانون اساسی جمهوری اسلامی ایران (۱۴۰۳),,,انتشارات دوران
قانون مدنی (جلدهای اول، دوم و سوم),,,انتشارات دوران
روانشناسی مد و پوشش در زندگی,مریم پورمحمد شاهینی $ حسین چاروسائی,,انتشارات فروغ سیمرغ
قسمت ویژه ۴ | صدای شما بخش چهارم,,,پادکست کتابگرد
فصلنامه کاروبن ـ شماره ۱۳ ـ زمستان ۱۴۰۲,,,مجله کاروبن
راه مردم - ۱۳۹۶ سه شنبه ۹ خرداد,,,روزنامه راه مردم
آن سوی برزخ,فرزانه دشت بزرگ,,انتشارات پژوهندگان عصر حکمت
بیایید درباره احساسات فکر کنیم,مارسی یگر $ دانیل یگر,مریم سیاح,انتشارات پژوهندگان عصر حکمت
شورش کلمات,نازنین زینب شاهین,,خانه داستان چوک
نمی دانم چه شد!,صدف محمدی,,خانه داستان چوک
پرنده‌ ای که از بالش جدا افتاد,زینب گشتیل,,خانه داستان چوک
آرزو,مریم یزدانمهر,,خانه داستان چوک
سقوط یا پرواز؟,مریم منفرد $ آتوسا یزدانی,,خانه داستان چوک
میان باغ های پرتقال,ویسنته بلاسکو ایبانز,مهدیه خورشید,انتشارات قصه باران
پنجمین ضربه انگشت,صحرا کلانتری,,خانه داستان چوک
ابرار ورزشی - ۱۳۹۶/۳/۹,,,روزنامه ابرار ورزشی
بابا خوب شد,طاهره زنگویی,,خانه داستان چوک
همراه نامعصوم,بهار توکلی,,خانه داستان چوک
جشن تولد,سمانه قائینی,,خانه داستان چوک
ماهنامه فیلم ـ شماره ۵۹۰ ـ خردادماه ۱۴۰۱,,,مجله فیلم
ماهنامه فیلم ـ شماره ۵۹۵ ـ آبان ماه ۱۴۰۱,,,مجله فیلم
ماهنامه فیلم ـ شماره ۵۹۶ ـ آذرماه ۱۴۰۱,,,مجله فیلم
ماهنامه فیلم ـ شماره ۵۹۷ ـ دی ماه ۱۴۰۱,,,مجله فیلم
ماهنامه فیلم ـ شماره ۵۹۹ ـ اسفندماه ۱۴۰۱,,,مجله فیلم
ماهنامه فیلم ـ شماره ۶۰۰ ـ فروردین ماه ۱۴۰۲,,,مجله فیلم
شهروند - ۱۳۹۶ سه شنبه ۹ خرداد,,,روزنامه شهروند
ماهنامه فیلم ـ شماره ۶۰۱ ـ خردادماه ۱۴۰۲,,,مجله فیلم
ماهنامه فیلم ـ شماره ۶۰۲ ـ تیرماه ۱۴۰۲,,,مجله فیلم
ماهنامه فیلم ـ شماره ـ مردادماه ۱۴۰۲,,,مجله فیلم
اسرار زوج‌ های شاد,کیم الور,مریم خسروی,انتشارات سایه سخن
آفرینش هنری نهج البلاغه,علی اكبر سرگلزایی,,انتشارات سایه سخن
امام علی (ع)‌ روشنگر هستی,علی اكبر سرگلزایی,,انتشارات سایه سخن
اوپس از سیاره قلب,کورت هورتن هوبر,پریسا برازنده,انتشارات سایه سخن
اوپس تو فوق العاده ای,کورت هورتن هوبر,پریسا برازنده,انتشارات سایه سخن
اوپس نیکی برای قلب و روح,کورت هورتن هوبر,پریسا برازنده,انتشارات سایه سخن
پدر، مادر کمی هم به من گوش کنید,علی صاحبی,,انتشارات سایه سخن
جهان صنعت -  ۰۹ خرداد ۱۳۹۶,,,روزنامه جهان صنعت
تکرار کنید تا تغییر کنید,حسن ملکیان,,انتشارات سایه سخن
مدل‌ های حیوانی بیماری های روانی (جلد اول؛ افسردگی),شیرعلی خرامین,,انتشارات سایه سخن
مدیریت خشم (ویژه مراجعان),پاتریک ام. ریلی $ میشل اس. شاپ شایر,لیلا امیرپور $ خدیجه علوی,انتشارات سایه سخن
نگاهی نو به تفکر راهبری,دبرا ای. بنتون $ کایلی رایت فورد,مریم خسروی,انتشارات سایه سخن
۱۰۰۰ شکر,مهدی حاجی ابراهیمی,,انتشارات مانیان
مجموعه هفت جلدی خاطرات خون آشام,ال. جی. اسمیت,محمد حسینی مقدم $ آرزو احمی $ رویا خادم‌ الرضا $ مرتضی نادری دره شوری,انتشارات ماه آوا
مجموعه هفت جلدی شرلوک هلمز,سر آرتورکنان دویل,جمشید اسکندانی,انتشارات ماه آوا
گام های مستحکم (جلد اول),مرجان صالحی,,انتشارات سایه سیاه
بازخورد ـ شماره ۳۳ ـ بهار ۱۴۰۳,,,نشریه بازخورد
قانون - ۱۳۹۶/۰۳/۰۹,,,روزنامه قانون
چرا تا به حال کسی این ها را به من نگفته بود؟,جولی اسمیت,فروغ دریابر,انتشارات آنان
مغازه خودکشی,ژان تولی,سعیده فراهانی,انتشارات آنان
همه چیز به فنا رفته!,مارک منسون,فاطمه ناظریه,انتشارات آنان
سم هستم بفرمایید...,داستین تائو,سعیده فراهانی,انتشارات آنان
مجموعه هفت جلدی آثار هاکان منگوچ,هاکان منگوچ,فائزه پورعلی,انتشارات ماه آوا
مثل یک موفق عمل کن، مثل یک موفق رفتار کن,استیو هاروی,فاطمه باغستانی,انتشارات ماه آوا
کتاب شنبه (شماره نوزدهم),الهام نظری,,انتشارات ماه آوا
نیروی سکون,اکهارت  تله,لیلی پسندیده,شادن پژواک
هفته نامه اطلاعات بورس ـ شماره ۵۳۸ ـ شنبه ۸ اردیبهشت ۱۴۰۳,,,هفته نامه شرکت نیکان رسانه بازار سرمایه
زن، ازدواج و خانواده در ایران باستان,,,انتشارات حکمت و عرفان
اعتماد - ۱۳۹۶ سه شنبه ۹ خرداد,,,روزنامه اعتماد
فن بیان,سمانه ابراهیمی,,انتشارات کنکاش
۴۴۰ گام به سوی شکوفایی,طیب رشید $ افروز انجم,زهره قربانی $ مهتاب بیات‌ریزی,انتشارات سایه سخن
کاربست فلسفه در اخلاق حرفه ای,کاظم طیبی فرد,,انتشارات حزب اراده ملت
تاثیرات رسانه های اجتماعی در کسب و کار,پریناز عتیقی,,انتشارات نوروزی
کارورزی در مدیریت ورزشی,سوسان برون فاستر $ جان ای. دالر,مهدی طالب پور $ میثم روحانی $ مهدی خطیب زاده,انتشارات دانشگاه فردوسی مشهد
جلد ۲۷ ENT (فارنکس و مری) ـ فصل ۹۷ تا ۹۹,,,انتشارات رزیدنت یار
خراسان - ۱۳۹۶ سه شنبه ۹ خرداد,,,روزنامه خراسان
روان و تأثیرات آن بر سلامت جسم,محمدعرفان ارباب $ ارغوان هاشمی اعلاء $ مسعود ارباب $ طاهره هاشمی,,انتشارات نوروزی
یادگیری معلمان از درس پژوهی,آکیکو تاکاشی $ توماس مک دوگال $ شلی فردکین $ تد واتانابه,ابوالفضل بختیاری $ ماریا خلیلی $ محدثه رستم پور,انتشارات تیک
موریانه های نهادی رشد صنعتی ایران,بهروز علیشیری $ بهرام علیشیری,,انتشارات نور علم
استراتژی ‌‌‌‌‌‌طراحی ‌‌‌سکونتگاه ‌‌‌دائمی ‌‌‌ویژه ‌‌‌اتباع ‌‌‌خارجی,مجید جاویدی ‌‌‌آل ‌‌‌سعدی,,کلید پژوه
کیهان - سه‌شنبه ۰۹ خرداد ۱۳۹۶,,,روزنامه کیهان
مرور سریع و کاربردی برانوالد ۲۰۲۲ با دکتر امیری (فصول ۹۵ تا ۹۷),سعید امیری پویا,,عبدی
جوان - سه‌شنبه ۰۹ خرداد ۱۳۹۶,,,روزنامه جوان
شیخ شادیاخ,علی نوازنی,,کلید پژوه
نلسون ماندلا,پم پولاک $ مگ بلویسو,محمدرضا افضلی,انتشارات فنی ایران (کتاب های نردبان)
استیو جابز,پم پولاک,محمدرضا افضلی,انتشارات فنی ایران (کتاب های نردبان)
بمباران هیروشیما,جس برالیه,محمدرضا افضلی,انتشارات فنی ایران (کتاب های نردبان)
عادتهای پنهان نوابغ,کریگ رایت $ میثم ساریان,,ناشر مؤلف
توسعه علوی,علی نوازنی,,کلید پژوه
اسلام هراسی,پیتر گاتشاک $ گابریل گرین‌بِرگ,حسین علیزاده,انتشارات سروش
آفتاب یزد - ۰۹ خرداد ۱۳۹۶,,,روزنامه آفتاب یزد
نزدیک ایده,,ستاره نوتاج,نشر اطراف
فصول منتخب سابیستون B,,,انتشارات رزیدنت یار
خاطره,فاطمه فهیمی,,انتشارات نظری
واژگان,پریسا آقارفیعی,,انتشارات نظری
هشت دقیقه پایانی,بهروز فرجی,,انتشارات نظری
فقط به خاطر عشق,زهرا محمدی,,انتشارات نظری
شانس رو بگیر,سادنیک  چم $ رایموند  میساقیان,,انتشارات نظری
ماهنامه چراغ نامه ـ شماره ۵۷ ـ اردیبهشت ماه ۱۴۰۳,,,ماهنامه فرهنگی اجتماعی چراغ نامه
ابتکار - ۰۹ خرداد ۱۳۹۶,,,روزنامه ابتکار
اینجا همه دروغگو هستند,شاری لاپنا,فرانک سالاری,انتشارات شبنا
مغز خنیاگر,مهدی خواجوی,,رادیو گوشه
رهایی,ام. سوسا,نهال سهیلی فر,آوانامه
منسیوس,منسیوس ‍,احسان دوست محمدی,آوانامه
خانم‌ های محترم,آنتوان چخوف,عاطفه شکوری,نوین کتاب گویا
ایگو دشمن شماست,رایان هالیدی,شایان تقی نژاد,نوین کتاب گویا
رها,رها محمدی,,انتشارات متخصصان
حقوق بازداشت شدگان و زندانیان در رویه دیوان اروپایی حقوق بشر,,احسان بابایی,ناشر مؤلف
رستاخیز مسیح اسطوره یا واقعیت,,,کلید پژوه
می خواهم تریدر بمانم,شایان سفاری,,ناشر مؤلف
بهار - ۱۳۹۶ سه شنبه ۹ خرداد,,,روزنامه بهار
چرا چاق هستم؟,فرناز امین,,انتشارات متخصصان
ازدواج عاقلانه-زندگی عاشقانه جلد سوم معیارهای درست انتخاب همسر,میرناصر داودزاده,,ناشر مؤلف
فروزندگی فرهنگی,علی نوازنی,,کلید پژوه
ترجمان حیات,فاطمه اسمعیل زاده,,ناشر مؤلف
آموزش پایتون در علم داده,محمد مهدی رجبی,,ناشر مؤلف
شش داستان کوتاه,امین شاهرخیان,,انتشارات متخصصان
کافر,جک لندن,شجاع الدین شفا,انتشارات ویکتور هوگو
ایجاد مرگ مغزی به عنوان اعدام,سیدحامد عوض پور,,کلید پژوه
کتابی برای کتابخوان شدن,غزال نصرتی پور,,انتشارات متخصصان
واژه های مقدس,سمیرا بیژنی,,انتشارات آراد گستر
وطن امروز - ۱۳۹۶ سه شنبه ۹ خرداد,,,روزنامه وطن امروز
زندگی موفق زناشویی و جنسی با همسر خود,داگما اوکونور,قدیر گلکاریان,انتشارات طلایه
تیرذهن بمانید,سانجی گوپتا,مریم نفیسی راد,انتشارات نسل نواندیش
جایی که شکست خورده ای، به دنبال شادی نباش,بیهان بوداک,فائزه پورعلی $ کیارش ملکی قرابقلو,انتشارات نسل نواندیش
شگفتی بساز,آنکور واریکو,منیر محمدی,انتشارات نسل نواندیش
انسان آینده خود را چگونه می سازد؟,ایلبر اورتایلی,گلناز نوری,انتشارات نسل نواندیش
گفت و گو با روانکاوم,سیمون کورف سس,مرضیه مقصودی,انتشارات نسل نواندیش
وقایع اتفاقیه - ۱۳۹۶/۰۳/۰۹,,,روزنامه وقایع اتفاقیه
مدیریت خشم به زبان ساده از سری کتاب های دامیز,گیل بلاکسهام,,انتشارات نسل نواندیش
بزنگاه های تاریخی ایران,مریم غفاری جاهد,,کلید پژوه
بازاریابی درونی,علیرضا قشقایی,,کلید پژوه
آلکاتراز کجاست؟,نیکو مدینا,محمود  مزینانی,نشر پیدایش
Anne of Green Gables,L. M. Montgomery,,Taaghche
آمازون کجاست؟,سارا فابینی,فرزین سوری,نشر پیدایش
برادران گریم کیست اند؟,ایوری رید,فرزین سوری,نشر پیدایش
فنون سخنوری و سخنرانی چگونه یک سخنور حرفه ای باشیم؟,محمد تقی خیری کمیشانی,,انتشارات متخصصان
برادران رایت کیست اند؟,جیمز باکلی جونیور,مرضیه بیگی,نشر پیدایش
قاموس مرگ,تینا قندهاری,,انتشارات متخصصان
Don Quixote,Miguel de Cervantes,,Taaghche
دیوید بکهم کیست؟,الن لابرکیو,محمود  مزینانی,نشر پیدایش
دیوار برلین چیست؟,نیکو مدینا,محمود  مزینانی,نشر پیدایش
بیل گیتس کیست؟,پاتریشیا برنان دیموت,فرزین سوری,نشر پیدایش
چارلی چاپلین کیست؟,پاتریشیا برنان دیموت,محمود  مزینانی,نشر پیدایش
داتی,عبدالرزاق قورنه,افسانه عسکر مطلق,انتشارات سخنوران
مدلسازی عددی سطوح آزاد (جلد اول),پرویز قدیمی $ محمدامین فیضی چکاب,,مرکز نشر دانشگاه امیرکبیر
مدلسازی عددی سطوح آزاد (جلد دوم),پرویز قدیمی $ محمدامین فیضی چکاب,,مرکز نشر دانشگاه امیرکبیر
جانا,حامد منصوری کیوج,,انتشارات متخصصان
صدای دهل,مرتضی یوسفیان,,انتشارات دانای راز
هفته نامه اقتصاد برتر ـ شماره ۱۸۸ ـ ۱۰ خرداد ۹۶,,,روزنامه اقتصاد برتر
هوربابا,نسیم رستمی پور,,انتشارات دانای راز
نترس جانم، فقط یک خواب بود,نگار انصاری,,انتشارات متخصصان
عصر دایناسورها چیست؟,میگن استاین,فرزین سوری,نشر پیدایش
نانو زیست فناوری,زهرا شریعتی نیا $ فرامرز افشارطارمی,,مرکز نشر دانشگاه امیرکبیر
آموزش و پرورش در عصر اطلاعات و ارتباطات,محمد خزایی پول $ معصومه خزایی پول $ فاطمه خدابنده اویلی $ کبری دودل اندرور,,انتشارات هورین
امنیت در تجارت الکترونیک,علی موقر,,انتشارات هورین
Dracula,Bram Stoker,,Taaghche
چشم دل بگشا,کاترین پاندر,فروزنده دولت یاری,انتشارات باران خرد
ایلیا، نبرد ربات ها؛ ۱۷,امین توکلی $ ماه منیر داستانپور,,نشر رویاپردازان نسل آینده
