name,author,translator,publisher
خواب گل سرخ,چیستا یثربی,,نشر قطره
دختر خانم مارول(جلد نوزدهم و آخر),ویلیو ویلسون,,کمیک‌دونی
چگونه بهترین بازیگر جهان شوم؟,سامی صالحی‌ثابت,,نشر قطره
هوش جنسی,مارتی کلین,محمدرضا فیاضی بردبار $ محبوبه میرزاده,نشر قطره
نان داغ، کباب داغ,رضا بهرام‌پور,,نشر قطره
الگوی کودک سالم,موسسه پژوهشی کودکان دنیا,,نشر قطره
دختر خانم مارول(جلد هجدهم),ویلیو ویلسون,,کمیک‌دونی
هارنسبرگر 1,,فاطمه شجاع صفت,انتشارات رزیدنت یار
من او را دوست داشتم,آنا گاوالدا,الهام دارچینیان,نشر قطره
مرگ فروشنده,آرتور میلر,عطاالله نوریان,نشر قطره
تصویربرداری تشخیصی سروگردن,,فاطمه شجاع صفت,انتشارات رزیدنت یار
روایت و روایتگری در سینما,وارن باکلند,نوید  پورمحمدرضا,نشر اطراف
شدم آنکه هستم,اروین  د. یالوم,مهرنوش شهریاری,نشر قطره
ناتمامیت,محمدرضا سرگلزایی,,نشر قطره
لباس صحنه,منیره ملکی,,نشر قطره
ماهنامه منزل ـ شماره ۱۰۰ـ آذر ۱۳۹۵,,,ماهنامه منزل
شکستگی های اطفال اندام فوقانی B,,فرزاد وثوقی $ محمدرضا رزاق اف,انتشارات رزیدنت یار
اختلال شخصیت مرزی,بلیس آگویر $ جیلیان گلن,فاطمه گلشنی $ فرنوش خالدی,نشر قطره
زندگی آزموده,علیرضا تنهائی,,انتشارات متخصصان
قله های موفقیت,ایلان ماسک,بهاره علیمردانی,نشر راه طلایی
کمک به تایتانیک,کریستین فره فلوری,ابوالقاسم کیخایی,انتشارات محراب قلم
فصول منتخب پرز 3 در رادیوانکولوژی,,سارا شمسی $ زینب عادل پور $ منیره جلوداری,انتشارات رزیدنت یار
مطالعه تطبیقی اجرای عین تعهد در حقوق ایران و انگلستان,آرزو طیبی سرشت,,انتشارات آذرفر
نقش مدیریت در شرکت های صنایع غذایی,سینا قدیری $ نوشین باغی,,انتشارات آذرفر
درمان‌ شناختی رفتاری CBT,علی اکبر صلاحی,,انتشارات آذرفر
رهبری چابک,الکس کمپبل,فریدالدین واشقانی فراهانی,نشر راه طلایی
جاده و ایمنی,سیدابراهیم حسینی,,انتشارات آذرفر
ذکر مبارک (جلد اول),,,کانون قرآن و عترت پردیس شهید رجایی فارس دانشگاه فرهنگیان
رهبری و مدیر یک دقیقه‌ای,کنت بلانچارد $ پاتریشیا زیگارمی $ درا زیگارمی,صالح سپهری‌فر,انتشارات دنیای اقتصاد تابان
اگر نیچه نهنگ شاخدار بود,جاستین گرگ,رویا مهرگان‌راد,نشر سنگ
رهبری مثبت,مرته درونن,رضا نجفی,انتشارات نور علم
روزنامه سراسری خوزی ها ـ شماره ۵۳۲ ـ یک شنبه ۲۷ فروردین ماه ۱۴۰۲,,,روزنامه خوزی ها
حرفه: داستان نویس ۹,ساندرا اسمیت $ فرانک ای. دیکسون,مریم کهنسال نودهی $ کاوه فولادی نسب,رادیو گوشه
حرفه: داستان نویس ۱۰,ساندرا اسمیت $ فرانک ای. دیکسون,مریم کهنسال نودهی $ کاوه فولادی نسب,رادیو گوشه
دوفصلنامه فرهنگی تقریرات ـ شماره ۱۲ ـ اسفندماه ۱۴۰۱,,,دوفصلنامه تقریرات
کاربست مداخله های گروهی در مدارس ارتقای بهداشت روانی کودکان و نوجوانان در معرض خطر و شکست,الاین کلانتون هارپاین,اسماعیل اسدپور $ عباس موزیری $ فاطمه نادری,انتشارات ارجمند
کاتتریسم درمانی,محمود معراجی $ سیدرضا میری,,عبدی
ارزیابی و درمان خانواده ها (رویکرد مک مستر),کریستین ای. ریان $ ناتان بی. اپستین $ گابور ای. کیتنر $ ايوان دبليو. ميلر $ دوآن اس. بيشاپ,فاطمه بهرامی $ روناک عشقی $ مجید غفاری $ مهناز جوکار $ محمدمسعود دیاریان $ ناصر یوسفی,انتشارات ارجمند
راه فرار,سمیرا وارسته,,انتشارات آرنا
بازتوانی قلبی راهنمای عملی برای برنامه گروهی,جولیان باث $ گیل بوهین $ کریستین جونز $ ایو اسکارل,علی اکبر نجاتی صفا $ مهدی نعلینی,انتشارات ارجمند
کمک به کودکان آزار دیده و آسیب دیده تلفیق رویکردهای مستقیم و غیرمستقیم,الیانا گیل,مهرزاد فراهتی,انتشارات ارجمند
سرشت، هوش و مشکلات رفتاری کودکان,سیده ندا موسویان فر,,انتشارات نسل روشن
شیوه های تبلیغات و اطلاع رسانی,افشین معشوری,,انتشارات یانا
مرغ گرفتار,حسین پورسلطانی,,انتشارات متخصصان
فصلنامه خردورز ـ شمار۱۱۴ ـ بهار ۱۴۰۲,,,انتشارات یانا
ماهنامه عصر کرمان ـ شماره ۲۸ ـ چهارشنبه ۳۰ فروردین ماه ۱۴۰۲,,,نشریه فرهنگی هنری عصر کرمان
اسرار املاک و مستغلات در کسب درآمد غیرفعال,رابرت کیوساکی,ابوالفضل  طاهریان ریزی,انتشارات طاهریان
تاریخ یکصد ساله نبرد,پیمان ملکی,,انتشارات متخصصان
تنگسیر,صادق چوبک,,انتشارات نگاه
ساخت دستوری زبان فارسی,علی کریمی فیروزجانی $ مهدی سبزواری,,انتشارات دانشگاه پیام نور
برایم از بادبادک ها بگو,نوشین جم نژاد,,خانه داستان چوک
عنوان بصری؛ جلد پنجم,سیدمحمدمحسن حسینی طهرانی,,انتشارات مکتب وحی
دوستی دختر خاله خرسی,معصومه یزدانی,,انتشارات فنی ایران (کتاب های نردبان)
افسانه پسر انسان,حسین قاسمی,,انتشارات متخصصان
دایناسور ریزه میزه باز دوباره مریضه,جین یولن $ مارک تیگ,سروش خاوری,انتشارات فنی ایران (کتاب های نردبان)
گمشده در فضا,سیندی کنی,نسترن فتحی,انتشارات فنی ایران (کتاب های نردبان)
جنگ قورباغه ها,سیندی کنی $ دوگ پیترسون,خورشید همتی آهویی,انتشارات فنی ایران (کتاب های نردبان)
ماهی خوار و ماهی طلا,معصومه یزدانی,,انتشارات فنی ایران (کتاب های نردبان)
گرسنه,کنوت هامسون,احمد گلشیری,انتشارات نگاه
همه چیز را نمی شود چسباند اما...,مریم فیاضی,,انتشارات فنی ایران (کتاب های نردبان)
کاش من یک گاو بودم!,مارسلا باکور واینر $ جیل نایمارک,فرزاد ابرقویی,انتشارات فنی ایران (کتاب های نردبان)
سارا به دندان پزشکی می رود,ورا رزنبری,هایده کروبی,انتشارات فنی ایران (کتاب های نردبان)
از کی قباد تا کی کاوس,محسن دامادی,,انتشارات کتاب‌سرای نیک
داستان های شبانه برای دختران بلندپرواز,النا فاویلی $ فرانچسکا کاوالو,محمدعلی محمدی پور,انتشارات آستان مهر
مرجع تخصصی اصول طراحی تولید تعمیر محافظ یخچال,محمد باقر نوری,,ناشر مؤلف
کتاب خواهران,آملی نوتومب,محمدجواد کمالی,نشر قطره
ایمنی در خانه,پتی میرز گراس,فراز پندار,انتشارات فنی ایران (کتاب های نردبان)
بهار چشمان تو,اصغر استاد حسن معمار,,سیب سرخ نیکان
بهداشت قاتل,آملی نوتومب,شهرزاد سلحشور,نشر قطره
خانم آلای شلخته,آنیتا یارمحمدی,,انتشارات فنی ایران (کتاب های نردبان)
فیلادلفیا، من دارم می آم!,برایان فریل,یدالله آقاعباسی $ مینا متصدی زاده,نشر قطره
سوپت را هورت نکش,لین گیبز,امید نوروزی,انتشارات فنی ایران (کتاب های نردبان)
نامه اداری,واتسلاو هاول,زهرا آقاعباسی,نشر قطره
غول کوچولو در مهد کودک,ویرجینیا مولر,هستی سعادت,انتشارات فنی ایران (کتاب های نردبان)
بهشت,عبدالرزاق گورنا,بهنود فرازمند,نشر قطره
گام های موثر در شروع و توسعه کسب و کار,مایکل بانگی استانیر,مریم اصغرپور,انتشارات اژدهای طلایی
نمایش خلاق,یدالله آقاعباسی,,نشر بیدگل
به گزارش زنان تروا,نغمه  ثمینی $ محمد رضایی‌راد,,نشر بیدگل
دوهفته‌نامه موفقیت ـ شماره ۳۴۰ ـ نیمه دوم آذر ۹۵,,,مجله همه راز موفقیت
مدرسه چه خوبه,لورن چایلد,فراز پندار,انتشارات فنی ایران (کتاب های نردبان)
رختخواب خیس,هاوارد جی. بنت,بهناز کمالی,انتشارات فنی ایران (کتاب های نردبان)
برادران خوش خواب,سیندی کنی $ دوگ پیترسون,خورشید همتی آهویی,انتشارات فنی ایران (کتاب های نردبان)
سفر مرد بی لبخند,مسعود ملک یاری,,انتشارات فنی ایران (کتاب های نردبان)
خوابم نمی آید,مریم فیاضی,,انتشارات فنی ایران (کتاب های نردبان)
تویی به جای همه,سیدمهدی شجاعی,,انتشارات نیستان هنر
یزله,سیروس  همتی $ تقی همتی نیا,,انتشارات نیستان هنر
خانه های مالیگا,برگزیدگان جایزه ا. هنری,علی فامیان,انتشارات نیستان هنر
نمای نزدیک,حسین انتظامی,,انتشارات نیستان هنر
ملودی اصیل الفبای عبری,برگزیدگان جایزه ا. هنری,زهره یاری,انتشارات نیستان هنر
به دنبال طلا نباش، طلایی شو (۱),فهیمه ارژنگی $ مسعود لعلی,,بهار سبز
اسلاوهای سرگردان,جان تامپسون,میکائیل وحیدی راد,انتشارات نیستان هنر
معماری توسعه,علی اشرف افخمی,,انتشارات نیستان هنر
مکث,حسین انتظامی,,انتشارات نیستان هنر
مقالاتی چند,علی موذنی,,انتشارات نیستان هنر
دوباره زنده کن ما را,برگزیدگان جایزه ا. هنری,لیدا طرزی,انتشارات نیستان هنر
جامعه شناسی تاریخی بازتابی,آرپاد ساکولچای,زهراسادات روح الامین,انتشارات نیستان هنر
روزنامه سراسری خوزی ها ـ شماره ۵۳۳ ـ دوشنبه ۲۸ فروردین ماه ۱۴۰۲,,,روزنامه خوزی ها
تفسیر قرآن براساس المیزان و تسنیم,رضا کریمی,,بنیان مرصوص
نگرشی جامع به رضایت روابط زناشویی,سپیده ستار,,انتشارات نمای علم
فروش چابک,براد جیونز,آزاده رجبی,انتشارات نمای علم
گلبرگ اقتصاد دهم ادبیات و علوم انسانی (بانک سوالات امتحانی),مهدی کاردان,,نشر گل‌واژه
مشاوره با کودکان مشکل دار (آموزش عملی بر اساس سرگذشت های واقعی),جین مارکس,سینا روحانی,انتشارات ارجمند
طراحی مکانیزم در اقتصاد,علیرضا عرفانی $ آزاده طالب بیدختی,,انتشارات دانشگاه سمنان
اصول بازبینی عوامل انسانی (ارگونومی) برای کلیه رشته های صنعتی، مدیریت و بهداشت حرفه ای,دفتر بین المللی کار (ILO) $ انجمن بین المللی ارگونومی (IEA),رشاد مردوخی,انتشارات ارجمند
مشابهت های طبیعی، میازم ها، ایدز در هومیوپاتی,میشا نورلند $ کلر رابینسون,بهاره آذر $ سیدعلی حسینی تهرانی,انتشارات اشراقیه
خود درمانی روشی بر اساس هومیوپاتی و طب سوزنی,مارگارت تاتل اسمیت,شامیران گورگیزنژاد,انتشارات اشراقیه
کوه زمرد,منصوره عزالدین,سیدحمیدرضا مهاجرانی,انتشارات روزنه
لوبیای آمریکایی,بشیر اسماعیلی,,انتشارات روزنه
کوچولوهای دوست داشتنی,ملانی گلدینگ,زهره خرمی,نشر البرز
افسردگی در فرهنگ ایرانی راهنمای شناخت و درمان افسردگی برای بیماران و خانواده ها,هاراطون داویدیان,,انتشارات ارجمند
ضیافت شکار,لوسی فولی,􀅂􀄻􀄠􀄈􀉳􀅂􀄻􀄠􀄈􀉳فاطمه مهرکی,نشر البرز
از علاقه کودکان تا تفکر کودکان,جین تینگل برودریک $ سئونگ بوک هونگ,شهناز راستگو,انتشارات نمای علم
آینده پسرت را بساز,مایکل سی. ریچرت,فرشته مهری,انتشارات هرماس
آرتور قلکش را می شکند,مارک براون,زهره میرجابری,انتشارات مفتاح حکیم
چهل برگ عاشقی,نونا تقوی,,انتشارات متخصصان
شرق شناسی معماری ایران,غلامرضا جمال الدین,,انتشارات روزنه
لئوناردو داوینچی,اس‍ت‍وارت‌ راس ,مهین مهتاج,انتشارات دلهام
بانوی اعتدال بهاران,امیرحسین مدرس,,انتشارات نیستان هنر
بند ناف,نیلوفر دارابی,,انتشارات آرمان رشد
هیتلر و استالین,موسسه هیستوری آور,هیئت تحریریه مؤسسه فرهنگی آرمان رشد,انتشارات آرمان رشد
خاستگاه مفاهیم سیاسی جدید در دوران میانه,سیدعلیرضا حسینی بهشتی $ کامیار صفایی,,انتشارات روزنه
دالان تاریکی,زهرا رضائی,,انتشارات آرمان رشد
گفتی که شدی عاشق,سعید عیسوی پور,,انتشارات متخصصان
آنلاین بفروشید!,پائولو فری,فلورا پورسلیم,انتشارات نمای علم
ما دوست داریم برویم مدرسه! علم خیلی باحال است!,گروه نویسندگان,امیرحسین میرزائیان $ عبدالرضا شهبازی,انتشارات فنی ایران (کتاب های نردبان)
تاریخ نانوشته عملیات انزلی ۱۹۲۰,حمید عشقی,,انتشارات آرمان رشد
مثل پرنده پرواز کن,آیدا کیائی فر,,انتشارات آرمان رشد
ما خواندن را دوست داریم! ما ریاضی را دوست داریم!,گروه نویسندگان,امیرحسین میرزائیان,انتشارات فنی ایران (کتاب های نردبان)
ما حریف عصبانیتمان می شویم! استرس به سراغ بچه ها هم می آید!,گروه نویسندگان,سیما سودخواه $ صنم بهاور,انتشارات فنی ایران (کتاب های نردبان)
زورگویی آزارمان می دهد! دعوا ناراحتمان می کند!,گروه نویسندگان,فرخ لقا ‍رئیس دانا,انتشارات فنی ایران (کتاب های نردبان)
ما همه با ما هم فرق داریم! هرکس یک جور است!,گروه نویسندگان,سیما سودخواه $ زینت افجه ای,انتشارات فنی ایران (کتاب های نردبان)
مدیریت عملیات,امید امینی,,انتشارات متخصصان
ما وظیفه هایی داریم! ما بچه های خوبی هستیم!,گروه نویسندگان,بهناز کمالی $ خورشید همتی آهویی,انتشارات فنی ایران (کتاب های نردبان)
ماهنامه صدبرگ ـ شماره ۶۴ ـ فروردین ماه ۱۴۰۲,,,ماهنامه صدبرگ
ما زود آشتی می کنیم! ما از عهده فشار همسالان برمی آییم!,گروه نویسندگان,لطیفه بابو $ صنم بهاور,انتشارات فنی ایران (کتاب های نردبان)
دوهفته‌نامه امرداد ـ شماره ۳۵۳ ـ ۶ آذر ۱۳۹۵,,,هفته‌نامه امرداد
ما خوش رفتاریم! ما به فکر دیگران هستیم!,گروه نویسندگان,بهناز کمالی,انتشارات فنی ایران (کتاب های نردبان)
فرآیند اکستروژن,غلامرضا عسگری,,انتشارات شهبازی
بهترین بالش دنیا,مریم حسینی بالام,,انتشارات مفتاح حکیم
بهترین دوست سارا,مهدی طغیانی,,انتشارات مفتاح حکیم
رستوران گربه ها,مهدی طغیانی,,انتشارات مفتاح حکیم
فنجانی برای هر کس,یوسوکه یونزو,آرمان روشندل,انتشارات مفتاح حکیم
روزنامه سراسری خوزی ها ـ شماره ۵۳۴ ـ سه شنبه ۲۹ فروردین ماه ۱۴۰۲,,,روزنامه خوزی ها
کوپه مطرب ها,امیرمحمد عباس نژاد,,انتشارات خط مقدم
گزارش تحلیلی یک مورد هیستری,زیگموند فروید,آرش امینی,انتشارات ارجمند
قدم زدن,توماس برنهارد,شهروز رشید,انتشارات روزنه
بازاریابی کارمایی,جو ويتالي,مرجان خانیان,سنجاق
زندگی را درست مصرف کنیم,عاطفه خداپرست,,انتشارات خط آخر
مجموعه قوانین و مقررات مبارزه با پولشویی در بازار سرمایه ایران,دبیرخانه کمیته مبارزه با پولشویی سازمان بورس و اوراق بهادار,,انتشارات بورس
آرزوی تو دستور توست,کوین ترودو,معصومه عزیزی,ناشر مؤلف
بایسته های حقوق بازار سرمایه (اصول),محمد سلطانی $ مرضیه خلیلی $ لیلا سهرابی $ زینب فلاح تفتی,,انتشارات بورس
بایسته های حقوق بازار سرمایه (مقررات تحلیلگری),محمد سلطانی $ حامده اخوان هزاوه $ سیدمرتضی شهیدی,,انتشارات بورس
راهنمای بیماریهای روان‌پزشکی برای خانواده ها,یونس نابدل,,انتشارات ارجمند
تو ... هستی,مریم کارگر,,انتشارات خط آخر
پارانویا: مبانی، دیدگاه ها و کاربست های بالینی,دنیل فریمن $ جیسون فریمن,لیلا امیرپور $ حمیدرضا خیامی,انتشارات ارجمند
کووید-۱۹,کلاوس شواپ $ تیه ری ماله ره,علیرضا حسنی,نشر نو
جایگاه مردم در نظام سیاسی ـ دینی از منظر آیت‌الله نائینی و شهید صدر,میرزاحسین فاضلی,,مرکز بین المللی ترجمه و نشر المصطفی(ص)
پرستاری ارتوپدی (جلد دوم),آلیس خاچیان $ مهسا خلخالی $ هانیه ساوئی $ زینب اسلامی راد $ کامیار جدیدالسلام,,نشر ماهتاب
همه از دروغ بدشان می آید! ما مراقب امنیت خود هستیم!,گروه نویسندگان,لطیفه بابو $ صنم بهاور,انتشارات فنی ایران (کتاب های نردبان)
مراقبت پزشکی از افراد با ضایعه نخاعی,استفن برن $ لانس گواتز $ بری گلداشتاین $ جیمز دبلیو لیتل $ استیون اشتاین,رویا حبیبی,انتشارات ارجمند
تخصیص سهمیه برای تحصیلات عالیه در ایران,جواد جعفری,,ناشر مؤلف
ما کمربند ایمنی را می بندیم! ما برای مواقع اضطراری آماده ایم!,گروه نویسندگان,عبدالرضا شهبازی $ بهناز کمالی,انتشارات فنی ایران (کتاب های نردبان)
چگونه ناظم خود باشیم؟,وس ویوانکو,حمید دوازده امامی,نشر آموزنده
ما از سیگار بدمان می آید! ما با مواد مخدر کاری نداریم!,گروه نویسندگان,عبدالرضا شهبازی $ صنم بهاور,انتشارات فنی ایران (کتاب های نردبان)
قدرت پشیمانی,دنیل اچ. پینک,امیر صفری مقدم $ نرگس نقوی,نشر نوین
تقیه، خودپایی یا هدف پایی؟,سیدمحمد حسینی بهشتی $ بنیاد نشر آثار و اندیشه‌های شهید آیت‌الله دکتر بهشتی,,انتشارات روزنه
فروشندگی,اریک بارون,علی قنادیان,انتشارات فرهنگ مهریاد
اسلام در آفریقا,علی بیگدلی,,مرکز بین المللی ترجمه و نشر المصطفی(ص)
ما دست هایمان را می شوییم! ما غذاهای مفید می خوریم!,گروه نویسندگان,لطیفه بابو,انتشارات فنی ایران (کتاب های نردبان)
ما به دیگران احترام می گذاریم! ما مسئول بدن خود هستیم!,گروه نویسندگان,امیرحسین میرزائیان $ عبدالرضا شهبازی,انتشارات فنی ایران (کتاب های نردبان)
مجله قلک ـ شماره ۱۰۵ ـ فروردین ماه ۱۴۰۲,,,موسسه مطبوعاتی دایره رنگی ایده آل
اوهوخیتف,نسترن فتحی,,انتشارات فنی ایران (کتاب های نردبان)
پل ها نه دیوارها,حمدبن عبدالعزیز الکواری,سیدحمیدرضا مهاجرانی,انتشارات روزنه
راز هیولای چیچست,شهرزاد شهرجردی,,انتشارات فنی ایران (کتاب های نردبان)
سیاست در اندیشه و شعر اقبال,سیدخدایار مرتضوی,,انتشارات روزنه
هیچ کس بی عیب نیست,الن فلنگن برنز,مریم عربی,انتشارات فنی ایران (کتاب های نردبان)
کلیله و دمنه,ابوالمعالی نصرالله منشی,,انتشارات روزنه
لذت نقاشی (جلد دوم),مریم سبزه‌کار,,نشر آبشن
ماهنامه خیمه ـ شماره ۱۱۹ ـ آذر و دی ۹۵,,,ماهنامه خیمه
لذت نقاشی (جلد اول),مریم سبزه‌کار,,نشر آبشن
آه باران,فریدون مشیری,,نشر چشمه
فقط دخترها بخوانند,کلی دانهام,ندا شادنظر,ایران‌بان
بالی خوش لباس,تونی گراس,میترا لبافی,انتشارات قدیانی
پرندگان,معصومه سلمان,,آریا نوین
تنور,هوشنگ مرادی کرمانی,,انتشارات معین
لبخند انار,هوشنگ مرادی کرمانی,,انتشارات معین
هنر ظریف بی خیالی,مارک مانسون,رشید جعفرپور,نشر کرگدن
دایره المعارف پاسخ به چراهای من,لور کامبورناک,مهناز عسگری,انتشارات محراب قلم
روان شناسی کودک,ژان پیاژه $ باربل اینهلدر,زینت توفیق,نشر نی
آب‌نبات چوبی آویزان و هویج‌های سرگردان,سید نوید سید علی اکبر,,انتشارات هوپا
رسم خوش خطی (جلد اول),مسعود اسلامی فرد,,انتشارات دنياى نو
فرانی و زویی,جی. دی. سلینجر,میلاد زکریا,نشر مرکز
حسنی و گل خندانه,مژگان شیخی,,انتشارات قدیانی
۱۷ روش ضد بارداری,کوشیار کریمی طاری $ شهناز قلی‌زاده,,انتشارات نسل نواندیش
آرزوهای بزرگ,چارلز دیکنز,محسن سلیمانی,نشر افق
کدو قلقله زن,مجید پارسا,,انتشارات برف
درخت زیبای من,ژوزه‌ م‍ائ‍ورو ده‌ واس‍ک‍ون‍س‍ل‍وس‌,قاسم صنعوی,جغد
قوانین و مقررات استخدامی ۱۴۰۰,جهانگیر منصور,,کتاب دیدآور
چراهای شگفت انگیز؛ بیابان ها,جکی گف,امیر صالحی طالقانی,انتشارات محراب قلم
تاریخ تمدن (سیزده جلدی),ویل دورانت,سهیل آذری,انتشارات علمی و فرهنگی
راهی برای رهایی,فرانسوا موریاک,داوود  نوابی,نشر نون
ماتیلدا,رولد دال,شهلا طهماسبی,نشر مرکز
ماه و اقمار منظومه شمسی,اریک اوبلاکر,بهروز بیضایی,انتشارات قدیانی
الیور تویست (متن کوتاه شده),چارلز دیکنز,محسن فرزاد,نشر افق
هالیوود,چارلز بوکوفسکی,پیمان خاکسار,نشر چشمه
ایران، روح یک جهان بی روح,میشل فوکو,نیکو سرخوش $ افشین جهاندیده,نشر نی
چراهای شگفت انگیز؛ کاشفان,روزی گرین وود,رویا خوئی,انتشارات محراب قلم
من پیش از تو، پس از تو,جوجو مویز,شیدا رضایی,انتشارات جامی
دیوان پروین اعتصامی,پروین اعتصامی,,انتشارات قدیانی
ها کردن,پیمان هوشمندزاده,,نشر چشمه
خود مقدس شما,وین دایر,ناهید ایران‌نژاد,انتشارات نسل نواندیش
من اچونه ام! در رو باز کنید,سید نوید سید علی اکبر,,انتشارات هوپا
باشگاه مشت زنی,چاک پالانیک,پیمان خاکسار,نشر چشمه
قدرت هوش اجتماعی,تونی بازان,سعید مینویی,نشر بخشایش
رامونای آتش پاره,بورلی کلی یری,پروین علی پور,نشر افق
رامونا و خواهرش,بورلی کلی یری,پروین علی پور,نشر افق
هنری زلزله و تعطیلات پرماجرا,فرانچسکا سایمون,آتوسا صالحی,نشر افق
فقط پسرها بخوانند,کلی دانهام,ندا شادنظر,ایران‌بان
گزیده مثنوی معنوی,مولانا جلال‌الدین محمد بلخی مولوی $ شهرام رجب زاده,,انتشارات قدیانی
مدیر مدرسه,جلال آل احمد,,انتشارات فردوس
دوستان داداشی,شکوه قاسم نیا,,انتشارات قدیانی
مجموعه اشعار حمید مصدق,حمید مصدق,,انتشارات نگاه
چگونه با فرزند خود گفت و‌ گو کنیم؟,آدل فابر $ الین مازلیش,لاله دهقانی,نشر نی
هیچ راهی دور نیست,ریچارد باخ,دل‌آرا قهرمان,انتشارات بهجت
مجموعه آثار درویش خان,ارشد طهماسبی,,انتشارات موسسه فرهنگی و هنری ماهور
از مدرنیسم تا پست مدرنیسم,لارنس کهون,,نشر نی
مروارید (متن کوتاه شده),جان استاین بک,محسن سلیمانی,نشر افق
تاریخ اقتصادی همدان در سده های معاصر (۱۱۷۵ - ۱۴۰۰),محمدحسین یزدانی راد,,انتشارات روزنه
مهمان های ناخوانده,طاهره خلیلی کسمایی,,نشر آبشن
ماه پیشونی,طاهره خلیلی کسمایی,,نشر آبشن
کوزه شکمو,طاهره خلیلی کسمایی,,نشر آبشن
لردلاس,دارن شان,فرزانه کریمی,انتشارات قدیانی
به دیگر سخن,جومپا لاهیری,معصومه  عسکری,کتاب کوله پشتی
میوه ها,مهدی مردانی,,آریا نوین
شادی رنگ (جلد اول),علیرضا کریمی,,انتشارات عارف کامل
مجموعه اشعار حمید مصدق؛ باران شعر معاصر ایران,حمید مصدق,,انتشارات نگاه
هنری زلزله و دندان شیری,فرانچسکا سایمون,آتوسا صالحی,نشر افق
چراهای شگفت انگیز؛ کارگاه ها و ساختمان ها,استیو پارکر,رویا خوئی,انتشارات محراب قلم
تکنولوژی و مهندسی فکر,محمدعلی حقیقی,,انتشارات فراروان
مردان مریخی، زنان ونوسی,ج‍ان‌ گ‍ری‌,سمیه پیلوار,حوض نقره
بچه هایمان به ما چه می آموزند؟,پیرو فروچی,مهسا ملک مرزبان,نشر نی
هنری زلزله و عشق فوتبال,فرانچسکا سایمون,مژگان کلهر,نشر افق
الیور تویست,چارلز دیکنز,محسن فرزاد,نشر افق
چرا می‌خواهیم شما ثروتمند باشید؟ (دو مرد، یک پیام),دونالد ترامپ $ رابرت کیوساکی,رامین بختیاری $ فرح‌انگیز دستگیری,انتشارات نسل نواندیش
نون نوشتن,محمود دولت‌آبادی,,نشر چشمه
راز موتور سیکلت من,رولد دال,محبوبه نجف خانی,نشر افق
مبانی اقتصاد,مسعود نیلی,,نشر نی
انسان ها,مت هیگ,گیتا گرکانی,نشر هیرمند
سیندرلا (جلد دوم),جمعی از نویسندگان,حجت الله عابدی,نشر آبشن
حسنی بهونه گیر شده غذا نخورده سیر شده,مریم طالشی,,نشر آبشن
جوجه اردک زشت,هانس کریستین اندرسن,پریسا جباری,نشر آبشن
لالا بکن کوچولو,مریم طالشی,,نشر آبشن
گربه چکمه پوش,شارل پرو,پریسا جباری,نشر آبشن
هیچ چیز مثل مرگ تازه نیست,گروس عبدالملکیان,,نشر چشمه
ماهنامه اندیشه پویا ـ شماره ۳۹ ـ آبان ۱۳۹۵,,,ماهنامه اندیشه پویا
مفاهیم اساسی جامعه شناسی,ماکس وبر,احمد صدارتی,نشر مرکز
من نمی توانم پیدایش کنم!,بل مونی,داوود شعبانی داریانی,نشر افق
مثل ماه شب چهارده,هوشنگ مرادی کرمانی,,انتشارات معین
بخت پریشان,جان گرین,مریم فرادی,نشر هیرمند
زال و رودابه,حسین فتاحی,,انتشارات قدیانی
آموزش فصل ها و ماه ها,هادی ابراهیم‌زاده,,انتشارات برف
جزیره گنج (متن کوتاه شده),رابرت لوییس استیونسن $ مارجری گرین,محسن سلیمانی,نشر افق
سنگ کاغذ قیچی,آلیس فینی,سونیا سینگ,نشر مجازی
قصه هایی برای پسران,درِک هال,شیما  فتاحی,انتشارات قدیانی
خاطرات یک بچه چلمن؛ تعطیلات,جف کینی,ت‍ب‍س‍م‌ آت‍ش‍ی‍ن‌ج‍ان‌,حوض نقره
دوهفته‌نامه تندیس ـ شماره ۳۳۸ ـ ۹ آذر ۹۵,,,دوهفته نامه تندیس
رامونای شجاع شجاع,بورلی کلی یری,پروین علی پور,نشر افق
سرود کریسمس (متن کوتاه شده),چارلز دیکنز,محسن سلیمانی,نشر افق
یک داستان محشر,فوئب گیلمن,نسرین  وکیلی $ پدرام میهن پور,انتشارات مبتکران
لی لی شب شد، لالا کن,مریم طالشی,,انتشارات برف
تولدت مبارک,مریم طالشی,,انتشارات برف
بهترین فکر دنیا,دن گاتمن,روژین شاملو,انتشارات گام
قصه هایی برای خواب کودکان؛ بهار,مجموعه نويسندگان $ ناصر یوسفی $ گیتا گرکانی,,نشر پیدایش
طوطی و شکر,محمد میرکیانی,,انتشارات محراب قلم
۹۷۶ روز در پس کوچه های اروپا,محمد دلاوری,,انتشارات قدیانی
اتاق روشن,رولان بارت,نیلوفر معترف,نشر چشمه
ماهنامه خط‌خطی ـ شماره ۶۶ ـ آذر ۹۵,,,ماهنامه طنز و کارتون خط خطی
لذت متن,رولان بارت,پیام یزدانجو,نشر مرکز
انقلاب های فرانسه,تری دیری,مهرداد تویسرکانی,نشر افق
پدرهایی که از کتابخانه به امانت گرفتم,دنیس ولهن,فرزاد اکبرپور,انتشارات علمی و فرهنگی
جنگل سحر آمیز,يوهانا بسفورد,فاطمه قره‌باقی,سبزان
