name,author,translator,publisher
مطالعاتی در آثار جامعه شناسان کلاسیک (جلد دوم),ریمون بودن,باقر پرهام,نشر مرکز
سه سال زندگی,هانا فالادا,کیانا مهدوی‌منش,نشر روزگار نو
آذر، شهدخت، پرویز و دیگران,مرجان شیرمحمدی,,رادیو گوشه
اسطوره در جهان امروز,جلال ستاری,,نشر مرکز
پیامدهای مدرنیت,آنتونی گیدنز,محسن ثلاثی,نشر مرکز
رمزاندیشی و هنر قدسی,جلال ستاری,,نشر مرکز
پژوهشی در حکایات سندباد بحری,جلال ستاری,,نشر مرکز
ویتگنشتاین,سول کریپکی,کاوه لاجوردی,نشر مرکز
روابط از دست رفته,جوهن هری,مهدی قراچه داغی,انتشارات دیجیتال آوای موج کتاب (نشر صوتی)
شام اول,,,میلاد خاکپور
شادکامان دره قره‌سو,علی‌محمد افغانی,,آوانامه
رانده شده,ساموئل بکت,مرضیه  خسروی,نشر روزگار نو
آموزش مهارت‌های زندگی کودکان (ویژه والدین),زینب کریمیان,,ناشر مؤلف
معمای کارائیب,آگاتا کریستی,نگین ازدجینی,انتشارات ماه آوا
کنترل ذهن,خوزه  سیلوا,مجید  پزشکی,انتشارات ماه آوا
سفیر سلامتی خودت باش,فردریک سالدمان,فرزانه یاوریان منفرد,انتشارات ماه آوا
راز پرونده مختومه,آگاتا کریستی,جمشید اسکندانی,انتشارات ماه آوا
روزنامه سراسری خوزی ها ـ شماره ۳۹۷ ـ دوشنبه ۱۰ مردادماه ۱۴۰۱,,,روزنامه خوزی ها
چرا می خواهیم شما ثروتمند باشید؟,رابرت کیوساکی $ دونالد ترامپ,رامین بختیاری $ فرح‌انگیز دستگیری,انتشارات ماه آوا
برای تبدیل رویاهایت به واقعیت,یووال طبیب,شادی حسن پور,انتشارات ماه آوا
درنگ نکن انجامش بده,ریچارد برانسون,امير توفيقی,استودیو نوار
دینامیت موفقیت,کلمنت استون $ ناپلئون هيل,مهدیه ورشادیان $ علی اصغر شجاعی,استودیو نوار
سیاست ادبیات: تزهایی درباره‌ی نوشتار,فرید قدمی,,انتشارات روزنه
دیوانگی در بروکلین,پل آستر,خجسته کیهان,استودیو نوار
راه آهن زیر زمینی,کولسون وایتهد,معصومه  عسکری,استودیو نوار
گرامر آسان زبان انگلیسی تحلیلگران,علیرضا معتمد,,انتشارات تحلیلگران
پیاده سازی برنامه های کاربردی غیرمتمرکز در اتریوم,روبرتو اینفانتو,بهروز خادم $ احد درفشی,انتشارات مرتضی دشت
مرور سریع و کاربردی برانوالد بادکتر امیری (فصول ۳۷ و ۳۸ و ۳۹),سعید امیری پویا,,عبدی
مدیریت بازاریابی,فیلیپ  کاتلر,بهمن فروزنده,انتشارات آموخته
جامعه شناسی مصرف و سبک زندگی,زهره روغنیان,,انتشارات متخصصان
سیلماریلیون,جی. آر. آر. تالکین,رضا علیزاده,انتشارات روزنه
در ستایش سیاست,آلن بدیو,مجید وحید,نشر مرکز
بعد از پایان,فریبا وفی,,نشر مرکز
شکل ها و حرف ها,علی خدایی,,کانون پرورش فکری کودکان و نوجوانان
بالون مهتا,جعفر مدرس صادقی,,نشر مرکز
بلیت برگشت,نسیم وهابی,,نشر مرکز
دن کامیلو و پسر ناخلف,جووانی گوارسکی,مرجان رضایی,نشر مرکز
دن کامیلو و شیطان,جووانی گوارسکی,مرجان رضایی,نشر مرکز
حتی وقتی می خندیم,فریبا وفی,,نشر مرکز
هنر خودشناسی,آرتور شوپنهاور,علی عبداللهی,نشر مرکز
هنر خوشبختی,آرتور شوپنهاور,علی عبداللهی,نشر مرکز
ماهنامه نجوم ـ شماره ۲۵۷ ـ مرداد و شهریور ۹۵,,,ماهنامه نجوم
هنر پیر شدن,آرتور شوپنهاور,علی عبداللهی,نشر مرکز
هنر رفتار با زنان,آرتور شوپنهاور,علی عبداللهی,نشر مرکز
هنر رنجاندن,آرتور شوپنهاور,علی عبداللهی,نشر مرکز
ماه کامل می شود,فریبا وفی,,نشر مرکز
نقطه صفر مرزی,مرتضی خبازیان زاده,,نشر مرکز
رازی در کوچه ها,فریبا وفی,,نشر مرکز
قضاوت,افشین کلمرزی,,انتشارات متخصصان
آزمون هوش هیجانی کودکان ۴ تا ۷ سال,رضا علی نوروزی $ مریم صانعی $ آسیه محسنی $ زهره ابوالقاسمی,,انتشارات یار مانا
هزار و یک شب (دفتر سوم),عبداللطیف طسوجی,,کتاب‌های صوتی کتابسرای نیک
عشق بی‌پیرایه,واندا واسیلوسکا,کریم کشاورز,بوتیمار
هزار و یک شب (دفتر چهارم),عبداللطیف طسوجی,,کتاب‌های صوتی کتابسرای نیک
ملاقات با مرگ,آگاتا کریستی,رویا سعیدی,انتشارات شرکت کتاب هرمس
چگونه با کمال گرایی مبارزه کنیم,,,ناشر مؤلف
کاوشگران کوچک؛ هوش منطقی - ریاضی,ناهید قمی $ مریم نجفی $ فاطمه سادات حجازی خواه $ مرتضی صمدی,,انتشارات یار مانا
کاوشگران کوچک؛ آموزش مفاهیم و اعداد,ناهید قمی $ زهره پریشانی $ مهری صالحی $ مرتضی صمدی,,انتشارات یار مانا
انسان و خانه,مریم نصراصفهانی,,نشر کرگدن
کاوشگران کوچک؛ زبان آموزی,ناهید قمی $ زهره مهدوی $ مرتضی صمدی,,انتشارات یار مانا
نگارش فارسی,,,سیمیا
کاوشگران کوچک؛ علوم,ناهید قمی $ مژگان موسوی $ طیبه عاملی,,انتشارات یار مانا
شش نام زیبایی,کریسپین سارتول,مریم خدادادی $ یاسر پوراسماعیل,نشر کرگدن
احساسات یک نقاش,مبینا عسکری دهنو,,انتشارات آوای چلچله شاهرود
راز شمشیر,صادق اسکندری,,انتشارات آوای چلچله شاهرود
کتاب کار عزت نفس,گلن آر. شیرالدی,مهدیه ورشادیان,موسسه انتشارات فلسفه
تحقیقات مقدماتی در جرایم جنسی,امیرحسین نقاشیان,,انتشارات ماهواره
اصول برنامه ریزی تخلیه و بارگیری شناورهای کانتینری,نیما قهرمانی,,نیما قهرمانی
آیینه فاخری,محمدحسین تقوایی,,انتشارات فرنام
روزنامه سراسری خوزی ها ـ شماره ۳۹۸ ـ سه شنبه ۱۱ مردادماه ۱۴۰۱,,,روزنامه خوزی ها
آزمون سازی زبان,زینب صیامی,,سیمیا
پژوهش علمی هوشمند؛ چرخه موفقیت فردی، گروهی و دانشگاهی (روش تحقیق ایرانی),کاظم عظیمی,,ناشر مؤلف
پژوهش علمی هوشمند؛ چرخه موفقیت فردی، گروهی و دانشگاهی (روش تحقیق ایرانی),,,ناشر مؤلف
پژوهش علمی هوشمند؛ چرخه موفقیت فردی، گروهی و دانشگاهی (روش تحقیق ایرانی),کاظم عظیمی,,ناشر مؤلف
جهانم را بخوان,سحر زارع,,نشر بید
گلشن مهر,,,نشر بید
به رنگ سرشت,,,نشر بید
قصه‌ های شیرین برای بچه های شیرین,سارا کارن $ استفان کارن,فرحناز صادقی علویجه,انتشارات آرنا
نامحدود,زهرا ماهون,آرزو همایی فصیح,موسسه انتشارات فلسفه
تغییر الگوواره، تغییر زندگی,باب  پراکتور,شاهین غفاری,موسسه انتشارات فلسفه
علم النفس از دیدگاه دانشمندان اسلامی,اعظم  صالحی,,سیمیا
راهکارهای افزایش اعتماد به نفس در زنان,لزلی ثریوت هرهولد,بهناز ولی پور,موسسه انتشارات فلسفه
دایگی پیش از تولد در رحم جایگزین,مهدی روشنک منش,,پژواک عدالت
ماهنامه صدبرگ ـ شماره ۵۶ ـ مردادماه ۱۴۰۱,,,ماهنامه صدبرگ
همکار,,,انتشارات دیده بان
دشمن,,,انتشارات دیده بان
مجله قلک ـ شماره ۹۷ ـ مردادماه ۱۴۰۱,,,موسسه مطبوعاتی دایره رنگی ایده آل
حریف,,,انتشارات دیده بان
گودال آب,آدلائید هال,فریدون رحیمی,کانون پرورش فکری کودکان و نوجوانان
شبیه سازی‌ انسان از منظر فقه و حقوق,مدیحه هاشم پور,,پژواک عدالت
هفته‌نامه تماشاگران امروز ـ شماره ۱۱۹ ـ ۲۷ شهریور ۹۵,,,تماشاگران امروز
مجموعه قوانین و مقرررات داوری,علی بهادری جهرمی $ محمدصادق فراهانی $ بهنام جلالی,,پژواک عدالت
قوانین و مقررات کاربردی حقوق ثبت,علی بهادری جهرمی $ محمدصادق فراهانی,,پژواک عدالت
مشاوره اندیشه نو,مریم  بختیاری $ عباس مسجدی آرانی,,پژواک عدالت
خمس و زکات اموال طفل,سیده معصومه رحمانی زاویه,,پژواک عدالت
مجموعه آزمون های رشته لوازم خانگی و اداری,فاطمه سادات مقیمی,,پژواک عدالت
مجموعه آزمون های رشته امور گمرکی,فرشته محمودی ساربانقلی,,پژواک عدالت
مجموعه آزمون های رشته آمار,فاطمه شاه محمدلو,,پژواک عدالت
آسیب شناسی و توانبخشی ورزشی,فاطمه عبدالهی $ حمید رحیمی $ مهرداد رحیمی,,انتشارات کنکاش
مجموعه آزمون های رشته نفقه,,,پژواک عدالت
اعتماد - ۱۳۹۵ پنج شنبه ۲۵ شهريور,,,روزنامه اعتماد
سئو 2022 به همراه به روزرسانی ۲۰۲۳,آدام کلارک,مریم حبیبی یوسفی,انتشارات برآیند
مجموعه آزمون های رشته برق، ماشین و تاسیسات کارخانجات,,,پژواک عدالت
مجموعه آزمون های رشته کامپیوتر,,,پژواک عدالت
مجموعه آزمون های رشته آتش نشانی,,,پژواک عدالت
اختلال بیش فعالی و نقص توجه و تمرکز,رویا طاهری,,انتشارات فرنام
راز پروانه,محمد خوشنویس راد,,محمد خوشنویس راد
دو مقاله جدید,نعمت الله صالحی نجف آبادی,,انتشارات امید فردا
بدنسازی و آماده سازی ورزشکاران در دوران رشد,تئودور بومپا $ مایکل کاررا $ مرتضی تفاح $ صادق رحیمی,,انتشارات فرنام
خراسان - ۱۳۹۵ پنج شنبه ۲۵ شهريور,,,روزنامه خراسان
صادرات موفق در سایه محرک های کلیدی,غلامرضا مهدی زاده جرجافکی,,انتشارات خط آخر
تعهد صادراتی به عنوان پیش درآمد عملکرد صادرات,غلامرضا مهدی زاده جرجافکی,,انتشارات خط آخر
مبانی نظری هنرهای سنتی,ابوالقاسم  دادور $ آزاده دالایی,,مرکب هنر
معجزه عشق,محمد خوشنویس راد,,محمد خوشنویس راد
هنر نقاشی روی سنگریزه,اف. سناز باک,هدیه محمدی,انتشارات برون سپهر
ماهنامه عصر تراکنش ـ شماره ۶۰ ـ مردادماه ۱۴۰۱,,,عصر تراکنش
کیهان - پنجشنبه ۲۵ شهريور ۱۳۹۵,,,روزنامه کیهان
انسان ارزشمند,وحید زارعی,,انتشارات سپید قلم
راهنمای مارکت پلیس ها,آنجلا ترن کینگ گینس $ بوریس ورتز,مجتبی ذوالفقاری,انتشارات برآیند
نترس باش,جین کیس,فاطمه شریفی $ سیدداود شجیعی $ احمدرضا کرمی,انتشارات برآیند
برگ ریز,مریم نصیرزاده,,انتشارات فرنام
پس از بیست سال,سلمان کدیور,,نشر سماوا
لازم نیست دیوانه وار کار کنی,جیسون فرید $ دیوید هاینمر هانسن,سیدمحمد اعظمی نژاد $ عزیز میردار,انتشارات برآیند
به کدامین گناه,غلامرضا احمدی,,انتشارات فرنام
مشتری شریک شماست,جارد بلسکی,منصوره حکمی,کتاب‌های صوتی کتابسرای نیک
رهبری آسان افراد سخت,آلن ویلت,منصوره حکمی,کتاب‌های صوتی کتابسرای نیک
جوان - پنجشنبه ۲۵ شهريور ۱۳۹۵,,,روزنامه جوان
تاریخچه زبان انگلیسی,بریجیت وینی,محبوبه جوهری $ زیبا فلاحی $ مریم نیک پور $ مهدی نیک پور,انتشارات فرنام
آموزش و همکاری در محیط‌ های نوین کاری,رندی املو,نازلی نصرالهی,کتاب‌های صوتی کتابسرای نیک
هنر حفظ آبرو,آرتور شوپنهاور,علی عبداللهی,نشر مرکز
تبیین سیاست جنایی جمهوری اسلامی ایران,,,انتشارات فرنام
هنر زنده ماندن,آرتور شوپنهاور,علی عبداللهی,نشر مرکز
نوبت ناتانائیل,علی میرفتاح,,نشر مرکز
صادق هدایت در تار عنکبوت,م. ف. فرزانه,,نشر مرکز
سفر کسرا,جعفر مدرس صادقی,,نشر مرکز
راه های ابریشم نو,پیتر فرانکوپن,حسن افشار,نشر مرکز
فیلسوفان یونان,دیوگنس لائرتیوس,بهراد رحمانی,نشر مرکز
ابتکار - ۲۵ شهریور ۱۳۹۵,,,روزنامه ابتکار
راه های ابریشم,پیتر فرانکوپن,حسن افشار,نشر مرکز
در جستجوی زمان از دست رفته (جلد اول),مارسل پروست,مهدی سحابی,نشر مرکز
چارلز دیکنز در بهشت,مریم روستا,,انتشارات فرنام
در جستجوی زمان از دست رفته (جلد دوم),مارسل پروست,مهدی سحابی,نشر مرکز
در جستجوی زمان از دست رفته (جلد سوم),مارسل پروست,مهدی سحابی,نشر مرکز
مجله نسیم بیداری ـ شماره ۱۰۴ ـ تیر و مرداد ۱۴۰۱,,,مجله سیاسی-تاریخی نسیم بیداری
در جستجوی زمان از دست رفته (جلد چهارم),مارسل پروست,مهدی سحابی,نشر مرکز
چراغ روشن,محمدحسین تقوایی,,انتشارات فرنام
در جستجوی زمان از دست رفته (جلد ششم),مارسل پروست,مهدی سحابی,نشر مرکز
در جستجوی زمان از دست رفته (جلد پنجم),مارسل پروست,مهدی سحابی,نشر مرکز
مردم‌سالاری - ۱۳۹۴/۰۲/۲۴,,,روزنامه مردم سالاری
جمهوری اسلامی - ۲۵ شهریور ۱۳۹۵,,,روزنامه جمهوری اسلامی
در جستجوی زمان از دست رفته (جلد هفتم),مارسل پروست,مهدی سحابی,نشر مرکز
جریان های سلفی قفقاز و امینت جمهوری اسلامی ایران,ابوالفضل موحدی نیا,,جهاد دانشگاهی
چگونگی مدیریت عملکرد,رابرت بکال,شاپور امین شایان جهرمی $ مریم آموزگار $ کمال باقری,انتشارات فرنام
حسابداری صنعتی ۱,خدیجه فردی $ سیدمحسن احمدی,,انتشارات فرنام
روایت یک رویش,ناصر ملایی,,جهاد دانشگاهی
مظلومیت سیدالشهداء (ع) (جلد اول),علی راجی,,انتشارات اهورا قلم
بهاری که خزان شد,محبوبه ملک محمدی,,انتشارات آرنا
کتابگرد ۴۶ | علیرضا امتیاز,,,پادکست کتابگرد
روزنامه سراسری خوزی ها ـ شماره ۳۹۹ ـ چهارشنبه ۱۲ مردادماه ۱۴۰۱,,,روزنامه خوزی ها
وطن امروز - ۱۳۹۵ پنج شنبه ۲۵ شهريور,,,روزنامه وطن امروز
چه بر تو گذشته است,اپرا وینفری,مینا فتحی,انتشارات ماه آوا
نادر شاه بر پلکان قدرت ایران (جلد اول: از آغوش یک شبان تا تاجبخشی به هندیان),گروه تاریخ ایران,,موسسه فرهنگی هنری قوی سفید کودکان
ماجراهای فنکل گربه,جرج‌ مکی براون,بهار علیزاده صبور,کانون پرورش فکری کودکان و نوجوانان
مجموعه آزمون های رشته اسلحه ‌شناسی,,,پژواک عدالت
مجموعه آزمون های رشته برق، الکترونیک و مخابرات,,,پژواک عدالت
مجموعه آزمون های رشته امور بانکی,,,پژواک عدالت
شرح تحلیلی قانون اساسی جمهوری اسلامی ایران,شبنم اورنگی $ زهرا زندیه $ بیتا سعیدی $ مهسا صلاح $ زینب عساکره $ مرضیه محمدآبادی $ فاطمه سادات نقوی $ حامد نیکونهاد,,پژواک عدالت
راهنمایی اجرایی مشاوره پیش از طلاق,محسن ابراهیمی $ ابراهیم نعیمی $ سمیه پارسی راد,,پژواک عدالت
مردم‌سالاری - ۱۳۹۵/۰۶/۲۵,,,روزنامه مردم سالاری
دوره مقدماتی جرائم علیه اشخاص؛ قتل,نرگس نیری $ پریسا محمدیان,,پژواک عدالت
۱۴۰۰ نکته و اندیشه ناب مدیریتی,غلامرضا محمدی سه ده $ علی محمدی سه ده,,انتشارات مرسل
تحلیل حقوقی جرم شناختی تروریسم,علی زلقی $ محمد انگالی $ فرزاد کریمی خنجری,,پژواک عدالت
طراحی مدارهای مجتمع CMOS,نیل وست $ دیوید هریس,ناصر محمدزاده,انتشارات دانشگاه شاهد
داروشناسی فعالیت بدنی و ورزش,مارک دی مامراک,دنیا دوست کامل $ مهشید کارگر,انتشارات مبانی
فصلنامه خاکستری ـ شماره ۱ ـ تابستان ۱۴۰۱,,,نشریه خاکستری
برای وجود داشتن,سید رامین علوی,,انتشارات شرکت توسعه محتوای لحن دیگر
قوانینی که باید شکست,ریچارد تمپلر,آیناز حلوایی نژاد,انتشارات ذهن آویز
ورود به بازار کار مهندسی پزشکی,محمدجعفر حسینی‌شیرازی,,موسسه آموزشی تالیفی ارشدان
ایران - ۱۳۹۵ پنج شنبه ۲۵ شهريور,,,روزنامه ایران
غلبه بر جنگ ذهنی,کرگ گروشل,ویدا کرمی,انتشارات ذهن آویز
قانون مجازات اسلامی معرب,ابراهیم قربانی,,پژواک عدالت
از تهران تا وین,,,انتشارات یاروین
عصر هوش مصنوعی و آینده ما انسان ها,هنری کیسینجر $ اریک اشمیت $ دانیل هوتنلوچر,علی علی پناهی,انتشارات ذهن آویز
حقوقی باش,امیرحسین شادمانی,,پژواک عدالت
روان شناسی جدید پیروزی,دنیس ویتلی,الهه علوی,انتشارات ذهن آویز
مجموعه منقح قوانین مالیاتی,نفیسه فصیحی $ فتاح فتاحی وانانی,,پژواک عدالت
رهبر خودآگاه,جان سی. مکسول,الهه علوی,انتشارات ذهن آویز
ابرار ورزشی - ۱۳۹۵/۶/۲۵,,,روزنامه ابرار ورزشی
حکمرانی اراده ها در فصل خصومت,مائده چینی ساز $ محمدرضا عطایی,,پژواک عدالت
پنج زبان عذرخواهی,گری چاپمن $ جنیفر توماس,الهه علوی,انتشارات ذهن آویز
مدیریت کلاس تحولی (جلد اول),جان شیندلر,لیلا مقتدایی $ رضا هویدا $ سیدعلی سیادت,انتشارات یاروین
مدیریت کلاس تحولی (جلد دوم),جان شیندلر,لیلا مقتدایی $ رضا هویدا $ سیدعلی سیادت,انتشارات یاروین
شهر زیست پذیر، شهر پایدار,منا گمار,,انتشارات شهرسازی
خانه جایی برای  بهتر زیستن,بیژن هوشنگی,,انتشارات فرنام
داستان سی گوسفند,مریم روستا,,انتشارات فرنام
داستان دسپروکس,کیت دی کاملو,صونا جلیل نژاد حلاجیان,انتشارات یاروین
روانشناسی نوزادی و کودکی,محمدرضا بردیده $ صدف امامی خواه,,انتشارات نوروزی
شهروند - ۱۳۹۵ پنج شنبه ۲۵ شهريور,,,روزنامه شهروند
در میانه غبار,عطیه خراسانی,,نشر لگا
راهنمای جامع فعالیت بدنی آمادگی جسمانی و تندرستی,مرتضی تفاح $ سیدحسین حسینی $ احسان تواضع,,انتشارات فرنام
پناهگاه,الهام عبدی,,انتشارات متخصصان
بهترین خودت باش,نیک سالوپو,دری قناد طوسی $ گلستان امینیان,نشر برگ و باد
ری من، رغبت تو,زهرا فرخ پور,,انتشارات فرنام
مبانی آموزشی عمومی ایمنی و آتش نشانی,وحید فروغی $ آذین یوسف عصر $ الناز یوسف عصر,,انتشارات متخصصان
ریاضیات مالی,مجتبی قربان زاده مراغه $ مجتبی مصطفی پور $ حسن مداح,,انتشارات فرنام
صد دلیل ازدواج موفق و پایدار,اردوان تقوا $ فروغ طافی,,نشر برگ و باد
صد دلیل کودک مودب و خلاق,اردوان تقوا $ فروغ طافی,,نشر برگ و باد
معمار شو,سیدمحسن زینلی,,انتشارات متخصصان
جهان صنعت -  ۲۵ شهریور ۱۳۹۵,,,روزنامه جهان صنعت
بذر خشم,احمد هاشمی,,احمد هاشمی
ریاضی عمومی (جلد اول),سمیه قربانی,,انتشارات یاروین
جشن احساسات,لورن ریورز,یاسمن مدانلو $ سمیه حبیب پور,نشر برگ و باد
ریاضی عمومی (جلد دوم),سمیه قربانی,,انتشارات یاروین
عشق دوران کرونا,ریلزی آدامز,دری قناد طوسی $ اردوان تقوا,نشر برگ و باد
روی شانه های شب,مهدی سجودی مقدم,,آوانامه
جرعه ای عشق,حدیث فضلی,,نشر بید
مجله زن روز ـ شماره ۲۷۸۵ ـ ۱۵ مردادماه ۱۴۰۱,,,مجله زن روز
شرق - ۱۳۹۵ پنج شنبه ۲۵ شهريور,,,روزنامه شرق
آشنایی با اگوستین قدیس,پل استراترن,شهرام حمزه ای,نشر مرکز
یک فنجان شعر,حدیث فضلی,,نشر بید
آشنایی با بکت,پل استراترن,امیر احمدی آریان,نشر مرکز
شوق و شور کودکی (نقاشی احساسات),روبی رادبرن $ آلن تاچر,معصومه یعقوبی,نشر برگ و باد
مدیریت استرس در زمان بحران (کرونا),مایک تایمن,زرین حسینی کوملایی $ حمیده ذیگلری,نشر برگ و باد
آشنایی با بورخس,پل استراترن,مهسا ملک مرزبان,نشر مرکز
پرورش مهربانی و همدلی در کودکان,ناتاشا دانیلز,سهیلا خورشیدی,نشر برگ و باد
آشنایی با داستایفسکی,پل استراترن,سیدرضا نوحی,نشر مرکز
آرمان - ۱۳۹۵ پنج شنبه ۲۵ شهريور,,,روزنامه آرمان ملی
سجده بی رکوع,محمدحسین تقوایی,,انتشارات فرنام
آشنایی با دکارت,پل استراترن,هومن اعرابی,نشر مرکز
آشنایی با فوکو,پل استراترن,پویا ایمانی,نشر مرکز
آشنایی با همینگوی,پل استراترن,شیوا مقانلو,نشر مرکز
آشنایی با هایدگر,پل استراترن,پویا ایمانی,نشر مرکز
آشنایی با جیمز جویس,پل استراترن,امیر احمدی آریان,نشر مرکز
داستان مدیریت (جلد اول),محمد سلطانی یگانه,,انتشارات مانیان
آشنایی با کافکا,پل استراترن,احسان نوروزی,نشر مرکز
کتاب کار پرورش اعتماد به نفس,یان توهوسکی,فروغ طافی $ فاطمه طافی,نشر برگ و باد
داستان مدیریت (جلد دوم),محمد سلطانی یگانه,,انتشارات مانیان
ای کاش بینی من هم سبز بود,مکس لوکیدو,لیلا کاشانی وحید,انتشارات مهرسا
آشنایی با دی. اچ. لارنس,پل استراترن,شیوا مقانلو,نشر مرکز
آشنایی با گارسیا مارکز,پل استراترن,مرجان رضایی,نشر مرکز
آشنایی با ناباکوف,پل استراترن,مهدی جواهریان,نشر مرکز
آشنایی با تولستوی,پل استراترن,آرش ابراهیمی فر,نشر مرکز
آشنایی با ویرجینیا وولف,پل استراترن,مرجان رضایی,نشر مرکز
زایمان بدون درد,گیلبرت جی. گرانت,فروغ طافی $ زینت ساربانی,نشر برگ و باد
روش های تدریس نوین (۱),تام شرینگتون $ الیور کاویگلیولی,صونا عبداله زاده بقایی $ سیده محبوبه جعفری رستمی $ فهیمه السادات صاحبی,نشر برگ و باد
روش های تدریس نوین (۲),تام شرینگتون $ الیور کاویگلیولی,فهیمه السادات صاحبی $ لیلا شکوهی رستمی $ صونا عبداله زاده بقایی,نشر برگ و باد
راهنمای نظریه دلبستگی,آنی چن,امینه کاشانیان $ فهیمه موسی زاده حلیم $ فاطمه قنادزادگان,نشر برگ و باد
آموزش مهارت های اجتماعی به کودکان و نوجوانان,کیت فیتز سیمسونز,فریبا دلبرنسب $ سمیه هاشم پور ملکشاه $ اختر رضایی کلانتری,نشر برگ و باد
ایران ورزشی - ۱۳۹۴ پنج شنبه ۲۴ ارديبهشت,,,روزنامه ایران ورزشی
تو برای من عزیزترینی,مکس لوکیدو,لیلا کاشانی وحید,انتشارات مهرسا
کاربرد هوش هیجانی,کامرون لاوز,علیرضا صدرایی $ مریم اثنی عشری,نشر برگ و باد
زیست شناسی دریا,اندرو کین,لیدا شجاعی کاوان,نشر برگ و باد
اکولوژی دریا,اندرو کین,لیدا شجاعی کاوان,نشر برگ و باد
قوی باش اما نه قلدر,ونسا گرین آلن,گلستان امینیان,نشر برگ و باد
۵۰ تمرین توانمندی اجتماعی کودکان,ناتاشا دانیلز,مهدی توتونچی,نشر برگ و باد
هر چه می خواهد دل تنگت بگو,نیک سالوپو,رقیه وجیهه جمال,نشر برگ و باد
کتاب کار عزت نفس,گلن آر. شیرالدی,فاطمه قنادزادگان $ مریم ولی زاده $ امینه کاشانیان,نشر برگ و باد
از این کابوس رهایم کن,کلر اوکانل گیسارا,مریم رودباری $ سمیه حبیب پور,نشر برگ و باد
چگونه مادری نمونه باشم؟,جنیفر اسمیت,مریم رودباری $ یاسمن مدانلو,نشر برگ و باد
راهنمای رژیم غذایی در مبتلایان به سندرم تخمدان پلی کیستیک,ریموند جوزف,مریم کاظمی,نشر برگ و باد
تو بی نظیری,مکس لوکیدو,لیلا کاشانی وحید,انتشارات مهرسا
مبانی و مولفه های روانشناسی خلاقیت در نقاشی کودکان,فرزاد مومنی $ جمیله مومنی $ حسام خورشیدی $ مرضیه سلیمی $ راضیه همتی $ آذر نعمت الهی,,نشر برگ و باد
راهنمای سلامت هورمونی زنان,آنجلا دیروسا,زینت ساربانی $ فروغ طافی,نشر برگ و باد
هنر تدریس معلم,زهرا نادری بنی,,نشر برگ و باد
توجه در زندگی زناشویی,سارا عرب,,نشر برگ و باد
مرا ترک مکن,الهه اولیازاده,,نشر برگ و باد
ماجرای نزاع ایوان ایوانویچ و ایوان نیکیفورویچ,نیکلای گوگول,بابک شهاب,انتشارات شرکت توسعه محتوای لحن دیگر
ریاضی دان شو,,,انتشارات نوروزی
در جستجوی یک رابطه سالم,صدف امامی خواه $ سیده نرگس حسینی,,انتشارات نوروزی
خودآگاهی,دانیل گولمن $ تاشا یوریچ,نجیبه اکبرزاده امیردهی $ نسیم براتی $ مرتضی وجدانی امیری,نشر برگ و باد
تو باشی خنده و یار تو شادی (یوگا خنده),جو هوآر,رقیه وجیهه جمال,نشر برگ و باد
چند لقمه حرف حلال برای خانواده,نسیم کریمی $ حمیده میرزادارانی,,انتشارات حدیث راه عشق
اوتیسم,کیتی کوک,عصمت میکائیلی,نشر برگ و باد
دوهفته نامه پیشخوان ـ شماره ۲۹۸ ـ نیمه دوم مردادماه ۱۴۰۱,,,مجله پیشخوان
فالق الاصباح,,,انتشارات کنکاش
دوهفته نامه فصل نو ـ شماره ۲۵۹ ـ نیمه دوم مردادماه ۱۴۰۱,,,دوهفته‌نامه فصل نو
آمادگی جسمانی دختران,نجمه حبیبی $ سیده حمیده بخشایش $ شهلا حبیبی,,نشر برگ و باد
دوهفته نامه خورشید امروز ـ شماره ۱۴۴ ـ نیمه اول مردادماه ۱۴۰۱,,,دوهفته نامه خورشید امروز
تربیت دانش آموزان خلاق,مهری توکلی پور,,نشر برگ و باد
حقوق ثبت اسناد,سبحان پاشا زانوسی,,نشر برگ و باد
اعتیاد به هرزه نگاری,پرو میسو,فاطمه تقی لو,نشر برگ و باد
اصول توانمندسازی والدین در کاهش تعارض رفتاری نوجوانان,فاطمه راضی $ ساناز نوری $ راضیه همتی $ نجمه مهرآور,,نشر برگ و باد
هویت ایرانی,,,انتشارات بین‌المللی الهدی
ماهنامه صبح تبریز ـ شماره ۱۵ ـ مردادماه ۱۴۰۱,,,مجله صبح تبریز
هفته نامه صدای خاک ـ شماره ۷۴ ـ شنبه ۱۵ مردادماه ۱۴۰۱,,,ماهنامه صدای خاک
مرگ حقیقت,میچیکو کاکوتانی,سیدمحمد عیسی نژاد $ سیدمحمد سیدی اصل,انتشارات اندیشه آگاه
اردبیل,حسن زنده‌دل $ محرم نوروزی $ احمد معصومی $ صدیقه یعقوبی,,نشر ایرانگردان
ماه سن,اردوان کرباسی,,انتشارات متخصصان
اصول روان‌شناسی‌ زبان,پانته آ نبی ئیان,,سنجاق
کارخانه ناب,فردی بالی $ مایکل بالی,آزاده رادنژاد,انتشارات ناب اندیشان
برزخ,سیده زهره مقیمی,,نشر گنجور
نسیمی که بر ستاره ای وزید,جونگ میونگ لی,مژگان  رنجبر,نشر نون
خواهر من، قاتل زنجیره ای,اوینکان بریثویت,میلاد بابانژاد $ الهه مرادی,نشر نون
هدیه مخصوص تو,مکس لوکیدو,لیلا کاشانی وحید,انتشارات مهرسا
